"participant","trialNumber","cue","correct","inTraining","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","partic.gender","phase","partic.age"
"s1037",22,"spatial",TRUE,FALSE,"tolfis","female_side","chair_large","tol","chair_dimin","tolwuk","tolfis","tolfis","Male","test",46
"s1037",23,"spatial",TRUE,TRUE,"pelfis","male_side","mushroom_large","pel","mushroom_dimin","pelwuk","pelfis","pelfis","Male","test",46
"s1037",24,"spatial",TRUE,TRUE,"wanfis","male_side","gate_large","wan","gate_dimin","wanwuk","wanfis","wanfis","Male","test",46
"s1037",25,"spatial",TRUE,TRUE,"rulwuk","male","bokchoy_large","rul","bokchoy_dimin","rulwuk","rulfis","rulwuk","Male","test",46
"s1037",26,"spatial",TRUE,TRUE,"pelfis","female_side","mushroom_large","pel","mushroom_dimin","pelwuk","pelfis","pelfis","Male","test",46
"s1037",27,"spatial",TRUE,TRUE,"fekwuk","female","candleholder_large","fek","candleholder_dimin","fekwuk","fekfis","fekwuk","Male","test",46
"s1037",28,"spatial",FALSE,FALSE,"wunwuk","female","fox_large_male","wun","fox_dimin","wunwuk","wunfis","wunfis","Male","test",46
"s1037",29,"spatial",FALSE,TRUE,"falwuk","female","bokchoy_large","fal","bokchoy_dimin","falwuk","falfis","falfis","Male","test",46
"s1037",30,"spatial",FALSE,FALSE,"rikfis","female_side","pitcher_large","rik","pitcher_dimin","rikwuk","rikfis","rikwuk","Male","test",46
"s1037",31,"spatial",TRUE,FALSE,"tolwuk","male","chair_large","tol","chair_dimin","tolwuk","tolfis","tolwuk","Male","test",46
"s1037",32,"spatial",FALSE,TRUE,"fenwuk","male","chair_large","fen","chair_dimin","fenwuk","fenfis","fenfis","Male","test",46
"s1037",33,"spatial",TRUE,TRUE,"wanwuk","female","gate_large","wan","gate_dimin","wanwuk","wanfis","wanwuk","Male","test",46
"s1037",34,"spatial",FALSE,FALSE,"tolwuk","female","chair_large","tol","chair_dimin","tolwuk","tolfis","tolfis","Male","test",46
"s1037",35,"spatial",FALSE,FALSE,"taswuk","male","bear_large_male","tas","bear_dimin","taswuk","tasfis","tasfis","Male","test",46
"s1037",36,"spatial",TRUE,TRUE,"fenfis","male_side","chair_large","fen","chair_dimin","fenwuk","fenfis","fenfis","Male","test",46
"s1037",37,"spatial",TRUE,FALSE,"taswuk","female","bear_large_male","tas","bear_dimin","taswuk","tasfis","taswuk","Male","test",46
"s1037",38,"spatial",TRUE,FALSE,"tasfis","male_side","bear_large_male","tas","bear_dimin","taswuk","tasfis","tasfis","Male","test",46
"s1037",39,"spatial",FALSE,FALSE,"rilfis","female_side","bear_large_male","ril","bear_dimin","rilwuk","rilfis","rilwuk","Male","test",46
"s1037",40,"spatial",TRUE,TRUE,"rulfis","male_side","bokchoy_large","rul","bokchoy_dimin","rulwuk","rulfis","rulfis","Male","test",46
"s1037",41,"spatial",TRUE,FALSE,"tolfis","male_side","chair_large","tol","chair_dimin","tolwuk","tolfis","tolfis","Male","test",46
"s1037",42,"spatial",TRUE,TRUE,"wanwuk","male","gate_large","wan","gate_dimin","wanwuk","wanfis","wanwuk","Male","test",46
"s1037",43,"spatial",FALSE,TRUE,"fekfis","female_side","candleholder_large","fek","candleholder_dimin","fekwuk","fekfis","fekwuk","Male","test",46
"s1037",44,"spatial",TRUE,FALSE,"rilwuk","female","bear_large_male","ril","bear_dimin","rilwuk","rilfis","rilwuk","Male","test",46
"s1037",45,"spatial",FALSE,FALSE,"wunwuk","male","fox_large_male","wun","fox_dimin","wunwuk","wunfis","wunfis","Male","test",46
"s1037",46,"spatial",FALSE,TRUE,"fenfis","female_side","chair_large","fen","chair_dimin","fenwuk","fenfis","fenwuk","Male","test",46
"s1037",47,"spatial",TRUE,FALSE,"tosfis","male_side","fox_large_male","tos","fox_dimin","toswuk","tosfis","tosfis","Male","test",46
"s1037",48,"spatial",TRUE,TRUE,"falfis","female_side","bokchoy_large","fal","bokchoy_dimin","falwuk","falfis","falfis","Male","test",46
"s1040",1,"social",TRUE,TRUE,"wanwuk","male_side","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanwuk","Female","test",35
"s1040",2,"social",TRUE,FALSE,"fenfek","female","candleholder_large","fen","candleholder_dimin","fenfek","fenwuk","fenfek","Female","test",35
"s1040",3,"social",TRUE,TRUE,"wanfek","female","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanfek","Female","test",35
"s1040",4,"social",TRUE,FALSE,"tosfek","female","chair_large","tos","chair_dimin","tosfek","toswuk","tosfek","Female","test",35
"s1040",5,"social",TRUE,TRUE,"rulwuk","male_side","chair_large","rul","chair_dimin","rulfek","rulwuk","rulwuk","Female","test",35
"s1040",6,"social",TRUE,FALSE,"tolfek","female","fox_large_male","tol","fox_dimin","tolfek","tolwuk","tolfek","Female","test",35
"s1040",7,"social",TRUE,FALSE,"wunwuk","male","bokchoy_large","wun","bokchoy_dimin","wunfek","wunwuk","wunwuk","Female","test",35
"s1040",8,"social",TRUE,TRUE,"pelwuk","male","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelwuk","Female","test",35
"s1040",9,"social",TRUE,FALSE,"tolwuk","male_side","fox_large_male","tol","fox_dimin","tolfek","tolwuk","tolwuk","Female","test",35
"s1040",10,"social",TRUE,FALSE,"fenwuk","male","candleholder_large","fen","candleholder_dimin","fenfek","fenwuk","fenwuk","Female","test",35
"s1040",11,"social",TRUE,TRUE,"falfek","female","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falfek","Female","test",35
"s1040",12,"social",TRUE,FALSE,"toswuk","male","chair_large","tos","chair_dimin","tosfek","toswuk","toswuk","Female","test",35
"s1040",13,"social",TRUE,TRUE,"rilfek","female_side","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilfek","Female","test",35
"s1040",14,"social",TRUE,TRUE,"rulwuk","male","chair_large","rul","chair_dimin","rulfek","rulwuk","rulwuk","Female","test",35
"s1040",15,"social",TRUE,FALSE,"rikfek","female_side","mushroom_large","rik","mushroom_dimin","rikfek","rikwuk","rikfek","Female","test",35
"s1040",16,"social",TRUE,FALSE,"rikwuk","male","mushroom_large","rik","mushroom_dimin","rikfek","rikwuk","rikwuk","Female","test",35
"s1040",17,"social",TRUE,TRUE,"tasfek","female","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Female","test",35
"s1040",18,"social",TRUE,TRUE,"wanfek","female_side","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanfek","Female","test",35
"s1040",19,"social",TRUE,TRUE,"pelfek","female_side","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelfek","Female","test",35
"s1040",20,"social",TRUE,TRUE,"rulfek","female","chair_large","rul","chair_dimin","rulfek","rulwuk","rulfek","Female","test",35
"s1040",21,"social",TRUE,FALSE,"fenfek","female_side","candleholder_large","fen","candleholder_dimin","fenfek","fenwuk","fenfek","Female","test",35
"s1040",22,"social",TRUE,TRUE,"taswuk","male","gate_large","tas","gate_dimin","tasfek","taswuk","taswuk","Female","test",35
"s1040",23,"social",TRUE,FALSE,"rikwuk","male_side","mushroom_large","rik","mushroom_dimin","rikfek","rikwuk","rikwuk","Female","test",35
"s1040",24,"social",TRUE,TRUE,"wanwuk","male","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanwuk","Female","test",35
"s1040",25,"social",TRUE,TRUE,"rilfek","female","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilfek","Female","test",35
"s1040",26,"social",FALSE,FALSE,"fisfek","female","bear_large_male","fis","bear_dimin","fisfek","fiswuk","fiswuk","Female","test",35
"s1040",27,"social",TRUE,FALSE,"wunwuk","male_side","bokchoy_large","wun","bokchoy_dimin","wunfek","wunwuk","wunwuk","Female","test",35
"s1040",28,"social",TRUE,TRUE,"falwuk","male","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falwuk","Female","test",35
"s1040",29,"social",TRUE,FALSE,"fiswuk","male_side","bear_large_male","fis","bear_dimin","fisfek","fiswuk","fiswuk","Female","test",35
"s1040",30,"social",TRUE,FALSE,"tolfek","female_side","fox_large_male","tol","fox_dimin","tolfek","tolwuk","tolfek","Female","test",35
"s1040",31,"social",TRUE,TRUE,"pelfek","female","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelfek","Female","test",35
"s1040",32,"social",TRUE,FALSE,"fenwuk","male_side","candleholder_large","fen","candleholder_dimin","fenfek","fenwuk","fenwuk","Female","test",35
"s1040",33,"social",TRUE,FALSE,"tosfek","female_side","chair_large","tos","chair_dimin","tosfek","toswuk","tosfek","Female","test",35
"s1040",34,"social",TRUE,TRUE,"rulfek","female_side","chair_large","rul","chair_dimin","rulfek","rulwuk","rulfek","Female","test",35
"s1040",35,"social",TRUE,TRUE,"pelwuk","male_side","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelwuk","Female","test",35
"s1040",36,"social",TRUE,TRUE,"falfek","female_side","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falfek","Female","test",35
"s1040",37,"social",TRUE,FALSE,"fisfek","female_side","bear_large_male","fis","bear_dimin","fisfek","fiswuk","fisfek","Female","test",35
"s1040",38,"social",TRUE,FALSE,"wunfek","female","bokchoy_large","wun","bokchoy_dimin","wunfek","wunwuk","wunfek","Female","test",35
"s1040",39,"social",TRUE,FALSE,"fiswuk","male","bear_large_male","fis","bear_dimin","fisfek","fiswuk","fiswuk","Female","test",35
"s1040",40,"social",FALSE,TRUE,"rilwuk","male_side","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilfek","Female","test",35
"s1040",41,"social",TRUE,TRUE,"taswuk","male_side","gate_large","tas","gate_dimin","tasfek","taswuk","taswuk","Female","test",35
"s1040",42,"social",TRUE,TRUE,"tasfek","female_side","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Female","test",35
"s1040",43,"social",TRUE,FALSE,"rikfek","female","mushroom_large","rik","mushroom_dimin","rikfek","rikwuk","rikfek","Female","test",35
"s1040",44,"social",TRUE,FALSE,"wunfek","female_side","bokchoy_large","wun","bokchoy_dimin","wunfek","wunwuk","wunfek","Female","test",35
"s1040",45,"social",TRUE,TRUE,"falwuk","male_side","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falwuk","Female","test",35
"s1040",46,"social",TRUE,FALSE,"tolwuk","male","fox_large_male","tol","fox_dimin","tolfek","tolwuk","tolwuk","Female","test",35
"s1040",47,"social",TRUE,FALSE,"toswuk","male_side","chair_large","tos","chair_dimin","tosfek","toswuk","toswuk","Female","test",35
"s1040",48,"social",TRUE,TRUE,"rilwuk","male","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilwuk","Female","test",35
"s1041",1,"social",TRUE,FALSE,"rikwuk","female_side","candleholder_large","rik","candleholder_dimin","rikwuk","rikwan","rikwuk","Male","test",53
"s1041",2,"social",TRUE,FALSE,"falwuk","female_side","bear_large_male","fal","bear_dimin","falwuk","falwan","falwuk","Male","test",53
"s1041",3,"social",TRUE,FALSE,"rikwuk","female","candleholder_large","rik","candleholder_dimin","rikwuk","rikwan","rikwuk","Male","test",53
"s1041",4,"social",TRUE,TRUE,"taswan","male","chair_large","tas","chair_dimin","taswuk","taswan","taswan","Male","test",53
"s1041",5,"social",TRUE,TRUE,"wunwuk","female","bokchoy_large","wun","bokchoy_dimin","wunwuk","wunwan","wunwuk","Male","test",53
"s1041",6,"social",TRUE,TRUE,"fiswuk","female_side","bear_large_male","fis","bear_dimin","fiswuk","fiswan","fiswuk","Male","test",53
"s1041",7,"social",TRUE,FALSE,"pelwan","male","mushroom_large","pel","mushroom_dimin","pelwuk","pelwan","pelwan","Male","test",53
"s1041",8,"social",TRUE,FALSE,"falwan","male_side","bear_large_male","fal","bear_dimin","falwuk","falwan","falwan","Male","test",53
"s1041",9,"social",TRUE,FALSE,"rulwuk","female_side","fox_large_male","rul","fox_dimin","rulwuk","rulwan","rulwuk","Male","test",53
"s1041",10,"social",TRUE,TRUE,"tolwuk","female","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolwan","tolwuk","Male","test",53
"s1041",11,"social",TRUE,TRUE,"wunwan","male_side","bokchoy_large","wun","bokchoy_dimin","wunwuk","wunwan","wunwan","Male","test",53
"s1041",12,"social",TRUE,TRUE,"rilwuk","female","fox_large_male","ril","fox_dimin","rilwuk","rilwan","rilwuk","Male","test",53
"s1041",13,"social",TRUE,FALSE,"rulwuk","female","fox_large_male","rul","fox_dimin","rulwuk","rulwan","rulwuk","Male","test",53
"s1041",14,"social",TRUE,FALSE,"rikwan","male","candleholder_large","rik","candleholder_dimin","rikwuk","rikwan","rikwan","Male","test",53
"s1041",15,"social",TRUE,TRUE,"wunwuk","female_side","bokchoy_large","wun","bokchoy_dimin","wunwuk","wunwan","wunwuk","Male","test",53
"s1041",16,"social",TRUE,FALSE,"fenwuk","female","gate_large","fen","gate_dimin","fenwuk","fenwan","fenwuk","Male","test",53
"s1041",17,"social",TRUE,TRUE,"rilwuk","female_side","fox_large_male","ril","fox_dimin","rilwuk","rilwan","rilwuk","Male","test",53
"s1041",18,"social",TRUE,FALSE,"fenwan","male_side","gate_large","fen","gate_dimin","fenwuk","fenwan","fenwan","Male","test",53
"s1041",19,"social",TRUE,TRUE,"rilwan","male","fox_large_male","ril","fox_dimin","rilwuk","rilwan","rilwan","Male","test",53
"s1041",20,"social",TRUE,TRUE,"toswan","male","chair_large","tos","chair_dimin","toswuk","toswan","toswan","Male","test",53
"s1041",21,"social",TRUE,TRUE,"taswuk","female","chair_large","tas","chair_dimin","taswuk","taswan","taswuk","Male","test",53
"s1041",22,"social",TRUE,FALSE,"pelwuk","female","mushroom_large","pel","mushroom_dimin","pelwuk","pelwan","pelwuk","Male","test",53
"s1041",23,"social",TRUE,FALSE,"fenwuk","female_side","gate_large","fen","gate_dimin","fenwuk","fenwan","fenwuk","Male","test",53
"s1041",24,"social",TRUE,FALSE,"rulwan","male","fox_large_male","rul","fox_dimin","rulwuk","rulwan","rulwan","Male","test",53
"s1041",25,"social",TRUE,FALSE,"rikwan","male_side","candleholder_large","rik","candleholder_dimin","rikwuk","rikwan","rikwan","Male","test",53
"s1041",26,"social",TRUE,FALSE,"fenwan","male","gate_large","fen","gate_dimin","fenwuk","fenwan","fenwan","Male","test",53
"s1041",27,"social",TRUE,TRUE,"taswan","male_side","chair_large","tas","chair_dimin","taswuk","taswan","taswan","Male","test",53
"s1041",28,"social",TRUE,TRUE,"wunwan","male","bokchoy_large","wun","bokchoy_dimin","wunwuk","wunwan","wunwan","Male","test",53
"s1041",29,"social",TRUE,TRUE,"fiswan","male","bear_large_male","fis","bear_dimin","fiswuk","fiswan","fiswan","Male","test",53
"s1041",30,"social",TRUE,FALSE,"pelwan","male_side","mushroom_large","pel","mushroom_dimin","pelwuk","pelwan","pelwan","Male","test",53
"s1041",31,"social",TRUE,TRUE,"tolwuk","female_side","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolwan","tolwuk","Male","test",53
"s1041",32,"social",TRUE,TRUE,"toswan","male_side","chair_large","tos","chair_dimin","toswuk","toswan","toswan","Male","test",53
"s1041",33,"social",TRUE,FALSE,"fekwuk","female","pitcher_large","fek","pitcher_dimin","fekwuk","fekwan","fekwuk","Male","test",53
"s1041",34,"social",TRUE,TRUE,"taswuk","female_side","chair_large","tas","chair_dimin","taswuk","taswan","taswuk","Male","test",53
"s1041",35,"social",TRUE,FALSE,"fekwuk","female_side","pitcher_large","fek","pitcher_dimin","fekwuk","fekwan","fekwuk","Male","test",53
"s1041",36,"social",TRUE,TRUE,"tolwan","male_side","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolwan","tolwan","Male","test",53
"s1041",37,"social",TRUE,FALSE,"falwuk","female","bear_large_male","fal","bear_dimin","falwuk","falwan","falwuk","Male","test",53
"s1041",38,"social",TRUE,TRUE,"toswuk","female_side","chair_large","tos","chair_dimin","toswuk","toswan","toswuk","Male","test",53
"s1041",39,"social",TRUE,TRUE,"fiswuk","female","bear_large_male","fis","bear_dimin","fiswuk","fiswan","fiswuk","Male","test",53
"s1041",40,"social",TRUE,FALSE,"pelwuk","female_side","mushroom_large","pel","mushroom_dimin","pelwuk","pelwan","pelwuk","Male","test",53
"s1041",41,"social",TRUE,TRUE,"rilwan","male_side","fox_large_male","ril","fox_dimin","rilwuk","rilwan","rilwan","Male","test",53
"s1041",42,"social",TRUE,FALSE,"fekwan","male_side","pitcher_large","fek","pitcher_dimin","fekwuk","fekwan","fekwan","Male","test",53
"s1041",43,"social",TRUE,TRUE,"tolwan","male","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolwan","tolwan","Male","test",53
"s1041",44,"social",TRUE,FALSE,"falwan","male","bear_large_male","fal","bear_dimin","falwuk","falwan","falwan","Male","test",53
"s1041",45,"social",TRUE,TRUE,"fiswan","male_side","bear_large_male","fis","bear_dimin","fiswuk","fiswan","fiswan","Male","test",53
"s1041",46,"social",TRUE,TRUE,"toswuk","female","chair_large","tos","chair_dimin","toswuk","toswan","toswuk","Male","test",53
"s1041",47,"social",TRUE,FALSE,"fekwan","male","pitcher_large","fek","pitcher_dimin","fekwuk","fekwan","fekwan","Male","test",53
"s1041",48,"social",TRUE,FALSE,"rulwan","male_side","fox_large_male","rul","fox_dimin","rulwuk","rulwan","rulwan","Male","test",53
"s1042",1,"spatial",TRUE,TRUE,"rikwun","female","pitcher_large","rik","pitcher_dimin","rikwun","rikril","rikwun","Male","test",42
"s1042",2,"spatial",TRUE,FALSE,"wanril","male_side","chair_large","wan","chair_dimin","wanwun","wanril","wanril","Male","test",42
"s1042",3,"spatial",TRUE,TRUE,"fisril","female_side","candleholder_large","fis","candleholder_dimin","fiswun","fisril","fisril","Male","test",42
"s1042",4,"spatial",TRUE,FALSE,"rulril","female_side","mushroom_large","rul","mushroom_dimin","rulwun","rulril","rulril","Male","test",42
"s1042",5,"spatial",TRUE,TRUE,"fiswun","male","candleholder_large","fis","candleholder_dimin","fiswun","fisril","fiswun","Male","test",42
"s1042",6,"spatial",TRUE,FALSE,"fekwun","female","fox_large_male","fek","fox_dimin","fekwun","fekril","fekwun","Male","test",42
"s1042",7,"spatial",TRUE,FALSE,"wanril","female_side","chair_large","wan","chair_dimin","wanwun","wanril","wanril","Male","test",42
"s1042",8,"spatial",TRUE,TRUE,"tosril","female_side","bokchoy_large","tos","bokchoy_dimin","toswun","tosril","tosril","Male","test",42
"s1042",9,"spatial",TRUE,TRUE,"fenwun","female","chair_large","fen","chair_dimin","fenwun","fenril","fenwun","Male","test",42
"s1042",10,"spatial",TRUE,FALSE,"fekwun","male","fox_large_male","fek","fox_dimin","fekwun","fekril","fekwun","Male","test",42
"s1042",11,"spatial",TRUE,TRUE,"rikril","female_side","pitcher_large","rik","pitcher_dimin","rikwun","rikril","rikril","Male","test",42
"s1042",12,"spatial",TRUE,TRUE,"rikril","male_side","pitcher_large","rik","pitcher_dimin","rikwun","rikril","rikril","Male","test",42
"s1042",13,"spatial",TRUE,TRUE,"falwun","male","gate_large","fal","gate_dimin","falwun","falril","falwun","Male","test",42
"s1042",14,"spatial",TRUE,FALSE,"wukril","male_side","bear_large_male","wuk","bear_dimin","wukwun","wukril","wukril","Male","test",42
