"subject","trialNumber","condition","correct","inTraining","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","subject.gender","subject.age","phase"
"s951",46,"social",TRUE,TRUE,"rulfal","male","bokchoy_large","rul","bokchoy_dimin","rulwun","rulfal","rulfal","Male",26,"test"
"s951",47,"social",TRUE,TRUE,"rulwun","female_side","bokchoy_large","rul","bokchoy_dimin","rulwun","rulfal","rulwun","Male",26,"test"
"s951",48,"social",TRUE,FALSE,"wukwun","female_side","gate_large","wuk","gate_dimin","wukwun","wukfal","wukwun","Male",26,"test"
"s952",1,"social",TRUE,TRUE,"fenfis","female","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenfis","Male",23,"test"
"s952",2,"social",FALSE,TRUE,"wukwan","male","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukfis","Male",23,"test"
"s952",3,"social",FALSE,FALSE,"fekwan","male","bokchoy_large","fek","bokchoy_dimin","fekfis","fekwan","fekfis","Male",23,"test"
"s952",4,"social",TRUE,TRUE,"tasfis","female_side","bear_large_male","tas","bear_dimin","tasfis","taswan","tasfis","Male",23,"test"
"s952",5,"social",FALSE,FALSE,"rilwan","male_side","fox_large_male","ril","fox_dimin","rilfis","rilwan","rilfis","Male",23,"test"
"s952",6,"social",FALSE,FALSE,"rilfis","female_side","fox_large_male","ril","fox_dimin","rilfis","rilwan","rilwan","Male",23,"test"
"s952",7,"social",TRUE,TRUE,"fenwan","male","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenwan","Male",23,"test"
"s952",8,"social",FALSE,FALSE,"fekfis","female","bokchoy_large","fek","bokchoy_dimin","fekfis","fekwan","fekwan","Male",23,"test"
"s952",9,"social",FALSE,TRUE,"wukfis","female","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukwan","Male",23,"test"
"s952",10,"social",FALSE,FALSE,"tolwan","male_side","pitcher_large","tol","pitcher_dimin","tolfis","tolwan","tolfis","Male",23,"test"
"s952",11,"social",TRUE,TRUE,"fenfis","female_side","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenfis","Male",23,"test"
"s952",12,"social",TRUE,TRUE,"taswan","male_side","bear_large_male","tas","bear_dimin","tasfis","taswan","taswan","Male",23,"test"
"s952",13,"social",FALSE,FALSE,"rikfis","female_side","gate_large","rik","gate_dimin","rikfis","rikwan","rikwan","Male",23,"test"
"s952",14,"social",FALSE,TRUE,"falwan","male","candleholder_large","fal","candleholder_dimin","falfis","falwan","falfis","Male",23,"test"
"s952",15,"social",FALSE,FALSE,"rulfis","female","fox_large_male","rul","fox_dimin","rulfis","rulwan","rulwan","Male",23,"test"
"s952",16,"social",TRUE,FALSE,"tolfis","female","pitcher_large","tol","pitcher_dimin","tolfis","tolwan","tolfis","Male",23,"test"
"s952",17,"social",TRUE,TRUE,"falfis","female_side","candleholder_large","fal","candleholder_dimin","falfis","falwan","falfis","Male",23,"test"
"s952",18,"social",FALSE,TRUE,"taswan","male","bear_large_male","tas","bear_dimin","tasfis","taswan","tasfis","Male",23,"test"
"s952",19,"social",FALSE,TRUE,"pelwan","male","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelfis","Male",23,"test"
"s952",20,"social",TRUE,FALSE,"rulwan","male","fox_large_male","rul","fox_dimin","rulfis","rulwan","rulwan","Male",23,"test"
"s952",21,"social",TRUE,FALSE,"tolfis","female_side","pitcher_large","tol","pitcher_dimin","tolfis","tolwan","tolfis","Male",23,"test"
"s952",22,"social",FALSE,TRUE,"tasfis","female","bear_large_male","tas","bear_dimin","tasfis","taswan","taswan","Male",23,"test"
"s952",23,"social",FALSE,FALSE,"rulwan","male_side","fox_large_male","rul","fox_dimin","rulfis","rulwan","rulfis","Male",23,"test"
"s952",24,"social",TRUE,TRUE,"falfis","female","candleholder_large","fal","candleholder_dimin","falfis","falwan","falfis","Male",23,"test"
"s952",25,"social",TRUE,FALSE,"tosfis","female_side","chair_large","tos","chair_dimin","tosfis","toswan","tosfis","Male",23,"test"
"s952",26,"social",TRUE,FALSE,"tolwan","male","pitcher_large","tol","pitcher_dimin","tolfis","tolwan","tolwan","Male",23,"test"
"s952",27,"social",FALSE,TRUE,"wunwan","male","chair_large","wun","chair_dimin","wunfis","wunwan","wunfis","Male",23,"test"
"s952",28,"social",FALSE,FALSE,"tosfis","female","chair_large","tos","chair_dimin","tosfis","toswan","toswan","Male",23,"test"
"s952",29,"social",FALSE,TRUE,"wukwan","male_side","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukfis","Male",23,"test"
"s952",30,"social",TRUE,TRUE,"pelfis","female","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelfis","Male",23,"test"
"s952",31,"social",FALSE,FALSE,"fekwan","male_side","bokchoy_large","fek","bokchoy_dimin","fekfis","fekwan","fekfis","Male",23,"test"
"s952",32,"social",FALSE,TRUE,"wunwan","male_side","chair_large","wun","chair_dimin","wunfis","wunwan","wunfis","Male",23,"test"
"s952",33,"social",FALSE,FALSE,"rulfis","female_side","fox_large_male","rul","fox_dimin","rulfis","rulwan","rulwan","Male",23,"test"
"s952",34,"social",FALSE,TRUE,"pelwan","male_side","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelfis","Male",23,"test"
"s952",35,"social",TRUE,FALSE,"fekfis","female_side","bokchoy_large","fek","bokchoy_dimin","fekfis","fekwan","fekfis","Male",23,"test"
"s952",36,"social",FALSE,FALSE,"rikwan","male","gate_large","rik","gate_dimin","rikfis","rikwan","rikfis","Male",23,"test"
"s952",37,"social",TRUE,TRUE,"falwan","male_side","candleholder_large","fal","candleholder_dimin","falfis","falwan","falwan","Male",23,"test"
"s952",38,"social",FALSE,FALSE,"rikwan","male_side","gate_large","rik","gate_dimin","rikfis","rikwan","rikfis","Male",23,"test"
"s952",39,"social",TRUE,FALSE,"rilwan","male","fox_large_male","ril","fox_dimin","rilfis","rilwan","rilwan","Male",23,"test"
"s952",40,"social",FALSE,FALSE,"rilfis","female","fox_large_male","ril","fox_dimin","rilfis","rilwan","rilwan","Male",23,"test"
"s952",41,"social",FALSE,FALSE,"rikfis","female","gate_large","rik","gate_dimin","rikfis","rikwan","rikwan","Male",23,"test"
"s952",42,"social",FALSE,TRUE,"wunfis","female","chair_large","wun","chair_dimin","wunfis","wunwan","wunwan","Male",23,"test"
"s952",43,"social",TRUE,TRUE,"wukfis","female_side","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukfis","Male",23,"test"
"s952",44,"social",TRUE,FALSE,"toswan","male_side","chair_large","tos","chair_dimin","tosfis","toswan","toswan","Male",23,"test"
"s952",45,"social",TRUE,TRUE,"wunfis","female_side","chair_large","wun","chair_dimin","wunfis","wunwan","wunfis","Male",23,"test"
"s952",46,"social",FALSE,FALSE,"toswan","male","chair_large","tos","chair_dimin","tosfis","toswan","tosfis","Male",23,"test"
"s952",47,"social",FALSE,TRUE,"pelfis","female_side","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelwan","Male",23,"test"
"s952",48,"social",FALSE,TRUE,"fenwan","male_side","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenfis","Male",23,"test"
"s953",1,"social",TRUE,TRUE,"wanwuk","male_side","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanwuk","Male",33,"test"
"s953",2,"social",TRUE,FALSE,"fenfek","female","candleholder_large","fen","candleholder_dimin","fenfek","fenwuk","fenfek","Male",33,"test"
"s953",3,"social",TRUE,TRUE,"wanfek","female","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanfek","Male",33,"test"
"s953",4,"social",TRUE,FALSE,"tosfek","female","chair_large","tos","chair_dimin","tosfek","toswuk","tosfek","Male",33,"test"
"s953",5,"social",TRUE,TRUE,"rulwuk","male_side","chair_large","rul","chair_dimin","rulfek","rulwuk","rulwuk","Male",33,"test"
"s953",6,"social",TRUE,FALSE,"tolfek","female","fox_large_male","tol","fox_dimin","tolfek","tolwuk","tolfek","Male",33,"test"
"s953",7,"social",TRUE,FALSE,"wunwuk","male","bokchoy_large","wun","bokchoy_dimin","wunfek","wunwuk","wunwuk","Male",33,"test"
"s953",8,"social",TRUE,TRUE,"pelwuk","male","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelwuk","Male",33,"test"
"s953",9,"social",TRUE,FALSE,"tolwuk","male_side","fox_large_male","tol","fox_dimin","tolfek","tolwuk","tolwuk","Male",33,"test"
"s953",10,"social",TRUE,FALSE,"fenwuk","male","candleholder_large","fen","candleholder_dimin","fenfek","fenwuk","fenwuk","Male",33,"test"
"s953",11,"social",TRUE,TRUE,"falfek","female","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falfek","Male",33,"test"
"s953",12,"social",TRUE,FALSE,"toswuk","male","chair_large","tos","chair_dimin","tosfek","toswuk","toswuk","Male",33,"test"
"s953",13,"social",TRUE,TRUE,"rilfek","female_side","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilfek","Male",33,"test"
"s953",14,"social",TRUE,TRUE,"rulwuk","male","chair_large","rul","chair_dimin","rulfek","rulwuk","rulwuk","Male",33,"test"
"s953",15,"social",TRUE,FALSE,"rikfek","female_side","mushroom_large","rik","mushroom_dimin","rikfek","rikwuk","rikfek","Male",33,"test"
"s953",16,"social",TRUE,FALSE,"rikwuk","male","mushroom_large","rik","mushroom_dimin","rikfek","rikwuk","rikwuk","Male",33,"test"
"s953",17,"social",TRUE,TRUE,"tasfek","female","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Male",33,"test"
"s953",18,"social",TRUE,TRUE,"wanfek","female_side","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanfek","Male",33,"test"
"s953",19,"social",TRUE,TRUE,"pelfek","female_side","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelfek","Male",33,"test"
"s953",20,"social",TRUE,TRUE,"rulfek","female","chair_large","rul","chair_dimin","rulfek","rulwuk","rulfek","Male",33,"test"
"s953",21,"social",TRUE,FALSE,"fenfek","female_side","candleholder_large","fen","candleholder_dimin","fenfek","fenwuk","fenfek","Male",33,"test"
"s953",22,"social",TRUE,TRUE,"taswuk","male","gate_large","tas","gate_dimin","tasfek","taswuk","taswuk","Male",33,"test"
"s953",23,"social",TRUE,FALSE,"rikwuk","male_side","mushroom_large","rik","mushroom_dimin","rikfek","rikwuk","rikwuk","Male",33,"test"
"s953",24,"social",TRUE,TRUE,"wanwuk","male","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanwuk","Male",33,"test"
"s953",25,"social",TRUE,TRUE,"rilfek","female","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilfek","Male",33,"test"
"s953",26,"social",TRUE,FALSE,"fisfek","female","bear_large_male","fis","bear_dimin","fisfek","fiswuk","fisfek","Male",33,"test"
"s953",27,"social",TRUE,FALSE,"wunwuk","male_side","bokchoy_large","wun","bokchoy_dimin","wunfek","wunwuk","wunwuk","Male",33,"test"
"s953",28,"social",TRUE,TRUE,"falwuk","male","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falwuk","Male",33,"test"
"s953",29,"social",TRUE,FALSE,"fiswuk","male_side","bear_large_male","fis","bear_dimin","fisfek","fiswuk","fiswuk","Male",33,"test"
"s953",30,"social",TRUE,FALSE,"tolfek","female_side","fox_large_male","tol","fox_dimin","tolfek","tolwuk","tolfek","Male",33,"test"
"s953",31,"social",TRUE,TRUE,"pelfek","female","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelfek","Male",33,"test"
"s953",32,"social",TRUE,FALSE,"fenwuk","male_side","candleholder_large","fen","candleholder_dimin","fenfek","fenwuk","fenwuk","Male",33,"test"
"s953",33,"social",TRUE,FALSE,"tosfek","female_side","chair_large","tos","chair_dimin","tosfek","toswuk","tosfek","Male",33,"test"
"s953",34,"social",TRUE,TRUE,"rulfek","female_side","chair_large","rul","chair_dimin","rulfek","rulwuk","rulfek","Male",33,"test"
"s953",35,"social",TRUE,TRUE,"pelwuk","male_side","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelwuk","Male",33,"test"
"s953",36,"social",TRUE,TRUE,"falfek","female_side","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falfek","Male",33,"test"
"s953",37,"social",TRUE,FALSE,"fisfek","female_side","bear_large_male","fis","bear_dimin","fisfek","fiswuk","fisfek","Male",33,"test"
"s953",38,"social",TRUE,FALSE,"wunfek","female","bokchoy_large","wun","bokchoy_dimin","wunfek","wunwuk","wunfek","Male",33,"test"
"s953",39,"social",TRUE,FALSE,"fiswuk","male","bear_large_male","fis","bear_dimin","fisfek","fiswuk","fiswuk","Male",33,"test"
"s953",40,"social",TRUE,TRUE,"rilwuk","male_side","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilwuk","Male",33,"test"
"s953",41,"social",TRUE,TRUE,"taswuk","male_side","gate_large","tas","gate_dimin","tasfek","taswuk","taswuk","Male",33,"test"
"s953",42,"social",TRUE,TRUE,"tasfek","female_side","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Male",33,"test"
"s953",43,"social",TRUE,FALSE,"rikfek","female","mushroom_large","rik","mushroom_dimin","rikfek","rikwuk","rikfek","Male",33,"test"
"s953",44,"social",TRUE,FALSE,"wunfek","female_side","bokchoy_large","wun","bokchoy_dimin","wunfek","wunwuk","wunfek","Male",33,"test"
"s953",45,"social",TRUE,TRUE,"falwuk","male_side","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falwuk","Male",33,"test"
"s953",46,"social",TRUE,FALSE,"tolwuk","male","fox_large_male","tol","fox_dimin","tolfek","tolwuk","tolwuk","Male",33,"test"
"s953",47,"social",TRUE,FALSE,"toswuk","male_side","chair_large","tos","chair_dimin","tosfek","toswuk","toswuk","Male",33,"test"
"s953",48,"social",TRUE,TRUE,"rilwuk","male","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilwuk","Male",33,"test"
"s954",1,"social",TRUE,TRUE,"fistol","female_side","chair_large","fis","chair_dimin","fistol","fispel","fistol","Male",33,"test"
"s954",2,"social",FALSE,FALSE,"wantol","female_side","candleholder_large","wan","candleholder_dimin","wantol","wanpel","wanpel","Male",33,"test"
"s954",3,"social",TRUE,FALSE,"wukpel","male_side","fox_large_male","wuk","fox_dimin","wuktol","wukpel","wukpel","Male",33,"test"
"s954",4,"social",TRUE,FALSE,"wunpel","male","gate_large","wun","gate_dimin","wuntol","wunpel","wunpel","Male",33,"test"
"s954",5,"social",FALSE,FALSE,"riltol","female","bear_large_male","ril","bear_dimin","riltol","rilpel","rilpel","Male",33,"test"
"s954",6,"social",TRUE,FALSE,"wuktol","female_side","fox_large_male","wuk","fox_dimin","wuktol","wukpel","wuktol","Male",33,"test"
"s954",7,"social",TRUE,FALSE,"rilpel","male","bear_large_male","ril","bear_dimin","riltol","rilpel","rilpel","Male",33,"test"
"s954",8,"social",TRUE,TRUE,"fispel","male","chair_large","fis","chair_dimin","fistol","fispel","fispel","Male",33,"test"
"s954",9,"social",FALSE,TRUE,"fektol","female_side","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male",33,"test"
"s954",10,"social",TRUE,TRUE,"falpel","male","mushroom_large","fal","mushroom_dimin","faltol","falpel","falpel","Male",33,"test"
"s954",11,"social",TRUE,TRUE,"fentol","female_side","chair_large","fen","chair_dimin","fentol","fenpel","fentol","Male",33,"test"
"s954",12,"social",FALSE,FALSE,"riktol","female","pitcher_large","rik","pitcher_dimin","riktol","rikpel","rikpel","Male",33,"test"
"s954",13,"social",TRUE,TRUE,"rulpel","male","fox_large_male","rul","fox_dimin","rultol","rulpel","rulpel","Male",33,"test"
"s954",14,"social",TRUE,TRUE,"tospel","male","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tospel","Male",33,"test"
"s954",15,"social",FALSE,FALSE,"rikpel","male","pitcher_large","rik","pitcher_dimin","riktol","rikpel","riktol","Male",33,"test"
"s954",16,"social",TRUE,FALSE,"wuntol","female_side","gate_large","wun","gate_dimin","wuntol","wunpel","wuntol","Male",33,"test"
"s954",17,"social",FALSE,FALSE,"wukpel","male","fox_large_male","wuk","fox_dimin","wuktol","wukpel","wuktol","Male",33,"test"
"s954",18,"social",TRUE,TRUE,"tospel","male_side","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tospel","Male",33,"test"
"s954",19,"social",FALSE,FALSE,"rilpel","male_side","bear_large_male","ril","bear_dimin","riltol","rilpel","riltol","Male",33,"test"
"s954",20,"social",TRUE,FALSE,"tastol","female_side","bokchoy_large","tas","bokchoy_dimin","tastol","taspel","tastol","Male",33,"test"
"s954",21,"social",FALSE,TRUE,"fektol","female","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male",33,"test"
"s954",22,"social",FALSE,TRUE,"fenpel","male","chair_large","fen","chair_dimin","fentol","fenpel","fentol","Male",33,"test"
"s954",23,"social",FALSE,FALSE,"wuktol","female","fox_large_male","wuk","fox_dimin","wuktol","wukpel","wukpel","Male",33,"test"
"s954",24,"social",TRUE,TRUE,"faltol","female_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","faltol","Male",33,"test"
"s954",25,"social",FALSE,TRUE,"fistol","female","chair_large","fis","chair_dimin","fistol","fispel","fispel","Male",33,"test"
"s954",26,"social",FALSE,FALSE,"riktol","female_side","pitcher_large","rik","pitcher_dimin","riktol","rikpel","rikpel","Male",33,"test"
"s954",27,"social",TRUE,FALSE,"wanpel","male","candleholder_large","wan","candleholder_dimin","wantol","wanpel","wanpel","Male",33,"test"
"s954",28,"social",TRUE,FALSE,"wuntol","female","gate_large","wun","gate_dimin","wuntol","wunpel","wuntol","Male",33,"test"
"s954",29,"social",FALSE,TRUE,"rultol","female_side","fox_large_male","rul","fox_dimin","rultol","rulpel","rulpel","Male",33,"test"
"s954",30,"social",TRUE,TRUE,"fenpel","male_side","chair_large","fen","chair_dimin","fentol","fenpel","fenpel","Male",33,"test"
"s954",31,"social",TRUE,FALSE,"wunpel","male_side","gate_large","wun","gate_dimin","wuntol","wunpel","wunpel","Male",33,"test"
"s954",32,"social",TRUE,FALSE,"wanpel","male_side","candleholder_large","wan","candleholder_dimin","wantol","wanpel","wanpel","Male",33,"test"
"s954",33,"social",FALSE,TRUE,"tostol","female_side","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tospel","Male",33,"test"
"s954",34,"social",TRUE,FALSE,"taspel","male_side","bokchoy_large","tas","bokchoy_dimin","tastol","taspel","taspel","Male",33,"test"
"s954",35,"social",TRUE,TRUE,"rulpel","male_side","fox_large_male","rul","fox_dimin","rultol","rulpel","rulpel","Male",33,"test"
"s954",36,"social",TRUE,TRUE,"fentol","female","chair_large","fen","chair_dimin","fentol","fenpel","fentol","Male",33,"test"
"s954",37,"social",TRUE,TRUE,"tostol","female","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tostol","Male",33,"test"
"s954",38,"social",TRUE,FALSE,"wantol","female","candleholder_large","wan","candleholder_dimin","wantol","wanpel","wantol","Male",33,"test"
"s954",39,"social",FALSE,TRUE,"rultol","female","fox_large_male","rul","fox_dimin","rultol","rulpel","rulpel","Male",33,"test"
"s954",40,"social",FALSE,TRUE,"fispel","male_side","chair_large","fis","chair_dimin","fistol","fispel","fistol","Male",33,"test"
"s954",41,"social",TRUE,TRUE,"fekpel","male","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male",33,"test"
