"gender"	"yearOfBirth"	"phase"	"weak.past"	"strong.past"	"category"	"sensibility"	"partnerRegRate"	"partnerRegCondition"	"item.reg.mean"	"response"	"regular"	"participant"	"age"
"Male"	1993	"posttest"	"rurned"	"rurnt"	"burnt"	"sensible"	0.365	"decrease"	0.731	"rurnt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"swited"	"swote"	"drove"	"sensible"	0.365	"decrease"	0.46	"swote"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"feemed"	"femt"	"kept"	"sensible"	0.365	"decrease"	0.673	"femt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"twimmed"	"twam"	"sang"	"sensible"	0.365	"decrease"	0.54	"twimmed"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"gringed"	"grang"	"sang"	"sensible"	0.365	"decrease"	0.515	"grang"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"drurned"	"drurnt"	"burnt"	"sensible"	0.365	"decrease"	0.748	"drurned"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"trelled"	"trelt"	"burnt"	"sensible"	0.365	"decrease"	0.678	"trelled"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"streeled"	"strelt"	"kept"	"sensible"	0.365	"decrease"	0.51	"streeled"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"glinged"	"glang"	"sang"	"sensible"	0.365	"decrease"	0.584	"glang"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"sninged"	"snang"	"sang"	"sensible"	0.365	"decrease"	0.455	"snang"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"splived"	"splove"	"drove"	"sensible"	0.365	"decrease"	0.421	"splove"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"geeved"	"gove"	"drove"	"sensible"	0.365	"decrease"	0.599	"gove"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"cheened"	"chent"	"kept"	"sensible"	0.365	"decrease"	0.743	"cheened"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"sneened"	"snent"	"kept"	"sensible"	0.365	"decrease"	0.698	"sneened"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"smilled"	"smilt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"smilt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"zimmed"	"zam"	"sang"	"sensible"	0.365	"decrease"	0.733	"zimmed"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"sneeped"	"snept"	"kept"	"sensible"	0.365	"decrease"	0.431	"snept"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"strined"	"strone"	"drove"	"sensible"	0.365	"decrease"	0.559	"strined"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"schmeemed"	"schmemt"	"kept"	"sensible"	0.365	"decrease"	0.649	"schmeemed"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"minged"	"mang"	"sang"	"sensible"	0.365	"decrease"	0.639	"mang"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"twelled"	"twelt"	"burnt"	"sensible"	0.365	"decrease"	0.559	"twelt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"hurned"	"hurnt"	"burnt"	"sensible"	0.365	"decrease"	0.713	"hurned"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"yilled"	"yilt"	"burnt"	"sensible"	0.365	"decrease"	0.718	"yilt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"greeled"	"grelt"	"kept"	"sensible"	0.365	"decrease"	0.562	"grelt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"lelled"	"lelt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"lelled"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"zeeped"	"zept"	"kept"	"sensible"	0.365	"decrease"	0.441	"zept"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"thurned"	"thurnt"	"burnt"	"sensible"	0.365	"decrease"	0.693	"thurned"	TRUE	"s6489"	21
"Male"	1983	"pretest"	"gringed"	"grang"	"sang"	"silly"	0.558	"no.change"	0.515	"grang"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"trelled"	"trelt"	"burnt"	"silly"	0.558	"no.change"	0.678	"trelled"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"trined"	"trone"	"drove"	"silly"	0.558	"no.change"	0.614	"trined"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"snined"	"snone"	"drove"	"silly"	0.558	"no.change"	0.644	"snone"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"geeved"	"gove"	"drove"	"silly"	0.558	"no.change"	0.599	"geeved"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"skelled"	"skelt"	"burnt"	"silly"	0.558	"no.change"	0.584	"skelt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"schmeemed"	"schmemt"	"kept"	"silly"	0.558	"no.change"	0.649	"schmemt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"frimmed"	"fram"	"sang"	"silly"	0.558	"no.change"	0.708	"fram"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"grinked"	"grank"	"sang"	"silly"	0.558	"no.change"	0.47	"grank"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"sninged"	"snang"	"sang"	"silly"	0.558	"no.change"	0.455	"snang"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"yilled"	"yilt"	"burnt"	"silly"	0.558	"no.change"	0.718	"yilled"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"sminked"	"smank"	"sang"	"silly"	0.558	"no.change"	0.579	"smank"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"quinked"	"quank"	"sang"	"silly"	0.558	"no.change"	0.569	"quank"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"thurned"	"thurnt"	"burnt"	"silly"	0.558	"no.change"	0.693	"thurnt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"plined"	"plone"	"drove"	"silly"	0.558	"no.change"	0.713	"plined"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"smilled"	"smilt"	"burnt"	"silly"	0.558	"no.change"	0.668	"smilled"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"splurned"	"splurnt"	"burnt"	"silly"	0.558	"no.change"	0.703	"splurned"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"twelled"	"twelt"	"burnt"	"silly"	0.558	"no.change"	0.559	"twelled"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"trurned"	"trurnt"	"burnt"	"silly"	0.558	"no.change"	0.718	"trurnt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"glinged"	"glang"	"sang"	"silly"	0.558	"no.change"	0.584	"glang"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"minged"	"mang"	"sang"	"silly"	0.558	"no.change"	0.639	"minged"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"feemed"	"femt"	"kept"	"silly"	0.558	"no.change"	0.673	"feemed"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"sneened"	"snent"	"kept"	"silly"	0.558	"no.change"	0.698	"sneened"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"jinked"	"jank"	"sang"	"silly"	0.558	"no.change"	0.614	"jinked"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"strined"	"strone"	"drove"	"silly"	0.558	"no.change"	0.559	"strined"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"greeled"	"grelt"	"kept"	"silly"	0.558	"no.change"	0.562	"grelt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"zeeped"	"zept"	"kept"	"silly"	0.558	"no.change"	0.441	"zept"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"thringed"	"thrang"	"sang"	"silly"	0.558	"no.change"	0.411	"thrang"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"blided"	"blode"	"drove"	"silly"	0.558	"no.change"	0.515	"blode"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"surned"	"surnt"	"burnt"	"silly"	0.558	"no.change"	0.698	"surnt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"spreemed"	"spremt"	"kept"	"silly"	0.558	"no.change"	0.639	"spremt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"schmited"	"schmote"	"drove"	"silly"	0.558	"no.change"	0.45	"schmited"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"splinged"	"splang"	"sang"	"silly"	0.558	"no.change"	0.401	"splang"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"sneeped"	"snept"	"kept"	"silly"	0.558	"no.change"	0.431	"snept"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"rurned"	"rurnt"	"burnt"	"silly"	0.558	"no.change"	0.731	"rurned"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"dreeped"	"drept"	"kept"	"silly"	0.558	"no.change"	0.441	"drept"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"murned"	"murnt"	"burnt"	"silly"	0.558	"no.change"	0.723	"murnt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"sprided"	"sprode"	"drove"	"silly"	0.558	"no.change"	0.347	"sprode"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"drelled"	"drelt"	"burnt"	"silly"	0.558	"no.change"	0.653	"drelt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"strinked"	"strank"	"sang"	"silly"	0.558	"no.change"	0.416	"strank"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"zeemed"	"zemt"	"kept"	"silly"	0.558	"no.change"	0.663	"zeemed"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"twinked"	"twank"	"sang"	"silly"	0.558	"no.change"	0.594	"twank"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"vrited"	"vrote"	"drove"	"silly"	0.558	"no.change"	0.366	"vrote"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"quided"	"quode"	"drove"	"silly"	0.558	"no.change"	0.47	"quode"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"dreened"	"drent"	"kept"	"silly"	0.558	"no.change"	0.634	"dreened"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"fimmed"	"fam"	"sang"	"silly"	0.558	"no.change"	0.772	"fam"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"yided"	"yode"	"drove"	"silly"	0.558	"no.change"	0.401	"yode"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"dwinged"	"dwang"	"sang"	"silly"	0.558	"no.change"	0.485	"dwang"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"slived"	"slove"	"drove"	"silly"	0.558	"no.change"	0.49	"slove"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"preemed"	"premt"	"kept"	"silly"	0.558	"no.change"	0.678	"premt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"shringed"	"shrang"	"sang"	"silly"	0.558	"no.change"	0.46	"shrang"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"stelled"	"stelt"	"burnt"	"silly"	0.558	"no.change"	0.644	"stelled"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"vrinked"	"vrank"	"sang"	"silly"	0.558	"no.change"	0.515	"vrank"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"thrided"	"throde"	"drove"	"silly"	0.558	"no.change"	0.376	"throde"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"streeled"	"strelt"	"kept"	"silly"	0.558	"no.change"	0.51	"streeled"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"skrurned"	"skrurnt"	"burnt"	"silly"	0.558	"no.change"	0.668	"skrurnt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"sleeled"	"slelt"	"kept"	"silly"	0.558	"no.change"	0.55	"slelt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"dwinked"	"dwank"	"sang"	"silly"	0.558	"no.change"	0.431	"dwinked"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"sweeled"	"swelt"	"kept"	"silly"	0.558	"no.change"	0.475	"sweeled"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"kleeled"	"klelt"	"kept"	"silly"	0.558	"no.change"	0.554	"klelt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"skurned"	"skurnt"	"burnt"	"silly"	0.558	"no.change"	0.733	"skurnt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"prilled"	"prilt"	"burnt"	"silly"	0.558	"no.change"	0.713	"prilt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"splived"	"splove"	"drove"	"silly"	0.558	"no.change"	0.421	"splove"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"beeved"	"bove"	"drove"	"silly"	0.558	"no.change"	0.574	"bove"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"jined"	"jone"	"drove"	"silly"	0.558	"no.change"	0.658	"jined"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"cheened"	"chent"	"kept"	"silly"	0.558	"no.change"	0.743	"cheened"	TRUE	"s6491"	31
"Male"	1983	"pretest"	"geemed"	"gemt"	"kept"	"silly"	0.558	"no.change"	0.693	"geemed"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"sprurned"	"sprurnt"	"burnt"	"silly"	0.558	"no.change"	0.688	"sprurnt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"sprelled"	"sprelt"	"burnt"	"silly"	0.558	"no.change"	0.629	"sprelt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"swited"	"swote"	"drove"	"silly"	0.558	"no.change"	0.46	"swote"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"squined"	"squone"	"drove"	"silly"	0.558	"no.change"	0.678	"squone"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"twimmed"	"twam"	"sang"	"silly"	0.558	"no.change"	0.54	"twimmed"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"vinked"	"vank"	"sang"	"silly"	0.558	"no.change"	0.624	"vank"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"cheeled"	"chelt"	"kept"	"silly"	0.558	"no.change"	0.545	"chelt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"dwided"	"dwode"	"drove"	"silly"	0.558	"no.change"	0.416	"dwode"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"shreened"	"shrent"	"kept"	"silly"	0.558	"no.change"	0.693	"shrent"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"lelled"	"lelt"	"burnt"	"silly"	0.558	"no.change"	0.668	"lelt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"gimmed"	"gam"	"sang"	"silly"	0.558	"no.change"	0.728	"gam"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"fided"	"fode"	"drove"	"silly"	0.558	"no.change"	0.485	"fode"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"schmimmed"	"schmam"	"sang"	"silly"	0.558	"no.change"	0.634	"schmam"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"snurned"	"snurnt"	"burnt"	"silly"	0.558	"no.change"	0.757	"snurnt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"drurned"	"drurnt"	"burnt"	"silly"	0.558	"no.change"	0.748	"drurnt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"neened"	"nent"	"kept"	"silly"	0.558	"no.change"	0.663	"nent"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"splinked"	"splank"	"sang"	"silly"	0.558	"no.change"	0.49	"splinked"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"streened"	"strent"	"kept"	"silly"	0.558	"no.change"	0.718	"strent"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"greemed"	"gremt"	"kept"	"silly"	0.558	"no.change"	0.629	"gremt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"zimmed"	"zam"	"sang"	"silly"	0.558	"no.change"	0.733	"zimmed"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"klided"	"klode"	"drove"	"silly"	0.558	"no.change"	0.495	"klode"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"strilled"	"strilt"	"burnt"	"silly"	0.558	"no.change"	0.772	"strilled"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"fleeled"	"flelt"	"kept"	"silly"	0.558	"no.change"	0.525	"flelt"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"hurned"	"hurnt"	"burnt"	"silly"	0.558	"no.change"	0.713	"hurned"	TRUE	"s6491"	31
"Male"	1983	"posttest"	"slilled"	"slilt"	"burnt"	"silly"	0.558	"no.change"	0.693	"slilt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"quinged"	"quang"	"sang"	"silly"	0.558	"no.change"	0.53	"quang"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"snited"	"snote"	"drove"	"silly"	0.558	"no.change"	0.53	"snote"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"skrined"	"skrone"	"drove"	"silly"	0.558	"no.change"	0.599	"skrone"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"dwilled"	"dwilt"	"burnt"	"silly"	0.558	"no.change"	0.673	"dwilt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"dweeped"	"dwept"	"kept"	"silly"	0.558	"no.change"	0.426	"dwept"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"skeeped"	"skept"	"kept"	"silly"	0.558	"no.change"	0.485	"skept"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"skrinked"	"skrank"	"sang"	"silly"	0.558	"no.change"	0.45	"skrank"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"zelled"	"zelt"	"burnt"	"silly"	0.558	"no.change"	0.639	"zelt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"thided"	"thode"	"drove"	"silly"	0.558	"no.change"	0.436	"thode"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"glined"	"glone"	"drove"	"silly"	0.558	"no.change"	0.619	"glone"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"cheemed"	"chemt"	"kept"	"silly"	0.558	"no.change"	0.733	"chemt"	FALSE	"s6491"	31
"Male"	1983	"posttest"	"shrided"	"shrode"	"drove"	"silly"	0.558	"no.change"	0.376	"shrode"	FALSE	"s6491"	31
"Male"	1983	"pretest"	"stelled"	"stelt"	"burnt"	"silly"	0.25	"no.change"	0.644	"stelled"	TRUE	"s6492"	31
"Male"	1983	"pretest"	"sprelled"	"sprelt"	"burnt"	"silly"	0.25	"no.change"	0.629	"sprelt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"glinged"	"glang"	"sang"	"silly"	0.25	"no.change"	0.584	"glang"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"zeeped"	"zept"	"kept"	"silly"	0.25	"no.change"	0.441	"zept"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"greeled"	"grelt"	"kept"	"silly"	0.25	"no.change"	0.562	"grelt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"trined"	"trone"	"drove"	"silly"	0.25	"no.change"	0.614	"trone"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"minged"	"mang"	"sang"	"silly"	0.25	"no.change"	0.639	"mang"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"hurned"	"hurnt"	"burnt"	"silly"	0.25	"no.change"	0.713	"hurnt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"drurned"	"drurnt"	"burnt"	"silly"	0.25	"no.change"	0.748	"drurnt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"twimmed"	"twam"	"sang"	"silly"	0.25	"no.change"	0.54	"twam"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"schmited"	"schmote"	"drove"	"silly"	0.25	"no.change"	0.45	"schmote"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"smilled"	"smilt"	"burnt"	"silly"	0.25	"no.change"	0.668	"smilled"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"shreeped"	"shrept"	"kept"	"silly"	0.25	"no.change"	0.46	"shrept"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"glinked"	"glank"	"sang"	"silly"	0.25	"no.change"	0.609	"glank"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"gringed"	"grang"	"sang"	"silly"	0.25	"no.change"	0.515	"gringed"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"ninked"	"nank"	"sang"	"silly"	0.25	"no.change"	0.647	"nank"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"streeled"	"strelt"	"kept"	"silly"	0.25	"no.change"	0.51	"streeled"	TRUE	"s6492"	31
"Male"	1983	"pretest"	"shringed"	"shrang"	"sang"	"silly"	0.25	"no.change"	0.46	"shrang"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"jurned"	"jurnt"	"burnt"	"silly"	0.25	"no.change"	0.718	"jurnt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"zimmed"	"zam"	"sang"	"silly"	0.25	"no.change"	0.733	"zam"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"trinked"	"trank"	"sang"	"silly"	0.25	"no.change"	0.49	"trank"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"splurned"	"splurnt"	"burnt"	"silly"	0.25	"no.change"	0.703	"splurnt"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"theeled"	"thelt"	"kept"	"silly"	0.25	"no.change"	0.495	"thelt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"splived"	"splove"	"drove"	"silly"	0.25	"no.change"	0.421	"splove"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"zeemed"	"zemt"	"kept"	"silly"	0.25	"no.change"	0.663	"zeemed"	TRUE	"s6492"	31
"Male"	1983	"pretest"	"cheened"	"chent"	"kept"	"silly"	0.25	"no.change"	0.743	"chent"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"skinged"	"skang"	"sang"	"silly"	0.25	"no.change"	0.52	"skang"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"sninked"	"snank"	"sang"	"silly"	0.25	"no.change"	0.421	"sninked"	TRUE	"s6492"	31
"Male"	1983	"pretest"	"twelled"	"twelt"	"burnt"	"silly"	0.25	"no.change"	0.559	"twelled"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"sneemed"	"snemt"	"kept"	"silly"	0.25	"no.change"	0.713	"sneemed"	TRUE	"s6492"	31
"Male"	1983	"pretest"	"lelled"	"lelt"	"burnt"	"silly"	0.25	"no.change"	0.668	"lelt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"cheeled"	"chelt"	"kept"	"silly"	0.25	"no.change"	0.545	"chelt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"vrited"	"vrote"	"drove"	"silly"	0.25	"no.change"	0.366	"vrote"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"shinged"	"shang"	"sang"	"silly"	0.25	"no.change"	0.45	"shang"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"thurned"	"thurnt"	"burnt"	"silly"	0.25	"no.change"	0.693	"thurned"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"squeened"	"squent"	"kept"	"silly"	0.25	"no.change"	0.629	"squent"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"plined"	"plone"	"drove"	"silly"	0.25	"no.change"	0.713	"plined"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"jeemed"	"jemt"	"kept"	"silly"	0.25	"no.change"	0.723	"jeemed"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"schmined"	"schmone"	"drove"	"silly"	0.25	"no.change"	0.703	"schmone"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"splinked"	"splank"	"sang"	"silly"	0.25	"no.change"	0.49	"splank"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"splided"	"splode"	"drove"	"silly"	0.25	"no.change"	0.475	"splode"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"pleeled"	"plelt"	"kept"	"silly"	0.25	"no.change"	0.574	"plelt"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"blurned"	"blurnt"	"burnt"	"silly"	0.25	"no.change"	0.639	"blurned"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"squided"	"squode"	"drove"	"silly"	0.25	"no.change"	0.406	"squode"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"prurned"	"prurnt"	"burnt"	"silly"	0.25	"no.change"	0.688	"prurned"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"zited"	"zote"	"drove"	"silly"	0.25	"no.change"	0.54	"zote"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"breeped"	"brept"	"kept"	"silly"	0.25	"no.change"	0.55	"brept"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"jinked"	"jank"	"sang"	"silly"	0.25	"no.change"	0.614	"jank"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"kleemed"	"klemt"	"kept"	"silly"	0.25	"no.change"	0.653	"klemt"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"brurned"	"brurnt"	"burnt"	"silly"	0.25	"no.change"	0.554	"brurned"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"smimmed"	"smam"	"sang"	"silly"	0.25	"no.change"	0.579	"smam"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"vrilled"	"vrilt"	"burnt"	"silly"	0.25	"no.change"	0.772	"vrilled"	TRUE	"s6492"	31
"Male"	1983	"pretest"	"sneeped"	"snept"	"kept"	"silly"	0.25	"no.change"	0.431	"snept"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"slurned"	"slurnt"	"burnt"	"silly"	0.25	"no.change"	0.698	"slurned"	TRUE	"s6492"	31
"Male"	1983	"pretest"	"strilled"	"strilt"	"burnt"	"silly"	0.25	"no.change"	0.772	"strilt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"quinked"	"quank"	"sang"	"silly"	0.25	"no.change"	0.569	"quinked"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"strited"	"strote"	"drove"	"silly"	0.25	"no.change"	0.426	"strote"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"slined"	"slone"	"drove"	"silly"	0.25	"no.change"	0.614	"slone"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"geeved"	"gove"	"drove"	"silly"	0.25	"no.change"	0.599	"geeved"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"pited"	"pote"	"drove"	"silly"	0.25	"no.change"	0.629	"pote"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"neemed"	"nemt"	"kept"	"silly"	0.25	"no.change"	0.658	"nemt"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"klited"	"klote"	"drove"	"silly"	0.25	"no.change"	0.554	"klote"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"trelled"	"trelt"	"burnt"	"silly"	0.25	"no.change"	0.678	"trelt"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"vurned"	"vurnt"	"burnt"	"silly"	0.25	"no.change"	0.668	"vurnt"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"dwinked"	"dwank"	"sang"	"silly"	0.25	"no.change"	0.431	"dwinked"	TRUE	"s6492"	31
"Male"	1983	"posttest"	"pringed"	"prang"	"sang"	"silly"	0.25	"no.change"	0.465	"prang"	FALSE	"s6492"	31
"Male"	1983	"pretest"	"yilled"	"yilt"	"burnt"	"silly"	0.25	"no.change"	0.718	"yilt"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"squeeped"	"squept"	"kept"	"silly"	0.25	"no.change"	0.52	"squept"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"strimmed"	"stram"	"sang"	"silly"	0.25	"no.change"	0.619	"stram"	FALSE	"s6492"	31
"Male"	1983	"posttest"	"dwimmed"	"dwam"	"sang"	"silly"	0.25	"no.change"	0.515	"dwimmed"	TRUE	"s6492"	31
