"subject"	"condition"	"correct"	"correctAnswer"	"subj.gender"	"interlocutor"	"phase"	"promptImage"	"promptName"	"selection"	"targetImage"	"targetWord1"	"targetWord2"	"subj.yob"	"subject.age"	"trialNumber"
"s965"	"nonsocial"	TRUE	"riktos"	"Female"	"female_side"	"test"	"chair_large"	"rik"	"riktos"	"chair_dimin"	"riktas"	"riktos"	1988	26	17
"s965"	"nonsocial"	FALSE	"toltos"	"Female"	"female_side"	"test"	"bear_large_male"	"tol"	"toltas"	"bear_dimin"	"toltas"	"toltos"	1988	26	18
"s965"	"nonsocial"	FALSE	"wuktas"	"Female"	"male"	"test"	"fox_large_male"	"wuk"	"wuktos"	"fox_dimin"	"wuktas"	"wuktos"	1988	26	19
"s965"	"nonsocial"	TRUE	"fektas"	"Female"	"female"	"test"	"candleholder_large"	"fek"	"fektas"	"candleholder_dimin"	"fektas"	"fektos"	1988	26	20
"s965"	"nonsocial"	TRUE	"wantos"	"Female"	"female_side"	"test"	"fox_large_male"	"wan"	"wantos"	"fox_dimin"	"wantas"	"wantos"	1988	26	21
"s965"	"nonsocial"	TRUE	"rultas"	"Female"	"male"	"test"	"bokchoy_large"	"rul"	"rultas"	"bokchoy_dimin"	"rultas"	"rultos"	1988	26	22
"s965"	"nonsocial"	TRUE	"fentas"	"Female"	"male"	"test"	"chair_large"	"fen"	"fentas"	"chair_dimin"	"fentas"	"fentos"	1988	26	23
"s965"	"nonsocial"	FALSE	"fentos"	"Female"	"male_side"	"test"	"chair_large"	"fen"	"fentas"	"chair_dimin"	"fentas"	"fentos"	1988	26	24
"s965"	"nonsocial"	FALSE	"wuntas"	"Female"	"male"	"test"	"bear_large_male"	"wun"	"wuntos"	"bear_dimin"	"wuntas"	"wuntos"	1988	26	25
"s965"	"nonsocial"	TRUE	"fektos"	"Female"	"male_side"	"test"	"candleholder_large"	"fek"	"fektos"	"candleholder_dimin"	"fektas"	"fektos"	1988	26	26
"s965"	"nonsocial"	FALSE	"riktas"	"Female"	"male"	"test"	"chair_large"	"rik"	"riktos"	"chair_dimin"	"riktas"	"riktos"	1988	26	27
"s965"	"nonsocial"	FALSE	"riktas"	"Female"	"female"	"test"	"chair_large"	"rik"	"riktos"	"chair_dimin"	"riktas"	"riktos"	1988	26	28
"s965"	"nonsocial"	TRUE	"faltas"	"Female"	"male"	"test"	"mushroom_large"	"fal"	"faltas"	"mushroom_dimin"	"faltas"	"faltos"	1988	26	29
"s965"	"nonsocial"	FALSE	"wuntos"	"Female"	"male_side"	"test"	"bear_large_male"	"wun"	"wuntas"	"bear_dimin"	"wuntas"	"wuntos"	1988	26	30
"s965"	"nonsocial"	TRUE	"rultos"	"Female"	"female_side"	"test"	"bokchoy_large"	"rul"	"rultos"	"bokchoy_dimin"	"rultas"	"rultos"	1988	26	31
"s965"	"nonsocial"	FALSE	"riltos"	"Female"	"male_side"	"test"	"pitcher_large"	"ril"	"riltas"	"pitcher_dimin"	"riltas"	"riltos"	1988	26	32
"s965"	"nonsocial"	FALSE	"wuktos"	"Female"	"male_side"	"test"	"fox_large_male"	"wuk"	"wuktas"	"fox_dimin"	"wuktas"	"wuktos"	1988	26	33
"s965"	"nonsocial"	FALSE	"fistas"	"Female"	"female"	"test"	"gate_large"	"fis"	"fistos"	"gate_dimin"	"fistas"	"fistos"	1988	26	34
"s965"	"nonsocial"	FALSE	"wantas"	"Female"	"male"	"test"	"fox_large_male"	"wan"	"wantos"	"fox_dimin"	"wantas"	"wantos"	1988	26	35
"s965"	"nonsocial"	TRUE	"toltos"	"Female"	"male_side"	"test"	"bear_large_male"	"tol"	"toltos"	"bear_dimin"	"toltas"	"toltos"	1988	26	36
"s965"	"nonsocial"	FALSE	"wuktas"	"Female"	"female"	"test"	"fox_large_male"	"wuk"	"wuktos"	"fox_dimin"	"wuktas"	"wuktos"	1988	26	37
"s965"	"nonsocial"	TRUE	"fistas"	"Female"	"male"	"test"	"gate_large"	"fis"	"fistas"	"gate_dimin"	"fistas"	"fistos"	1988	26	38
"s965"	"nonsocial"	FALSE	"wuktos"	"Female"	"female_side"	"test"	"fox_large_male"	"wuk"	"wuktas"	"fox_dimin"	"wuktas"	"wuktos"	1988	26	39
"s965"	"nonsocial"	TRUE	"peltas"	"Female"	"female"	"test"	"bokchoy_large"	"pel"	"peltas"	"bokchoy_dimin"	"peltas"	"peltos"	1988	26	40
"s965"	"nonsocial"	FALSE	"wantas"	"Female"	"female"	"test"	"fox_large_male"	"wan"	"wantos"	"fox_dimin"	"wantas"	"wantos"	1988	26	41
"s965"	"nonsocial"	FALSE	"faltos"	"Female"	"female_side"	"test"	"mushroom_large"	"fal"	"faltas"	"mushroom_dimin"	"faltas"	"faltos"	1988	26	42
"s965"	"nonsocial"	FALSE	"peltas"	"Female"	"male"	"test"	"bokchoy_large"	"pel"	"peltos"	"bokchoy_dimin"	"peltas"	"peltos"	1988	26	43
"s965"	"nonsocial"	TRUE	"peltos"	"Female"	"female_side"	"test"	"bokchoy_large"	"pel"	"peltos"	"bokchoy_dimin"	"peltas"	"peltos"	1988	26	44
"s965"	"nonsocial"	TRUE	"peltos"	"Female"	"male_side"	"test"	"bokchoy_large"	"pel"	"peltos"	"bokchoy_dimin"	"peltas"	"peltos"	1988	26	45
"s965"	"nonsocial"	TRUE	"rultos"	"Female"	"male_side"	"test"	"bokchoy_large"	"rul"	"rultos"	"bokchoy_dimin"	"rultas"	"rultos"	1988	26	46
"s965"	"nonsocial"	FALSE	"rultas"	"Female"	"female"	"test"	"bokchoy_large"	"rul"	"rultos"	"bokchoy_dimin"	"rultas"	"rultos"	1988	26	47
"s965"	"nonsocial"	FALSE	"riltas"	"Female"	"female"	"test"	"pitcher_large"	"ril"	"riltos"	"pitcher_dimin"	"riltas"	"riltos"	1988	26	48
"s969"	"nonsocial"	FALSE	"wunfis"	"Male"	"male"	"test"	"bokchoy_large"	"wun"	"wunril"	"bokchoy_dimin"	"wunfis"	"wunril"	1986	28	1
"s969"	"nonsocial"	FALSE	"pelfis"	"Male"	"female"	"test"	"bear_large_male"	"pel"	"pelril"	"bear_dimin"	"pelfis"	"pelril"	1986	28	2
"s969"	"nonsocial"	FALSE	"tosfis"	"Male"	"male"	"test"	"fox_large_male"	"tos"	"tosril"	"fox_dimin"	"tosfis"	"tosril"	1986	28	3
"s969"	"nonsocial"	TRUE	"wunril"	"Male"	"male_side"	"test"	"bokchoy_large"	"wun"	"wunril"	"bokchoy_dimin"	"wunfis"	"wunril"	1986	28	4
"s969"	"nonsocial"	FALSE	"wanril"	"Male"	"male_side"	"test"	"bear_large_male"	"wan"	"wanfis"	"bear_dimin"	"wanfis"	"wanril"	1986	28	5
"s969"	"nonsocial"	FALSE	"rulfis"	"Male"	"male"	"test"	"mushroom_large"	"rul"	"rulril"	"mushroom_dimin"	"rulfis"	"rulril"	1986	28	6
"s969"	"nonsocial"	FALSE	"rikril"	"Male"	"male_side"	"test"	"chair_large"	"rik"	"rikfis"	"chair_dimin"	"rikfis"	"rikril"	1986	28	7
"s969"	"nonsocial"	TRUE	"fenfis"	"Male"	"female"	"test"	"gate_large"	"fen"	"fenfis"	"gate_dimin"	"fenfis"	"fenril"	1986	28	8
"s969"	"nonsocial"	FALSE	"tolfis"	"Male"	"male"	"test"	"candleholder_large"	"tol"	"tolril"	"candleholder_dimin"	"tolfis"	"tolril"	1986	28	9
"s969"	"nonsocial"	FALSE	"pelril"	"Male"	"male_side"	"test"	"bear_large_male"	"pel"	"pelfis"	"bear_dimin"	"pelfis"	"pelril"	1986	28	10
"s969"	"nonsocial"	FALSE	"wunfis"	"Male"	"female"	"test"	"bokchoy_large"	"wun"	"wunril"	"bokchoy_dimin"	"wunfis"	"wunril"	1986	28	11
"s969"	"nonsocial"	TRUE	"rikfis"	"Male"	"male"	"test"	"chair_large"	"rik"	"rikfis"	"chair_dimin"	"rikfis"	"rikril"	1986	28	12
"s969"	"nonsocial"	FALSE	"pelfis"	"Male"	"male"	"test"	"bear_large_male"	"pel"	"pelril"	"bear_dimin"	"pelfis"	"pelril"	1986	28	13
"s969"	"nonsocial"	TRUE	"fenfis"	"Male"	"male"	"test"	"gate_large"	"fen"	"fenfis"	"gate_dimin"	"fenfis"	"fenril"	1986	28	14
"s969"	"nonsocial"	TRUE	"tasfis"	"Male"	"male"	"test"	"chair_large"	"tas"	"tasfis"	"chair_dimin"	"tasfis"	"tasril"	1986	28	15
"s969"	"nonsocial"	FALSE	"tolril"	"Male"	"male_side"	"test"	"candleholder_large"	"tol"	"tolfis"	"candleholder_dimin"	"tolfis"	"tolril"	1986	28	16
"s969"	"nonsocial"	FALSE	"wukfis"	"Male"	"male"	"test"	"pitcher_large"	"wuk"	"wukril"	"pitcher_dimin"	"wukfis"	"wukril"	1986	28	17
"s969"	"nonsocial"	TRUE	"fekril"	"Male"	"female_side"	"test"	"fox_large_male"	"fek"	"fekril"	"fox_dimin"	"fekfis"	"fekril"	1986	28	18
"s969"	"nonsocial"	FALSE	"tosfis"	"Male"	"female"	"test"	"fox_large_male"	"tos"	"tosril"	"fox_dimin"	"tosfis"	"tosril"	1986	28	19
"s969"	"nonsocial"	FALSE	"tasril"	"Male"	"male_side"	"test"	"chair_large"	"tas"	"tasfis"	"chair_dimin"	"tasfis"	"tasril"	1986	28	20
"s969"	"nonsocial"	TRUE	"tosril"	"Male"	"male_side"	"test"	"fox_large_male"	"tos"	"tosril"	"fox_dimin"	"tosfis"	"tosril"	1986	28	21
"s969"	"nonsocial"	TRUE	"wukril"	"Male"	"male_side"	"test"	"pitcher_large"	"wuk"	"wukril"	"pitcher_dimin"	"wukfis"	"wukril"	1986	28	22
"s969"	"nonsocial"	TRUE	"falfis"	"Male"	"female"	"test"	"bokchoy_large"	"fal"	"falfis"	"bokchoy_dimin"	"falfis"	"falril"	1986	28	23
"s969"	"nonsocial"	FALSE	"falril"	"Male"	"female_side"	"test"	"bokchoy_large"	"fal"	"falfis"	"bokchoy_dimin"	"falfis"	"falril"	1986	28	24
"s969"	"nonsocial"	FALSE	"fenril"	"Male"	"female_side"	"test"	"gate_large"	"fen"	"fenfis"	"gate_dimin"	"fenfis"	"fenril"	1986	28	25
"s969"	"nonsocial"	TRUE	"rikfis"	"Male"	"female"	"test"	"chair_large"	"rik"	"rikfis"	"chair_dimin"	"rikfis"	"rikril"	1986	28	26
"s969"	"nonsocial"	TRUE	"tasfis"	"Male"	"female"	"test"	"chair_large"	"tas"	"tasfis"	"chair_dimin"	"tasfis"	"tasril"	1986	28	27
"s969"	"nonsocial"	TRUE	"rulril"	"Male"	"female_side"	"test"	"mushroom_large"	"rul"	"rulril"	"mushroom_dimin"	"rulfis"	"rulril"	1986	28	28
"s969"	"nonsocial"	FALSE	"wukfis"	"Male"	"female"	"test"	"pitcher_large"	"wuk"	"wukril"	"pitcher_dimin"	"wukfis"	"wukril"	1986	28	29
"s969"	"nonsocial"	TRUE	"pelril"	"Male"	"female_side"	"test"	"bear_large_male"	"pel"	"pelril"	"bear_dimin"	"pelfis"	"pelril"	1986	28	30
"s969"	"nonsocial"	TRUE	"wanfis"	"Male"	"male"	"test"	"bear_large_male"	"wan"	"wanfis"	"bear_dimin"	"wanfis"	"wanril"	1986	28	31
"s969"	"nonsocial"	FALSE	"falril"	"Male"	"male_side"	"test"	"bokchoy_large"	"fal"	"falfis"	"bokchoy_dimin"	"falfis"	"falril"	1986	28	32
"s969"	"nonsocial"	FALSE	"rikril"	"Male"	"female_side"	"test"	"chair_large"	"rik"	"rikfis"	"chair_dimin"	"rikfis"	"rikril"	1986	28	33
"s969"	"nonsocial"	FALSE	"tolril"	"Male"	"female_side"	"test"	"candleholder_large"	"tol"	"tolfis"	"candleholder_dimin"	"tolfis"	"tolril"	1986	28	34
"s969"	"nonsocial"	FALSE	"fekfis"	"Male"	"female"	"test"	"fox_large_male"	"fek"	"fekril"	"fox_dimin"	"fekfis"	"fekril"	1986	28	35
"s969"	"nonsocial"	FALSE	"fenril"	"Male"	"male_side"	"test"	"gate_large"	"fen"	"fenfis"	"gate_dimin"	"fenfis"	"fenril"	1986	28	36
"s969"	"nonsocial"	FALSE	"tasril"	"Male"	"female_side"	"test"	"chair_large"	"tas"	"tasfis"	"chair_dimin"	"tasfis"	"tasril"	1986	28	37
"s969"	"nonsocial"	FALSE	"rulfis"	"Male"	"female"	"test"	"mushroom_large"	"rul"	"rulril"	"mushroom_dimin"	"rulfis"	"rulril"	1986	28	38
"s969"	"nonsocial"	FALSE	"fekfis"	"Male"	"male"	"test"	"fox_large_male"	"fek"	"fekril"	"fox_dimin"	"fekfis"	"fekril"	1986	28	39
"s969"	"nonsocial"	TRUE	"wukril"	"Male"	"female_side"	"test"	"pitcher_large"	"wuk"	"wukril"	"pitcher_dimin"	"wukfis"	"wukril"	1986	28	40
"s969"	"nonsocial"	TRUE	"wanfis"	"Male"	"female"	"test"	"bear_large_male"	"wan"	"wanfis"	"bear_dimin"	"wanfis"	"wanril"	1986	28	41
"s969"	"nonsocial"	TRUE	"falfis"	"Male"	"male"	"test"	"bokchoy_large"	"fal"	"falfis"	"bokchoy_dimin"	"falfis"	"falril"	1986	28	42
"s969"	"nonsocial"	TRUE	"fekril"	"Male"	"male_side"	"test"	"fox_large_male"	"fek"	"fekril"	"fox_dimin"	"fekfis"	"fekril"	1986	28	43
"s969"	"nonsocial"	TRUE	"tolfis"	"Male"	"female"	"test"	"candleholder_large"	"tol"	"tolfis"	"candleholder_dimin"	"tolfis"	"tolril"	1986	28	44
"s969"	"nonsocial"	TRUE	"wunril"	"Male"	"female_side"	"test"	"bokchoy_large"	"wun"	"wunril"	"bokchoy_dimin"	"wunfis"	"wunril"	1986	28	45
"s969"	"nonsocial"	FALSE	"wanril"	"Male"	"female_side"	"test"	"bear_large_male"	"wan"	"wanfis"	"bear_dimin"	"wanfis"	"wanril"	1986	28	46
"s969"	"nonsocial"	TRUE	"rulril"	"Male"	"male_side"	"test"	"mushroom_large"	"rul"	"rulril"	"mushroom_dimin"	"rulfis"	"rulril"	1986	28	47
"s969"	"nonsocial"	TRUE	"tosril"	"Male"	"female_side"	"test"	"fox_large_male"	"tos"	"tosril"	"fox_dimin"	"tosfis"	"tosril"	1986	28	48
"s970"	"nonsocial"	FALSE	"fentos"	"Female"	"male"	"test"	"fox_large_male"	"fen"	"fenpel"	"fox_dimin"	"fentos"	"fenpel"	1989	25	1
"s970"	"nonsocial"	FALSE	"tolpel"	"Female"	"female_side"	"test"	"candleholder_large"	"tol"	"toltos"	"candleholder_dimin"	"toltos"	"tolpel"	1989	25	2
"s970"	"nonsocial"	TRUE	"riktos"	"Female"	"male"	"test"	"bear_large_male"	"rik"	"riktos"	"bear_dimin"	"riktos"	"rikpel"	1989	25	3
"s970"	"nonsocial"	TRUE	"fekpel"	"Female"	"female_side"	"test"	"mushroom_large"	"fek"	"fekpel"	"mushroom_dimin"	"fektos"	"fekpel"	1989	25	4
"s970"	"nonsocial"	FALSE	"rikpel"	"Female"	"male_side"	"test"	"bear_large_male"	"rik"	"riktos"	"bear_dimin"	"riktos"	"rikpel"	1989	25	5
"s970"	"nonsocial"	TRUE	"wunpel"	"Female"	"male_side"	"test"	"chair_large"	"wun"	"wunpel"	"chair_dimin"	"wuntos"	"wunpel"	1989	25	6
"s970"	"nonsocial"	TRUE	"rilpel"	"Female"	"male_side"	"test"	"chair_large"	"ril"	"rilpel"	"chair_dimin"	"riltos"	"rilpel"	1989	25	7
"s970"	"nonsocial"	TRUE	"wuntos"	"Female"	"female"	"test"	"chair_large"	"wun"	"wuntos"	"chair_dimin"	"wuntos"	"wunpel"	1989	25	8
"s970"	"nonsocial"	TRUE	"wantos"	"Female"	"male"	"test"	"bokchoy_large"	"wan"	"wantos"	"bokchoy_dimin"	"wantos"	"wanpel"	1989	25	9
"s970"	"nonsocial"	FALSE	"fektos"	"Female"	"female"	"test"	"mushroom_large"	"fek"	"fekpel"	"mushroom_dimin"	"fektos"	"fekpel"	1989	25	10
"s970"	"nonsocial"	FALSE	"falpel"	"Female"	"male_side"	"test"	"bear_large_male"	"fal"	"faltos"	"bear_dimin"	"faltos"	"falpel"	1989	25	11
"s970"	"nonsocial"	FALSE	"fektos"	"Female"	"male"	"test"	"mushroom_large"	"fek"	"fekpel"	"mushroom_dimin"	"fektos"	"fekpel"	1989	25	12
"s970"	"nonsocial"	FALSE	"fenpel"	"Female"	"male_side"	"test"	"fox_large_male"	"fen"	"fentos"	"fox_dimin"	"fentos"	"fenpel"	1989	25	13
"s970"	"nonsocial"	TRUE	"wukpel"	"Female"	"female_side"	"test"	"fox_large_male"	"wuk"	"wukpel"	"fox_dimin"	"wuktos"	"wukpel"	1989	25	14
"s970"	"nonsocial"	TRUE	"faltos"	"Female"	"male"	"test"	"bear_large_male"	"fal"	"faltos"	"bear_dimin"	"faltos"	"falpel"	1989	25	15
"s970"	"nonsocial"	TRUE	"rikpel"	"Female"	"female_side"	"test"	"bear_large_male"	"rik"	"rikpel"	"bear_dimin"	"riktos"	"rikpel"	1989	25	16
"s970"	"nonsocial"	FALSE	"wuktos"	"Female"	"female"	"test"	"fox_large_male"	"wuk"	"wukpel"	"fox_dimin"	"wuktos"	"wukpel"	1989	25	17
"s970"	"nonsocial"	FALSE	"tastos"	"Female"	"female"	"test"	"pitcher_large"	"tas"	"taspel"	"pitcher_dimin"	"tastos"	"taspel"	1989	25	18
"s970"	"nonsocial"	TRUE	"fentos"	"Female"	"female"	"test"	"fox_large_male"	"fen"	"fentos"	"fox_dimin"	"fentos"	"fenpel"	1989	25	19
"s970"	"nonsocial"	TRUE	"toltos"	"Female"	"male"	"test"	"candleholder_large"	"tol"	"toltos"	"candleholder_dimin"	"toltos"	"tolpel"	1989	25	20
"s970"	"nonsocial"	TRUE	"fistos"	"Female"	"male"	"test"	"gate_large"	"fis"	"fistos"	"gate_dimin"	"fistos"	"fispel"	1989	25	21
"s970"	"nonsocial"	FALSE	"wantos"	"Female"	"female"	"test"	"bokchoy_large"	"wan"	"wanpel"	"bokchoy_dimin"	"wantos"	"wanpel"	1989	25	22
"s970"	"nonsocial"	TRUE	"toltos"	"Female"	"female"	"test"	"candleholder_large"	"tol"	"toltos"	"candleholder_dimin"	"toltos"	"tolpel"	1989	25	23
"s970"	"nonsocial"	FALSE	"faltos"	"Female"	"female"	"test"	"bear_large_male"	"fal"	"falpel"	"bear_dimin"	"faltos"	"falpel"	1989	25	24
"s970"	"nonsocial"	FALSE	"wuktos"	"Female"	"male"	"test"	"fox_large_male"	"wuk"	"wukpel"	"fox_dimin"	"wuktos"	"wukpel"	1989	25	25
"s970"	"nonsocial"	FALSE	"fekpel"	"Female"	"male_side"	"test"	"mushroom_large"	"fek"	"fektos"	"mushroom_dimin"	"fektos"	"fekpel"	1989	25	26
"s970"	"nonsocial"	FALSE	"fispel"	"Female"	"female_side"	"test"	"gate_large"	"fis"	"fistos"	"gate_dimin"	"fistos"	"fispel"	1989	25	27
"s970"	"nonsocial"	TRUE	"rulpel"	"Female"	"male_side"	"test"	"bokchoy_large"	"rul"	"rulpel"	"bokchoy_dimin"	"rultos"	"rulpel"	1989	25	28
"s970"	"nonsocial"	FALSE	"fispel"	"Female"	"male_side"	"test"	"gate_large"	"fis"	"fistos"	"gate_dimin"	"fistos"	"fispel"	1989	25	29
"s970"	"nonsocial"	TRUE	"rulpel"	"Female"	"female_side"	"test"	"bokchoy_large"	"rul"	"rulpel"	"bokchoy_dimin"	"rultos"	"rulpel"	1989	25	30
"s970"	"nonsocial"	FALSE	"tolpel"	"Female"	"male_side"	"test"	"candleholder_large"	"tol"	"toltos"	"candleholder_dimin"	"toltos"	"tolpel"	1989	25	31
"s970"	"nonsocial"	FALSE	"taspel"	"Female"	"male_side"	"test"	"pitcher_large"	"tas"	"tastos"	"pitcher_dimin"	"tastos"	"taspel"	1989	25	32
"s970"	"nonsocial"	TRUE	"wunpel"	"Female"	"female_side"	"test"	"chair_large"	"wun"	"wunpel"	"chair_dimin"	"wuntos"	"wunpel"	1989	25	33
"s970"	"nonsocial"	FALSE	"rilpel"	"Female"	"female_side"	"test"	"chair_large"	"ril"	"riltos"	"chair_dimin"	"riltos"	"rilpel"	1989	25	34
"s970"	"nonsocial"	FALSE	"falpel"	"Female"	"female_side"	"test"	"bear_large_male"	"fal"	"faltos"	"bear_dimin"	"faltos"	"falpel"	1989	25	35
"s970"	"nonsocial"	TRUE	"wanpel"	"Female"	"male_side"	"test"	"bokchoy_large"	"wan"	"wanpel"	"bokchoy_dimin"	"wantos"	"wanpel"	1989	25	36
"s970"	"nonsocial"	FALSE	"fenpel"	"Female"	"female_side"	"test"	"fox_large_male"	"fen"	"fentos"	"fox_dimin"	"fentos"	"fenpel"	1989	25	37
"s970"	"nonsocial"	FALSE	"taspel"	"Female"	"female_side"	"test"	"pitcher_large"	"tas"	"tastos"	"pitcher_dimin"	"tastos"	"taspel"	1989	25	38
"s970"	"nonsocial"	FALSE	"rultos"	"Female"	"male"	"test"	"bokchoy_large"	"rul"	"rulpel"	"bokchoy_dimin"	"rultos"	"rulpel"	1989	25	39
"s970"	"nonsocial"	FALSE	"rultos"	"Female"	"female"	"test"	"bokchoy_large"	"rul"	"rulpel"	"bokchoy_dimin"	"rultos"	"rulpel"	1989	25	40
"s970"	"nonsocial"	TRUE	"tastos"	"Female"	"male"	"test"	"pitcher_large"	"tas"	"tastos"	"pitcher_dimin"	"tastos"	"taspel"	1989	25	41
"s970"	"nonsocial"	TRUE	"riltos"	"Female"	"male"	"test"	"chair_large"	"ril"	"riltos"	"chair_dimin"	"riltos"	"rilpel"	1989	25	42
"s970"	"nonsocial"	TRUE	"fistos"	"Female"	"female"	"test"	"gate_large"	"fis"	"fistos"	"gate_dimin"	"fistos"	"fispel"	1989	25	43
"s970"	"nonsocial"	TRUE	"riktos"	"Female"	"female"	"test"	"bear_large_male"	"rik"	"riktos"	"bear_dimin"	"riktos"	"rikpel"	1989	25	44
"s970"	"nonsocial"	TRUE	"riltos"	"Female"	"female"	"test"	"chair_large"	"ril"	"riltos"	"chair_dimin"	"riltos"	"rilpel"	1989	25	45
"s970"	"nonsocial"	TRUE	"wanpel"	"Female"	"female_side"	"test"	"bokchoy_large"	"wan"	"wanpel"	"bokchoy_dimin"	"wantos"	"wanpel"	1989	25	46
"s970"	"nonsocial"	FALSE	"wukpel"	"Female"	"male_side"	"test"	"fox_large_male"	"wuk"	"wuktos"	"fox_dimin"	"wuktos"	"wukpel"	1989	25	47
"s970"	"nonsocial"	FALSE	"wuntos"	"Female"	"male"	"test"	"chair_large"	"wun"	"wunpel"	"chair_dimin"	"wuntos"	"wunpel"	1989	25	48
"s971"	"nonsocial"	TRUE	"tosfek"	"Female"	"male_side"	"test"	"gate_large"	"tos"	"tosfek"	"gate_dimin"	"toswuk"	"tosfek"	1979	35	1
"s971"	"nonsocial"	FALSE	"taswuk"	"Female"	"male"	"test"	"pitcher_large"	"tas"	"tasfek"	"pitcher_dimin"	"taswuk"	"tasfek"	1979	35	2
"s971"	"nonsocial"	FALSE	"falfek"	"Female"	"female_side"	"test"	"bokchoy_large"	"fal"	"falwuk"	"bokchoy_dimin"	"falwuk"	"falfek"	1979	35	3
"s971"	"nonsocial"	TRUE	"wunwuk"	"Female"	"female"	"test"	"chair_large"	"wun"	"wunwuk"	"chair_dimin"	"wunwuk"	"wunfek"	1979	35	4
"s971"	"nonsocial"	TRUE	"wanwuk"	"Female"	"female"	"test"	"fox_large_male"	"wan"	"wanwuk"	"fox_dimin"	"wanwuk"	"wanfek"	1979	35	5
"s971"	"nonsocial"	TRUE	"tasfek"	"Female"	"male_side"	"test"	"pitcher_large"	"tas"	"tasfek"	"pitcher_dimin"	"taswuk"	"tasfek"	1979	35	6
"s971"	"nonsocial"	TRUE	"fenfek"	"Female"	"female_side"	"test"	"mushroom_large"	"fen"	"fenfek"	"mushroom_dimin"	"fenwuk"	"fenfek"	1979	35	7
"s971"	"nonsocial"	FALSE	"tolwuk"	"Female"	"female"	"test"	"candleholder_large"	"tol"	"tolfek"	"candleholder_dimin"	"tolwuk"	"tolfek"	1979	35	8
"s971"	"nonsocial"	FALSE	"tolfek"	"Female"	"male_side"	"test"	"candleholder_large"	"tol"	"tolwuk"	"candleholder_dimin"	"tolwuk"	"tolfek"	1979	35	9
"s971"	"nonsocial"	TRUE	"rikwuk"	"Female"	"male"	"test"	"chair_large"	"rik"	"rikwuk"	"chair_dimin"	"rikwuk"	"rikfek"	1979	35	10
"s971"	"nonsocial"	TRUE	"rulfek"	"Female"	"female_side"	"test"	"bear_large_male"	"rul"	"rulfek"	"bear_dimin"	"rulwuk"	"rulfek"	1979	35	11
"s971"	"nonsocial"	FALSE	"fisfek"	"Female"	"female_side"	"test"	"fox_large_male"	"fis"	"fiswuk"	"fox_dimin"	"fiswuk"	"fisfek"	1979	35	12
"s971"	"nonsocial"	TRUE	"wunwuk"	"Female"	"male"	"test"	"chair_large"	"wun"	"wunwuk"	"chair_dimin"	"wunwuk"	"wunfek"	1979	35	13
"s971"	"nonsocial"	TRUE	"toswuk"	"Female"	"male"	"test"	"gate_large"	"tos"	"toswuk"	"gate_dimin"	"toswuk"	"tosfek"	1979	35	14
"s971"	"nonsocial"	FALSE	"rilfek"	"Female"	"female_side"	"test"	"bear_large_male"	"ril"	"rilwuk"	"bear_dimin"	"rilwuk"	"rilfek"	1979	35	15
"s971"	"nonsocial"	TRUE	"rulfek"	"Female"	"male_side"	"test"	"bear_large_male"	"rul"	"rulfek"	"bear_dimin"	"rulwuk"	"rulfek"	1979	35	16
"s971"	"nonsocial"	FALSE	"wunfek"	"Female"	"female_side"	"test"	"chair_large"	"wun"	"wunwuk"	"chair_dimin"	"wunwuk"	"wunfek"	1979	35	17
"s971"	"nonsocial"	FALSE	"pelfek"	"Female"	"female_side"	"test"	"bokchoy_large"	"pel"	"pelwuk"	"bokchoy_dimin"	"pelwuk"	"pelfek"	1979	35	18
"s971"	"nonsocial"	TRUE	"rikwuk"	"Female"	"female"	"test"	"chair_large"	"rik"	"rikwuk"	"chair_dimin"	"rikwuk"	"rikfek"	1979	35	19
"s971"	"nonsocial"	FALSE	"rikfek"	"Female"	"male_side"	"test"	"chair_large"	"rik"	"rikwuk"	"chair_dimin"	"rikwuk"	"rikfek"	1979	35	20
"s971"	"nonsocial"	TRUE	"fisfek"	"Female"	"male_side"	"test"	"fox_large_male"	"fis"	"fisfek"	"fox_dimin"	"fiswuk"	"fisfek"	1979	35	21
"s971"	"nonsocial"	TRUE	"toswuk"	"Female"	"female"	"test"	"gate_large"	"tos"	"toswuk"	"gate_dimin"	"toswuk"	"tosfek"	1979	35	22
"s971"	"nonsocial"	FALSE	"rulwuk"	"Female"	"female"	"test"	"bear_large_male"	"rul"	"rulfek"	"bear_dimin"	"rulwuk"	"rulfek"	1979	35	23
"s971"	"nonsocial"	FALSE	"tasfek"	"Female"	"female_side"	"test"	"pitcher_large"	"tas"	"taswuk"	"pitcher_dimin"	"taswuk"	"tasfek"	1979	35	24
"s971"	"nonsocial"	TRUE	"rilwuk"	"Female"	"female"	"test"	"bear_large_male"	"ril"	"rilwuk"	"bear_dimin"	"rilwuk"	"rilfek"	1979	35	25
"s971"	"nonsocial"	FALSE	"fiswuk"	"Female"	"female"	"test"	"fox_large_male"	"fis"	"fisfek"	"fox_dimin"	"fiswuk"	"fisfek"	1979	35	26
"s971"	"nonsocial"	TRUE	"taswuk"	"Female"	"female"	"test"	"pitcher_large"	"tas"	"taswuk"	"pitcher_dimin"	"taswuk"	"tasfek"	1979	35	27
"s971"	"nonsocial"	FALSE	"wanwuk"	"Female"	"male"	"test"	"fox_large_male"	"wan"	"wanfek"	"fox_dimin"	"wanwuk"	"wanfek"	1979	35	28
