"subject","trialNumber","condition","correct","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","subject.gender","subject.age","phase"
"s1391",63,"linguistic",TRUE,"ranpak","male_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male",27,"training"
"s1391",64,"linguistic",TRUE,"falpak","female_side","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Male",27,"training"
"s1391",65,"linguistic",TRUE,"rakpak","female","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Male",27,"training"
"s1391",66,"linguistic",FALSE,"tekpek","male_side","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpak","Male",27,"training"
"s1391",67,"linguistic",TRUE,"rakpak","female","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Male",27,"training"
"s1391",68,"linguistic",TRUE,"tekpek","male_side","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Male",27,"training"
"s1391",69,"linguistic",FALSE,"rakpak","male","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpek","Male",27,"training"
"s1391",70,"linguistic",TRUE,"tekpek","male_side","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Male",27,"training"
"s1391",71,"linguistic",TRUE,"rakpak","male","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Male",27,"training"
"s1391",72,"linguistic",TRUE,"rakpak","female_side","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Male",27,"training"
"s1397",1,"linguistic",TRUE,"fanpak","female_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Female",52,"training"
"s1397",2,"linguistic",TRUE,"fanpak","female","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Female",52,"training"
"s1397",3,"linguistic",TRUE,"falpak","male","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Female",52,"training"
"s1397",4,"linguistic",FALSE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female",52,"training"
"s1397",5,"linguistic",TRUE,"falpak","male","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Female",52,"training"
"s1397",6,"linguistic",TRUE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",7,"linguistic",FALSE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female",52,"training"
"s1397",8,"linguistic",TRUE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",9,"linguistic",FALSE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female",52,"training"
"s1397",10,"linguistic",TRUE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",11,"linguistic",TRUE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",12,"linguistic",FALSE,"wenpek","male_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Female",52,"training"
"s1397",13,"linguistic",TRUE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",14,"linguistic",FALSE,"wenpek","male_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Female",52,"training"
"s1397",15,"linguistic",FALSE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female",52,"training"
"s1397",16,"linguistic",TRUE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",17,"linguistic",FALSE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female",52,"training"
"s1397",18,"linguistic",TRUE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",19,"linguistic",TRUE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",20,"linguistic",FALSE,"wenpek","male_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Female",52,"training"
"s1397",21,"linguistic",FALSE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female",52,"training"
"s1397",22,"linguistic",TRUE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",23,"linguistic",TRUE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",24,"linguistic",TRUE,"wenpek","male_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",25,"linguistic",TRUE,"ranpak","male","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Female",52,"training"
"s1397",26,"linguistic",FALSE,"wenpek","male","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Female",52,"training"
"s1397",27,"linguistic",FALSE,"ranpak","male","gate_large","ran","gate_dimin","ranpek","ranpak","ranpek","Female",52,"training"
"s1397",28,"linguistic",TRUE,"wenpek","male_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",29,"linguistic",TRUE,"ranpak","male","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Female",52,"training"
"s1397",30,"linguistic",TRUE,"wenpek","male","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",31,"linguistic",TRUE,"wenpek","female_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",32,"linguistic",TRUE,"pelpek","male_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",33,"linguistic",FALSE,"falpak","female_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Female",52,"training"
"s1397",34,"linguistic",TRUE,"pelpek","male_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",35,"linguistic",TRUE,"falpak","female_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Female",52,"training"
"s1397",36,"linguistic",FALSE,"ranpak","male_side","gate_large","ran","gate_dimin","ranpek","ranpak","ranpek","Female",52,"training"
"s1397",37,"linguistic",TRUE,"falpak","female_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Female",52,"training"
"s1397",38,"linguistic",TRUE,"ranpak","male_side","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Female",52,"training"
"s1397",39,"linguistic",TRUE,"pelpek","male","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",40,"linguistic",FALSE,"wekpek","female","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpak","Female",52,"training"
"s1397",41,"linguistic",TRUE,"pelpek","male","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",42,"linguistic",FALSE,"wekpek","female","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpak","Female",52,"training"
"s1397",43,"linguistic",TRUE,"pelpek","male","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female",52,"training"
"s1397",44,"linguistic",TRUE,"wekpek","female","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Female",52,"training"
"s1397",45,"linguistic",TRUE,"ranpak","female_side","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Female",52,"training"
"s1397",46,"linguistic",TRUE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Female",52,"training"
"s1397",47,"linguistic",TRUE,"wekpek","male","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Female",52,"training"
"s1397",48,"linguistic",TRUE,"fanpak","male_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Female",52,"training"
"s1397",49,"linguistic",TRUE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",50,"linguistic",FALSE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Female",52,"training"
"s1397",51,"linguistic",TRUE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",52,"linguistic",FALSE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Female",52,"training"
"s1397",53,"linguistic",TRUE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",54,"linguistic",FALSE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Female",52,"training"
"s1397",55,"linguistic",FALSE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Female",52,"training"
"s1397",56,"linguistic",TRUE,"fanpak","male_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Female",52,"training"
"s1397",57,"linguistic",FALSE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Female",52,"training"
"s1397",58,"linguistic",FALSE,"fanpak","male_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpek","Female",52,"training"
"s1397",59,"linguistic",FALSE,"wekpek","male","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpak","Female",52,"training"
"s1397",60,"linguistic",FALSE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Female",52,"training"
"s1397",61,"linguistic",TRUE,"ranpak","female_side","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Female",52,"training"
"s1397",62,"linguistic",FALSE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Female",52,"training"
"s1397",63,"linguistic",TRUE,"ranpak","female_side","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Female",52,"training"
"s1397",64,"linguistic",TRUE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Female",52,"training"
"s1397",65,"linguistic",TRUE,"wekpek","male","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Female",52,"training"
"s1397",66,"linguistic",TRUE,"fanpak","male_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Female",52,"training"
"s1397",67,"linguistic",TRUE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",68,"linguistic",FALSE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Female",52,"training"
"s1397",69,"linguistic",TRUE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female",52,"training"
"s1397",70,"linguistic",TRUE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Female",52,"training"
"s1397",71,"linguistic",FALSE,"wekpek","male_side","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpak","Female",52,"training"
"s1397",72,"linguistic",TRUE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Female",52,"training"
"s1397",73,"linguistic",TRUE,"wekpek","male_side","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Female",52,"training"
"s1397",74,"linguistic",FALSE,"fanpak","male","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpek","Female",52,"training"
"s1397",75,"linguistic",TRUE,"wekpek","male_side","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Female",52,"training"
"s1397",76,"linguistic",TRUE,"fanpak","male","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Female",52,"training"
"s1397",77,"linguistic",FALSE,"ranpak","female","gate_large","ran","gate_dimin","ranpek","ranpak","ranpek","Female",52,"training"
"s1397",78,"linguistic",TRUE,"fanpak","male","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Female",52,"training"
"s1397",79,"linguistic",TRUE,"ranpak","female","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Female",52,"training"
"s1397",80,"linguistic",TRUE,"wekpek","female_side","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Female",52,"training"
"s1403",1,"linguistic",TRUE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Male",21,"training"
"s1403",2,"linguistic",TRUE,"fekpek","female","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Male",21,"training"
"s1403",3,"linguistic",TRUE,"fanpak","female_side","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Male",21,"training"
"s1403",4,"linguistic",TRUE,"ranpak","female","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male",21,"training"
"s1403",5,"linguistic",FALSE,"pelpek","male_side","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpak","Male",21,"training"
"s1403",6,"linguistic",TRUE,"ranpak","female","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male",21,"training"
"s1403",7,"linguistic",TRUE,"pelpek","male_side","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Male",21,"training"
"s1403",8,"linguistic",TRUE,"pelpek","female","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Male",21,"training"
"s1403",9,"linguistic",TRUE,"fekpek","female_side","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Male",21,"training"
"s1403",10,"linguistic",TRUE,"ranpak","male_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male",21,"training"
"s1403",11,"linguistic",FALSE,"fanpak","male_side","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Male",21,"training"
"s1403",12,"linguistic",TRUE,"ranpak","male_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male",21,"training"
"s1403",13,"linguistic",TRUE,"fanpak","male_side","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Male",21,"training"
"s1403",14,"linguistic",TRUE,"pelpek","male","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Male",21,"training"
"s1403",15,"linguistic",FALSE,"wekpek","female_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpak","Male",21,"training"
"s1403",16,"linguistic",TRUE,"pelpek","male","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Male",21,"training"
"s1403",17,"linguistic",FALSE,"wekpek","female_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpak","Male",21,"training"
"s1403",18,"linguistic",TRUE,"pelpek","male","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Male",21,"training"
"s1403",19,"linguistic",TRUE,"wekpek","female_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Male",21,"training"
"s1403",20,"linguistic",TRUE,"wekpek","female","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Male",21,"training"
"s1403",21,"linguistic",TRUE,"wekpek","male","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Male",21,"training"
"s1403",22,"linguistic",FALSE,"wenpek","female_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpak","Male",21,"training"
"s1403",23,"linguistic",TRUE,"wekpek","male","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Male",21,"training"
"s1403",24,"linguistic",FALSE,"wenpek","female_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpak","Male",21,"training"
"s1403",25,"linguistic",TRUE,"wekpek","male","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Male",21,"training"
"s1403",26,"linguistic",TRUE,"wenpek","female_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male",21,"training"
"s1403",27,"linguistic",TRUE,"wenpek","male_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male",21,"training"
"s1403",28,"linguistic",TRUE,"wenpek","male","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male",21,"training"
"s1403",29,"linguistic",TRUE,"pelpek","female_side","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Male",21,"training"
"s1403",30,"linguistic",TRUE,"wenpek","female","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male",21,"training"
"s1403",31,"linguistic",TRUE,"wekpek","male_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Male",21,"training"
"s1403",32,"linguistic",TRUE,"fekpek","male","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Male",21,"training"
"s1403",33,"linguistic",TRUE,"ranpak","male","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male",21,"training"
"s1403",34,"linguistic",TRUE,"fanpak","female","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Male",21,"training"
"s1403",35,"linguistic",TRUE,"ranpak","female_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male",21,"training"
"s1403",36,"linguistic",TRUE,"fekpek","male_side","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Male",21,"training"
"s1404",1,"linguistic",TRUE,"pelpek","female","bokchoy_large","pel","bokchoy_dimin","pelpek","pelpak","pelpek","Male",24,"training"
"s1404",2,"linguistic",TRUE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",24,"training"
"s1404",3,"linguistic",FALSE,"ralpak","female_side","mushroom_large","ral","mushroom_dimin","ralpek","ralpak","ralpek","Male",24,"training"
"s1404",4,"linguistic",TRUE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",24,"training"
"s1404",5,"linguistic",FALSE,"ralpak","female_side","mushroom_large","ral","mushroom_dimin","ralpek","ralpak","ralpek","Male",24,"training"
"s1404",6,"linguistic",TRUE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",24,"training"
