"participant","regular","partnerRegCondition","partnerSensibility","phase","gender","yearOfBirth","age","verb.baseline.reg","irregForm","regForm"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.668,"lelt","lelled"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.698,"snent","sneened"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.475,"swelt","sweeled"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.431,"dwank","dwinked"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.421,"splove","splived"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.693,"gemt","geemed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.629,"sprelt","sprelled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.678,"premt","preemed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.708,"fram","frimmed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.731,"rurnt","rurned"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.718,"yilt","yilled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.644,"snone","snined"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.733,"zam","zimmed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.584,"glang","glinged"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.713,"prilt","prilled"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.47,"quode","quided"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.562,"grelt","greeled"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.431,"snept","sneeped"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.436,"thode","thided"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.54,"twam","twimmed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.559,"strone","strined"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.545,"chelt","cheeled"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.743,"chent","cheened"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.366,"vrote","vrited"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.639,"mang","minged"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.693,"thurnt","thurned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.663,"nent","neened"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.649,"schmemt","schmeemed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.49,"slove","slived"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.485,"skept","skeeped"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.401,"yode","yided"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.614,"jank","jinked"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.347,"sprode","sprided"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.559,"twelt","twelled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.485,"fode","fided"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.45,"schmote","schmited"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.733,"chemt","cheemed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.46,"shrang","shringed"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.53,"snote","snited"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.411,"thrang","thringed"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.416,"dwode","dwided"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.678,"trelt","trelled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.416,"strank","strinked"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.703,"splurnt","splurned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.653,"drelt","drelled"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.569,"quank","quinked"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.634,"drent","dreened"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.525,"flelt","fleeled"
"s6036",TRUE,"decrease","sensible","posttest","Male",1993,22,0.772,"fam","fimmed"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.594,"twank","twinked"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.51,"strelt","streeled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.53,"quang","quinged"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.515,"blode","blided"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.718,"trurnt","trurned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.693,"shrent","shreened"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.515,"grang","gringed"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.668,"smilt","smilled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.55,"slelt","sleeled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.629,"gremt","greemed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.599,"gove","geeved"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.634,"schmam","schmimmed"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.47,"grank","grinked"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.624,"vank","vinked"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.673,"dwilt","dwilled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.401,"splang","splinged"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.723,"murnt","murned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.757,"snurnt","snurned"
"s6036",TRUE,"decrease","sensible","posttest","Male",1993,22,0.639,"zelt","zelled"
"s6036",TRUE,"decrease","sensible","pretest","Male",1993,22,0.713,"plone","plined"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.772,"strilt","strilled"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.376,"throde","thrided"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.614,"trone","trined"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.673,"femt","feemed"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.713,"hurnt","hurned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.678,"squone","squined"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.663,"zemt","zeemed"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.668,"skrurnt","skrurned"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.644,"stelt","stelled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.579,"smank","sminked"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.574,"bove","beeved"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.46,"swote","swited"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.718,"strent","streened"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.441,"zept","zeeped"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.698,"surnt","surned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.426,"dwept","dweeped"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.376,"shrode","shrided"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.688,"sprurnt","sprurned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.45,"skrank","skrinked"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.733,"skurnt","skurned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.495,"klode","klided"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.619,"glone","glined"
"s6036",TRUE,"decrease","sensible","posttest","Male",1993,22,0.728,"gam","gimmed"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.515,"vrank","vrinked"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.554,"klelt","kleeled"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.693,"slilt","slilled"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.49,"splank","splinked"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.639,"spremt","spreemed"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.599,"skrone","skrined"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.584,"skelt","skelled"
"s6036",FALSE,"decrease","sensible","pretest","Male",1993,22,0.748,"drurnt","drurned"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.485,"dwang","dwinged"
"s6036",FALSE,"decrease","sensible","posttest","Male",1993,22,0.441,"drept","dreeped"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.545,"chelt","cheeled"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.708,"fram","frimmed"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.51,"strelt","streeled"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.515,"grang","gringed"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.748,"drurnt","drurned"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.673,"femt","feemed"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.668,"lelt","lelled"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.639,"mang","minged"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.599,"gove","geeved"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.629,"sprelt","sprelled"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.47,"quode","quided"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.614,"jank","jinked"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.376,"throde","thrided"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.678,"trelt","trelled"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.668,"vurnt","vurned"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.411,"thrang","thringed"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.562,"grelt","greeled"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.688,"skent","skeened"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.554,"klote","klited"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.579,"smam","smimmed"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.703,"splurnt","splurned"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.49,"slove","slived"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.401,"yode","yided"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.46,"shrang","shringed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.658,"nemt","neemed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.693,"klilt","klilled"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.698,"snent","sneened"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.475,"swelt","sweeled"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.431,"dwank","dwinked"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.559,"strone","strined"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.391,"brove","brived"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.356,"swode","swided"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.619,"stram","strimmed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.653,"threlt","threlled"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.668,"smilt","smilled"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.406,"squode","squided"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.421,"splove","splived"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.49,"trank","trinked"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.515,"blode","blided"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.723,"swurnt","swurned"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.733,"zam","zimmed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.52,"skang","skinged"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.431,"snept","sneeped"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.629,"pote","pited"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.416,"thept","theeped"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.475,"splode","splided"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.426,"strote","strited"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.52,"squept","squeeped"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.495,"thelt","theeled"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.673,"glilt","glilled"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.713,"snemt","sneemed"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.629,"squent","squeened"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.45,"schmote","schmited"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.446,"twote","twited"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.718,"yilt","yilled"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.693,"gemt","geemed"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.713,"hurnt","hurned"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.731,"rurnt","rurned"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.46,"shrept","shreeped"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.693,"thurnt","thurned"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.658,"jone","jined"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.743,"cham","chimmed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.574,"plelt","pleeled"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.718,"jurnt","jurned"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.698,"slurnt","slurned"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.55,"brept","breeped"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.465,"prang","pringed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.515,"dwam","dwimmed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.688,"prurnt","prurned"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.421,"snank","sninked"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.703,"schmone","schmined"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.708,"gurnt","gurned"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.644,"stelt","stelled"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.653,"klemt","kleemed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.683,"thram","thrimmed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.505,"squote","squited"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.713,"plone","plined"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.614,"trone","trined"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.743,"chent","cheened"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.614,"slone","slined"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.559,"twelt","twelled"
"s6037",TRUE,"decrease","sensible","posttest","Female",1993,22,0.723,"jemt","jeemed"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.401,"spang","spinged"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.639,"blurnt","blurned"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.663,"zemt","zeemed"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.455,"snang","sninged"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.441,"zept","zeeped"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.554,"brurnt","brurned"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.609,"glank","glinked"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.54,"zote","zited"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.579,"chote","chited"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.683,"krent","kreened"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.733,"skrilt","skrilled"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.45,"shang","shinged"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.584,"glang","glinged"
"s6037",TRUE,"decrease","sensible","pretest","Female",1993,22,0.634,"drent","dreened"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.54,"twam","twimmed"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.366,"vrote","vrited"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.49,"splank","splinked"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.647,"nank","ninked"
"s6037",FALSE,"decrease","sensible","posttest","Female",1993,22,0.772,"vrilt","vrilled"
"s6037",FALSE,"decrease","sensible","pretest","Female",1993,22,0.569,"quank","quinked"
