participant,gender,yearOfBirth,phase,weak.past,strong.past,category,partner.prefs,partnerRegRate,partnerRegCondition,item.baseline.reg,response,regular,pretest.mean,age
s6219,Male,1985,posttest,spreemed,spremt,kept,flip.baseline,0.923,increase,0.639,spreemed,TRUE,0.653846154,30
s6219,Male,1985,posttest,quinged,quang,sang,flip.baseline,0.923,increase,0.53,quang,FALSE,0.653846154,30
s6219,Male,1985,pretest,twelled,twelt,burnt,flip.baseline,0.923,increase,0.559,twelled,TRUE,0.653846154,30
s6219,Male,1985,pretest,zimmed,zam,sang,flip.baseline,0.923,increase,0.733,zam,FALSE,0.653846154,30
s6219,Male,1985,posttest,snined,snone,drove,flip.baseline,0.923,increase,0.644,snone,FALSE,0.653846154,30
s6219,Male,1985,pretest,strined,strone,drove,flip.baseline,0.923,increase,0.559,strone,FALSE,0.653846154,30
s6219,Male,1985,pretest,twimmed,twam,sang,flip.baseline,0.923,increase,0.54,twam,FALSE,0.653846154,30
s6219,Male,1985,pretest,thurned,thurnt,burnt,flip.baseline,0.923,increase,0.693,thurned,TRUE,0.653846154,30
s6219,Male,1985,pretest,dwinked,dwank,sang,flip.baseline,0.923,increase,0.431,dwank,FALSE,0.653846154,30
s6219,Male,1985,pretest,splinked,splank,sang,flip.baseline,0.923,increase,0.49,splinked,TRUE,0.653846154,30
s6219,Male,1985,pretest,geeved,gove,drove,flip.baseline,0.923,increase,0.599,geeved,TRUE,0.653846154,30
s6219,Male,1985,posttest,grinked,grank,sang,flip.baseline,0.923,increase,0.47,grinked,TRUE,0.653846154,30
s6219,Male,1985,posttest,sminked,smank,sang,flip.baseline,0.923,increase,0.579,smank,FALSE,0.653846154,30
s6219,Male,1985,posttest,zelled,zelt,burnt,flip.baseline,0.923,increase,0.639,zelt,FALSE,0.653846154,30
s6219,Male,1985,posttest,gimmed,gam,sang,flip.baseline,0.923,increase,0.728,gam,FALSE,0.653846154,30
s6219,Male,1985,posttest,vinked,vank,sang,flip.baseline,0.923,increase,0.624,vinked,TRUE,0.653846154,30
s6219,Male,1985,posttest,shreened,shrent,kept,flip.baseline,0.923,increase,0.693,shrent,FALSE,0.653846154,30
s6219,Male,1985,posttest,shrided,shrode,drove,flip.baseline,0.923,increase,0.376,shrided,TRUE,0.653846154,30
s6219,Male,1985,posttest,skrinked,skrank,sang,flip.baseline,0.923,increase,0.45,skrinked,TRUE,0.653846154,30
s6219,Male,1985,posttest,dwinged,dwang,sang,flip.baseline,0.923,increase,0.485,dwang,FALSE,0.653846154,30
s6219,Male,1985,posttest,squined,squone,drove,flip.baseline,0.923,increase,0.678,squined,TRUE,0.653846154,30
s6219,Male,1985,pretest,lelled,lelt,burnt,flip.baseline,0.923,increase,0.668,lelt,FALSE,0.653846154,30
s6219,Male,1985,pretest,yilled,yilt,burnt,flip.baseline,0.923,increase,0.718,yilled,TRUE,0.653846154,30
s6219,Male,1985,posttest,dwilled,dwilt,burnt,flip.baseline,0.923,increase,0.673,dwilled,TRUE,0.653846154,30
s6219,Male,1985,posttest,fleeled,flelt,kept,flip.baseline,0.923,increase,0.525,flelt,FALSE,0.653846154,30
s6219,Male,1985,posttest,cheemed,chemt,kept,flip.baseline,0.923,increase,0.733,cheemed,TRUE,0.653846154,30
s6219,Male,1985,pretest,smilled,smilt,burnt,flip.baseline,0.923,increase,0.668,smilled,TRUE,0.653846154,30
s6221,Female,1968,posttest,shreeped,shrept,kept,flip.baseline,0.385,increase,0.46,shrept,FALSE,0.269230769,47
s6221,Female,1968,posttest,chimmed,cham,sang,flip.baseline,0.385,increase,0.743,cham,FALSE,0.269230769,47
s6221,Female,1968,pretest,grinked,grank,sang,flip.baseline,0.385,increase,0.47,grank,FALSE,0.269230769,47
s6221,Female,1968,posttest,kleemed,klemt,kept,flip.baseline,0.385,increase,0.653,kleemed,TRUE,0.269230769,47
s6221,Female,1968,posttest,chited,chote,drove,flip.baseline,0.385,increase,0.579,chote,FALSE,0.269230769,47
s6221,Female,1968,posttest,pited,pote,drove,flip.baseline,0.385,increase,0.629,pited,TRUE,0.269230769,47
s6221,Female,1968,posttest,strimmed,stram,sang,flip.baseline,0.385,increase,0.619,stram,FALSE,0.269230769,47
s6221,Female,1968,pretest,dweeped,dwept,kept,flip.baseline,0.385,increase,0.426,dwept,FALSE,0.269230769,47
s6221,Female,1968,posttest,slurned,slurnt,burnt,flip.baseline,0.385,increase,0.698,slurned,TRUE,0.269230769,47
s6221,Female,1968,pretest,dwided,dwode,drove,flip.baseline,0.385,increase,0.416,dwode,FALSE,0.269230769,47
s6221,Female,1968,pretest,shreened,shrent,kept,flip.baseline,0.385,increase,0.693,shreened,TRUE,0.269230769,47
s6221,Female,1968,pretest,skeeped,skept,kept,flip.baseline,0.385,increase,0.485,skept,FALSE,0.269230769,47
s6221,Female,1968,posttest,neemed,nemt,kept,flip.baseline,0.385,increase,0.658,nemt,FALSE,0.269230769,47
s6221,Female,1968,pretest,squined,squone,drove,flip.baseline,0.385,increase,0.678,squined,TRUE,0.269230769,47
s6221,Female,1968,pretest,slilled,slilt,burnt,flip.baseline,0.385,increase,0.693,slilt,FALSE,0.269230769,47
s6221,Female,1968,posttest,skeened,skent,kept,flip.baseline,0.385,increase,0.688,skeened,TRUE,0.269230769,47
s6221,Female,1968,pretest,sminked,smank,sang,flip.baseline,0.385,increase,0.579,sminked,TRUE,0.269230769,47
s6221,Female,1968,pretest,sprurned,sprurnt,burnt,flip.baseline,0.385,increase,0.688,sprurnt,FALSE,0.269230769,47
s6221,Female,1968,pretest,surned,surnt,burnt,flip.baseline,0.385,increase,0.698,surned,TRUE,0.269230769,47
s6221,Female,1968,pretest,preemed,premt,kept,flip.baseline,0.385,increase,0.678,preemed,TRUE,0.269230769,47
s6221,Female,1968,posttest,blurned,blurnt,burnt,flip.baseline,0.385,increase,0.639,blurned,TRUE,0.269230769,47
s6221,Female,1968,posttest,squeeped,squept,kept,flip.baseline,0.385,increase,0.52,squept,FALSE,0.269230769,47
s6221,Female,1968,pretest,dwinged,dwang,sang,flip.baseline,0.385,increase,0.485,dwang,FALSE,0.269230769,47
s6221,Female,1968,pretest,skelled,skelt,burnt,flip.baseline,0.385,increase,0.584,skelled,TRUE,0.269230769,47
s6221,Female,1968,posttest,strited,strote,drove,flip.baseline,0.385,increase,0.426,strote,FALSE,0.269230769,47
s6221,Female,1968,pretest,quinged,quang,sang,flip.baseline,0.385,increase,0.53,quang,FALSE,0.269230769,47
s6221,Female,1968,pretest,trurned,trurnt,burnt,flip.baseline,0.385,increase,0.718,trurned,TRUE,0.269230769,47
s6221,Female,1968,pretest,glined,glone,drove,flip.baseline,0.385,increase,0.619,glone,FALSE,0.269230769,47
s6221,Female,1968,pretest,greemed,gremt,kept,flip.baseline,0.385,increase,0.629,gremt,FALSE,0.269230769,47
s6221,Female,1968,pretest,vrinked,vrank,sang,flip.baseline,0.385,increase,0.515,vrank,FALSE,0.269230769,47
s6221,Female,1968,pretest,prilled,prilt,burnt,flip.baseline,0.385,increase,0.713,prilled,TRUE,0.269230769,47
s6221,Female,1968,pretest,klided,klode,drove,flip.baseline,0.385,increase,0.495,klode,FALSE,0.269230769,47
s6221,Female,1968,posttest,prurned,prurnt,burnt,flip.baseline,0.385,increase,0.688,prurnt,FALSE,0.269230769,47
s6221,Female,1968,pretest,kleeled,klelt,kept,flip.baseline,0.385,increase,0.554,klelt,FALSE,0.269230769,47
s6221,Female,1968,pretest,beeved,bove,drove,flip.baseline,0.385,increase,0.574,bove,FALSE,0.269230769,47
s6221,Female,1968,pretest,snurned,snurnt,burnt,flip.baseline,0.385,increase,0.757,snurned,TRUE,0.269230769,47
s6221,Female,1968,posttest,sninked,snank,sang,flip.baseline,0.385,increase,0.421,snank,FALSE,0.269230769,47
s6221,Female,1968,posttest,klilled,klilt,burnt,flip.baseline,0.385,increase,0.693,klilled,TRUE,0.269230769,47
s6221,Female,1968,pretest,sprided,sprode,drove,flip.baseline,0.385,increase,0.347,sprode,FALSE,0.269230769,47
s6221,Female,1968,pretest,twinked,twank,sang,flip.baseline,0.385,increase,0.594,twinked,TRUE,0.269230769,47
s6221,Female,1968,pretest,vinked,vank,sang,flip.baseline,0.385,increase,0.624,vank,FALSE,0.269230769,47
s6221,Female,1968,posttest,smimmed,smam,sang,flip.baseline,0.385,increase,0.579,smam,FALSE,0.269230769,47
s6221,Female,1968,pretest,snined,snone,drove,flip.baseline,0.385,increase,0.644,snone,FALSE,0.269230769,47
s6221,Female,1968,posttest,slined,slone,drove,flip.baseline,0.385,increase,0.614,slone,FALSE,0.269230769,47
s6221,Female,1968,posttest,glilled,glilt,burnt,flip.baseline,0.385,increase,0.673,glilled,TRUE,0.269230769,47
s6221,Female,1968,pretest,drelled,drelt,burnt,flip.baseline,0.385,increase,0.653,drelt,FALSE,0.269230769,47
s6221,Female,1968,pretest,dwilled,dwilt,burnt,flip.baseline,0.385,increase,0.673,dwilt,FALSE,0.269230769,47
s6221,Female,1968,posttest,jeemed,jemt,kept,flip.baseline,0.385,increase,0.723,jemt,FALSE,0.269230769,47
s6221,Female,1968,pretest,snited,snote,drove,flip.baseline,0.385,increase,0.53,snote,FALSE,0.269230769,47
s6221,Female,1968,posttest,dwimmed,dwam,sang,flip.baseline,0.385,increase,0.515,dwam,FALSE,0.269230769,47
s6221,Female,1968,posttest,twited,twote,drove,flip.baseline,0.385,increase,0.446,twote,FALSE,0.269230769,47
s6221,Female,1968,pretest,skrinked,skrank,sang,flip.baseline,0.385,increase,0.45,skrank,FALSE,0.269230769,47
s6221,Female,1968,pretest,cheemed,chemt,kept,flip.baseline,0.385,increase,0.733,chemt,FALSE,0.269230769,47
s6221,Female,1968,posttest,glinked,glank,sang,flip.baseline,0.385,increase,0.609,glank,FALSE,0.269230769,47
s6221,Female,1968,pretest,neened,nent,kept,flip.baseline,0.385,increase,0.663,nent,FALSE,0.269230769,47
s6221,Female,1968,pretest,dreeped,drept,kept,flip.baseline,0.385,increase,0.441,drept,FALSE,0.269230769,47
s6221,Female,1968,pretest,skurned,skurnt,burnt,flip.baseline,0.385,increase,0.733,skurnt,FALSE,0.269230769,47
s6221,Female,1968,posttest,brurned,brurnt,burnt,flip.baseline,0.385,increase,0.554,brurnt,FALSE,0.269230769,47
s6221,Female,1968,posttest,brived,brove,drove,flip.baseline,0.385,increase,0.391,brove,FALSE,0.269230769,47
s6221,Female,1968,pretest,splinged,splang,sang,flip.baseline,0.385,increase,0.401,splang,FALSE,0.269230769,47
s6221,Female,1968,pretest,spreemed,spremt,kept,flip.baseline,0.385,increase,0.639,spremt,FALSE,0.269230769,47
s6221,Female,1968,posttest,theeled,thelt,kept,flip.baseline,0.385,increase,0.495,theeled,TRUE,0.269230769,47
s6221,Female,1968,pretest,shrided,shrode,drove,flip.baseline,0.385,increase,0.376,shrode,FALSE,0.269230769,47
s6221,Female,1968,posttest,vurned,vurnt,burnt,flip.baseline,0.385,increase,0.668,vurnt,FALSE,0.269230769,47
s6221,Female,1968,posttest,spinged,spang,sang,flip.baseline,0.385,increase,0.401,spang,FALSE,0.269230769,47
s6221,Female,1968,pretest,zelled,zelt,burnt,flip.baseline,0.385,increase,0.639,zelt,FALSE,0.269230769,47
s6221,Female,1968,pretest,fleeled,flelt,kept,flip.baseline,0.385,increase,0.525,flelt,FALSE,0.269230769,47
s6221,Female,1968,pretest,strinked,strank,sang,flip.baseline,0.385,increase,0.416,strank,FALSE,0.269230769,47
s6221,Female,1968,posttest,swurned,swurnt,burnt,flip.baseline,0.385,increase,0.723,swurned,TRUE,0.269230769,47
s6221,Female,1968,pretest,gimmed,gam,sang,flip.baseline,0.385,increase,0.728,gimmed,TRUE,0.269230769,47
s6221,Female,1968,pretest,thided,thode,drove,flip.baseline,0.385,increase,0.436,thode,FALSE,0.269230769,47
s6221,Female,1968,posttest,shinged,shang,sang,flip.baseline,0.385,increase,0.45,shang,FALSE,0.269230769,47
s6221,Female,1968,posttest,kreened,krent,kept,flip.baseline,0.385,increase,0.683,krent,FALSE,0.269230769,47
s6221,Female,1968,pretest,fimmed,fam,sang,flip.baseline,0.385,increase,0.772,fimmed,TRUE,0.269230769,47
s6221,Female,1968,posttest,squeened,squent,kept,flip.baseline,0.385,increase,0.629,squent,FALSE,0.269230769,47
s6221,Female,1968,posttest,skinged,skang,sang,flip.baseline,0.385,increase,0.52,skang,FALSE,0.269230769,47
s6221,Female,1968,posttest,vrilled,vrilt,burnt,flip.baseline,0.385,increase,0.772,vrilled,TRUE,0.269230769,47
s6221,Female,1968,pretest,murned,murnt,burnt,flip.baseline,0.385,increase,0.723,murned,TRUE,0.269230769,47
s6221,Female,1968,pretest,skrined,skrone,drove,flip.baseline,0.385,increase,0.599,skrone,FALSE,0.269230769,47
s6221,Female,1968,posttest,skrilled,skrilt,burnt,flip.baseline,0.385,increase,0.733,skrilled,TRUE,0.269230769,47
s6221,Female,1968,posttest,zited,zote,drove,flip.baseline,0.385,increase,0.54,zote,FALSE,0.269230769,47
s6221,Female,1968,posttest,thrimmed,thram,sang,flip.baseline,0.385,increase,0.683,thram,FALSE,0.269230769,47
s6221,Female,1968,pretest,skrurned,skrurnt,burnt,flip.baseline,0.385,increase,0.668,skrurnt,FALSE,0.269230769,47
s6221,Female,1968,posttest,gurned,gurnt,burnt,flip.baseline,0.385,increase,0.708,gurned,TRUE,0.269230769,47
s6221,Female,1968,posttest,ninked,nank,sang,flip.baseline,0.385,increase,0.647,nank,FALSE,0.269230769,47
s6221,Female,1968,posttest,pleeled,plelt,kept,flip.baseline,0.385,increase,0.574,plelt,FALSE,0.269230769,47
s6221,Female,1968,pretest,fided,fode,drove,flip.baseline,0.385,increase,0.485,fode,FALSE,0.269230769,47
s6221,Female,1968,pretest,swited,swote,drove,flip.baseline,0.385,increase,0.46,swote,FALSE,0.269230769,47
s6221,Female,1968,posttest,jurned,jurnt,burnt,flip.baseline,0.385,increase,0.718,jurned,TRUE,0.269230769,47
s6221,Female,1968,pretest,schmimmed,schmam,sang,flip.baseline,0.385,increase,0.634,schmimmed,TRUE,0.269230769,47
s6221,Female,1968,posttest,sneemed,snemt,kept,flip.baseline,0.385,increase,0.713,sneemed,TRUE,0.269230769,47
s6221,Female,1968,posttest,theeped,thept,kept,flip.baseline,0.385,increase,0.416,thept,FALSE,0.269230769,47
s6221,Female,1968,posttest,breeped,brept,kept,flip.baseline,0.385,increase,0.55,brept,FALSE,0.269230769,47
s6221,Female,1968,posttest,klited,klote,drove,flip.baseline,0.385,increase,0.554,klote,FALSE,0.269230769,47
s6221,Female,1968,posttest,splided,splode,drove,flip.baseline,0.385,increase,0.475,splode,FALSE,0.269230769,47
s6221,Female,1968,pretest,streened,strent,kept,flip.baseline,0.385,increase,0.718,strent,FALSE,0.269230769,47
s6221,Female,1968,posttest,schmined,schmone,drove,flip.baseline,0.385,increase,0.703,schmined,TRUE,0.269230769,47
s6221,Female,1968,posttest,swided,swode,drove,flip.baseline,0.385,increase,0.356,swode,FALSE,0.269230769,47
s6221,Female,1968,posttest,squided,squode,drove,flip.baseline,0.385,increase,0.406,squode,FALSE,0.269230769,47
s6221,Female,1968,pretest,sleeled,slelt,kept,flip.baseline,0.385,increase,0.55,slelt,FALSE,0.269230769,47
s6221,Female,1968,posttest,squited,squote,drove,flip.baseline,0.385,increase,0.505,squote,FALSE,0.269230769,47
s6221,Female,1968,posttest,pringed,prang,sang,flip.baseline,0.385,increase,0.465,prang,FALSE,0.269230769,47
s6221,Female,1968,posttest,trinked,trank,sang,flip.baseline,0.385,increase,0.49,trank,FALSE,0.269230769,47
s6221,Female,1968,posttest,threlled,threlt,burnt,flip.baseline,0.385,increase,0.653,threlt,FALSE,0.269230769,47
s6222,Male,1986,posttest,dreeped,drept,kept,flip.baseline,0.308,decrease,0.441,drept,FALSE,0.5,29
s6222,Male,1986,posttest,fided,fode,drove,flip.baseline,0.308,decrease,0.485,fided,TRUE,0.5,29
s6222,Male,1986,pretest,blurned,blurnt,burnt,flip.baseline,0.308,decrease,0.639,blurnt,FALSE,0.5,29
s6222,Male,1986,pretest,glinked,glank,sang,flip.baseline,0.308,decrease,0.609,glank,FALSE,0.5,29
s6222,Male,1986,pretest,sninked,snank,sang,flip.baseline,0.308,decrease,0.421,snank,FALSE,0.5,29
s6222,Male,1986,posttest,snurned,snurnt,burnt,flip.baseline,0.308,decrease,0.757,snurnt,FALSE,0.5,29
s6222,Male,1986,posttest,schmimmed,schmam,sang,flip.baseline,0.308,decrease,0.634,schmimmed,TRUE,0.5,29
s6222,Male,1986,pretest,smimmed,smam,sang,flip.baseline,0.308,decrease,0.579,smimmed,TRUE,0.5,29
s6222,Male,1986,posttest,preemed,premt,kept,flip.baseline,0.308,decrease,0.678,premt,FALSE,0.5,29
s6222,Male,1986,pretest,neemed,nemt,kept,flip.baseline,0.308,decrease,0.658,neemed,TRUE,0.5,29
s6222,Male,1986,pretest,shreeped,shrept,kept,flip.baseline,0.308,decrease,0.46,shreeped,TRUE,0.5,29
s6222,Male,1986,pretest,spinged,spang,sang,flip.baseline,0.308,decrease,0.401,spang,FALSE,0.5,29
s6222,Male,1986,pretest,breeped,brept,kept,flip.baseline,0.308,decrease,0.55,brept,FALSE,0.5,29
s6222,Male,1986,pretest,jeemed,jemt,kept,flip.baseline,0.308,decrease,0.723,jeemed,TRUE,0.5,29
s6222,Male,1986,posttest,snited,snote,drove,flip.baseline,0.308,decrease,0.53,snited,TRUE,0.5,29
s6222,Male,1986,pretest,dwimmed,dwam,sang,flip.baseline,0.308,decrease,0.515,dwimmed,TRUE,0.5,29
s6222,Male,1986,pretest,glilled,glilt,burnt,flip.baseline,0.308,decrease,0.673,glilt,FALSE,0.5,29
s6222,Male,1986,pretest,pited,pote,drove,flip.baseline,0.308,decrease,0.629,pited,TRUE,0.5,29
s6222,Male,1986,pretest,brurned,brurnt,burnt,flip.baseline,0.308,decrease,0.554,brurnt,FALSE,0.5,29
s6222,Male,1986,pretest,strimmed,stram,sang,flip.baseline,0.308,decrease,0.619,strimmed,TRUE,0.5,29
s6222,Male,1986,posttest,thided,thode,drove,flip.baseline,0.308,decrease,0.436,thided,TRUE,0.5,29
s6222,Male,1986,posttest,grinked,grank,sang,flip.baseline,0.308,decrease,0.47,grank,FALSE,0.5,29
s6222,Male,1986,posttest,squined,squone,drove,flip.baseline,0.308,decrease,0.678,squined,TRUE,0.5,29
s6222,Male,1986,pretest,theeped,thept,kept,flip.baseline,0.308,decrease,0.416,thept,FALSE,0.5,29
s6222,Male,1986,posttest,skeeped,skept,kept,flip.baseline,0.308,decrease,0.485,skept,FALSE,0.5,29
s6222,Male,1986,posttest,skrinked,skrank,sang,flip.baseline,0.308,decrease,0.45,skrinked,TRUE,0.5,29
s6222,Male,1986,pretest,thrimmed,thram,sang,flip.baseline,0.308,decrease,0.683,thram,FALSE,0.5,29
s6222,Male,1986,posttest,fimmed,fam,sang,flip.baseline,0.308,decrease,0.772,fimmed,TRUE,0.5,29
s6222,Male,1986,posttest,beeved,bove,drove,flip.baseline,0.308,decrease,0.574,beeved,TRUE,0.5,29
s6222,Male,1986,pretest,theeled,thelt,kept,flip.baseline,0.308,decrease,0.495,thelt,FALSE,0.5,29
s6222,Male,1986,posttest,streened,strent,kept,flip.baseline,0.308,decrease,0.718,streened,TRUE,0.5,29
s6222,Male,1986,pretest,skinged,skang,sang,flip.baseline,0.308,decrease,0.52,skinged,TRUE,0.5,29
s6222,Male,1986,posttest,slilled,slilt,burnt,flip.baseline,0.308,decrease,0.693,slilled,TRUE,0.5,29
s6222,Male,1986,posttest,sprurned,sprurnt,burnt,flip.baseline,0.308,decrease,0.688,sprurnt,FALSE,0.5,29
s6222,Male,1986,pretest,squeened,squent,kept,flip.baseline,0.308,decrease,0.629,squent,FALSE,0.5,29
s6222,Male,1986,posttest,klided,klode,drove,flip.baseline,0.308,decrease,0.495,klided,TRUE,0.5,29
s6222,Male,1986,posttest,skrurned,skrurnt,burnt,flip.baseline,0.308,decrease,0.668,skrurnt,FALSE,0.5,29
s6222,Male,1986,pretest,kreened,krent,kept,flip.baseline,0.308,decrease,0.683,kreened,TRUE,0.5,29
s6222,Male,1986,posttest,skurned,skurnt,burnt,flip.baseline,0.308,decrease,0.733,skurnt,FALSE,0.5,29
s6222,Male,1986,posttest,spreemed,spremt,kept,flip.baseline,0.308,decrease,0.639,spremt,FALSE,0.5,29
s6222,Male,1986,posttest,twinked,twank,sang,flip.baseline,0.308,decrease,0.594,twank,FALSE,0.5,29
s6222,Male,1986,pretest,pleeled,plelt,kept,flip.baseline,0.308,decrease,0.574,plelt,FALSE,0.5,29
s6222,Male,1986,posttest,sprided,sprode,drove,flip.baseline,0.308,decrease,0.347,sprided,TRUE,0.5,29
s6222,Male,1986,pretest,zited,zote,drove,flip.baseline,0.308,decrease,0.54,zited,TRUE,0.5,29
s6222,Male,1986,posttest,fleeled,flelt,kept,flip.baseline,0.308,decrease,0.525,fleeled,TRUE,0.5,29
s6222,Male,1986,posttest,swited,swote,drove,flip.baseline,0.308,decrease,0.46,swited,TRUE,0.5,29
s6222,Male,1986,pretest,klited,klote,drove,flip.baseline,0.308,decrease,0.554,klited,TRUE,0.5,29
s6222,Male,1986,pretest,jurned,jurnt,burnt,flip.baseline,0.308,decrease,0.718,jurnt,FALSE,0.5,29
s6222,Male,1986,pretest,klilled,klilt,burnt,flip.baseline,0.308,decrease,0.693,klilt,FALSE,0.5,29
s6222,Male,1986,pretest,threlled,threlt,burnt,flip.baseline,0.308,decrease,0.653,threlled,TRUE,0.5,29
s6222,Male,1986,posttest,kleeled,klelt,kept,flip.baseline,0.308,decrease,0.554,klelt,FALSE,0.5,29
s6222,Male,1986,pretest,ninked,nank,sang,flip.baseline,0.308,decrease,0.647,ninked,TRUE,0.5,29
s6222,Male,1986,posttest,vinked,vank,sang,flip.baseline,0.308,decrease,0.624,vinked,TRUE,0.5,29
s6222,Male,1986,pretest,swided,swode,drove,flip.baseline,0.308,decrease,0.356,swided,TRUE,0.5,29
s6222,Male,1986,posttest,zelled,zelt,burnt,flip.baseline,0.308,decrease,0.639,zelt,FALSE,0.5,29
s6222,Male,1986,posttest,drelled,drelt,burnt,flip.baseline,0.308,decrease,0.653,drelt,FALSE,0.5,29
s6222,Male,1986,pretest,skeened,skent,kept,flip.baseline,0.308,decrease,0.688,skent,FALSE,0.5,29
s6222,Male,1986,pretest,squeeped,squept,kept,flip.baseline,0.308,decrease,0.52,squept,FALSE,0.5,29
