"subject","peerCondition","alignedVoc","item","preWord","peerWord","peerWordProb","postWord","gender","age","agree","open","conscient","extraver","stabil"
"p10085","human",TRUE,"soldier","OTHER","soldier",0.328,"soldier","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"dirt","OTHER","gravel",0.052,"gravel","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"knife","knife","dagger",0.074,"dagger","female",45,4,4.5,5,4,5
"p10085","human",FALSE,"boot","boot","shoe",0.086,"boot","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"artist","OTHER","painter",0.31,"painter","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"microbes","bugs","microorganisms",0.052,"microorganisms","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"wedge","cement","pizza slice",0.017,"pizza slice","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"city","buildings","town",0,"town","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"socket","OTHER","socket",0.091,"socket","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"people","people","crowd",0.291,"crowd","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"road","road","avenue",0,"avenue","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"rabbit","rabbit","bunny",0.14,"bunny","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"cattle","cows","cattle",0.138,"cattle","female",45,4,4.5,5,4,5
"p10085","human",FALSE,"baby","baby","sprog",0,"baby","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"touchpad","ipad","tablet",0.569,"tablet","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"thief","robber","thief",0.121,"thief","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"alligator","alligator","crocodile",0.709,"crocodile","female",45,4,4.5,5,4,5
"p10085","human",FALSE,"recycling","rubbish bin","recycling bin",0.055,"OTHER","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"cook","cook","chef",0.564,"chef","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"factory","factory","pollution",0.017,"pollution","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"dog","dog","wolf",0,"wolf","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"drugs","pills","medicine",0.207,"medicine","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"laptop","computer","laptop",0.667,"laptop","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"USB","memory stick","usb stick",0.418,"usb stick","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"sphere","OTHER","sphere",0.328,"sphere","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"ship","boat","ship",0.448,"ship","female",45,4,4.5,5,4,5
"p10085","human",TRUE,"marijuana","marijuana","leaf",0.404,"leaf","female",45,4,4.5,5,4,5
"p104915","human",TRUE,"wedge","OTHER","concrete",0.017,"concrete","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"knife","knife","dagger",0.074,"dagger","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"recycling","rubbish bin","recycling bin",0.055,"rubbish bin","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"snake","snake","serpent",0.055,"serpent","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"rabbit","rabbit","bunny",0.14,"rabbit","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"cup","tea cup","cup",0.379,"cup","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"priest","OTHER","priest",0.491,"priest","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"socket","OTHER","socket",0.091,"socket","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"ship","ship","boat",0.517,"ship","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"couch","couch","sofa",0.2,"sofa","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"USB","usb drive","memory stick",0.055,"flash drive","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"woman","female","woman",0.586,"woman","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"people","people","crowd",0.291,"crowd","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"marijuana","leaf","weed",0.077,"leaf","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"mouse","mouse","rat",0.211,"mouse","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"road","ladder","highway",0,"OTHER","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"drugs","pills","medicine",0.207,"medicine","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"dirt","OTHER","sand",0,"sand","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"soldier","OTHER","soldier",0.328,"soldier","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"teacher","instructor","lecturer",0.055,"instructor","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"artist","OTHER","artist",0.569,"OTHER","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"microbes","germs","microorganisms",0.052,"microorganisms","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"boot","boot","shoe",0.086,"shoe","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"baby","child","sprog",0,"toddler","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"money","money","coins",0.404,"coins","male",40,4.5,6,6,3.5,3.5
"p104915","human",TRUE,"laptop","OTHER","computer",0.316,"computer","male",40,4.5,6,6,3.5,3.5
"p104915","human",FALSE,"church","church","cathedral",0,"church","male",40,4.5,6,6,3.5,3.5
"p116583","robot",TRUE,"people","crowd","people",0.473,"people","female",23,4,4,4,4,4
"p116583","robot",FALSE,"road","road","highway",0,"road","female",23,4,4,4,4,4
"p116583","robot",FALSE,"touchpad","tablet","touchscreen",0.086,"tablet","female",23,4,4,4,4,4
"p116583","robot",TRUE,"cup","tea","cup",0.379,"cup","female",23,4,4,4,4,4
"p116583","robot",FALSE,"money","coins","money",0.544,"coins","female",23,4,4,4,4,4
"p116583","robot",FALSE,"dog","dog","wolf",0,"dog","female",23,4,4,4,4,4
"p116583","robot",FALSE,"priest","priest","pastor",0.018,"priest","female",23,4,4,4,4,4
"p116583","robot",FALSE,"factory","factory","pollution",0.017,"factory","female",23,4,4,4,4,4
"p116583","robot",FALSE,"microbes","bacteria","microorganisms",0.052,"bacteria","female",23,4,4,4,4,4
"p116583","robot",TRUE,"recycling","bin","recycling bin",0.055,"recycling bin","female",23,4,4,4,4,4
"p116583","robot",TRUE,"soldier","OTHER","soldier",0.328,"soldier","female",23,4,4,4,4,4
"p116583","robot",FALSE,"baby","baby","sprog",0,"baby","female",23,4,4,4,4,4
"p116583","robot",TRUE,"king","OTHER","king",0.204,"king","female",23,4,4,4,4,4
"p116583","robot",FALSE,"dirt","OTHER","sand",0,"OTHER","female",23,4,4,4,4,4
"p116583","robot",TRUE,"laptop","computer","laptop",0.667,"laptop","female",23,4,4,4,4,4
"p116583","robot",TRUE,"wedge","OTHER","pizza slice",0.017,"pizza slice","female",23,4,4,4,4,4
"p116583","robot",FALSE,"thief","robber","thief",0.121,"robber","female",23,4,4,4,4,4
"p116583","robot",FALSE,"robot","robot","android",0,"robot","female",23,4,4,4,4,4
"p116583","robot",FALSE,"cook","chef","cook",0.164,"chef","female",23,4,4,4,4,4
"p116583","robot",FALSE,"city","city","buildings",0.276,"city","female",23,4,4,4,4,4
"p116583","robot",FALSE,"socket","socket","face",0.164,"socket","female",23,4,4,4,4,4
"p116583","robot",FALSE,"woman","lady","woman",0.586,"lady","female",23,4,4,4,4,4
"p116583","robot",TRUE,"cattle","cows","cattle",0.138,"cattle","female",23,4,4,4,4,4
"p116583","robot",FALSE,"knife","knife","dagger",0.074,"knife","female",23,4,4,4,4,4
"p116583","robot",FALSE,"drugs","pills","medicine",0.207,"pills","female",23,4,4,4,4,4
"p116583","robot",FALSE,"boot","boot","shoe",0.086,"boot","female",23,4,4,4,4,4
"p13925","robot",TRUE,"laptop","laptop","computer",0.316,"computer","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"factory","factory","pollution",0.017,"factory","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"dog","dog","wolf",0,"dog","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"road","road","avenue",0,"road","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"marijuana","marijuana","leaf",0.404,"marijuana","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"drugs","drugs","medicine",0.207,"pills","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"microbes","germs","microorganisms",0.052,"germs","male",25,5,5.5,5.5,6.5,5
"p13925","robot",TRUE,"people","people","crowd",0.291,"crowd","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"USB","usb stick","memory stick",0.055,"usb stick","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"rabbit","rabbit","bunny",0.14,"rabbit","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"cup","tea cup","mug",0.121,"OTHER","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"cook","OTHER","cook",0.164,"OTHER","male",25,5,5.5,5.5,6.5,5
"p13925","robot",TRUE,"socket","OTHER","socket",0.091,"socket","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"baby","baby","sprog",0,"baby","male",25,5,5.5,5.5,6.5,5
"p13925","robot",TRUE,"sphere","OTHER","sphere",0.328,"sphere","male",25,5,5.5,5.5,6.5,5
"p13925","robot",TRUE,"recycling","recycling bin","rubbish bin",0.527,"rubbish bin","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"thief","thief","robber",0.586,"thief","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"house","house","home",0.018,"house","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"boot","OTHER","shoe",0.086,"OTHER","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"ship","boat","ship",0.448,"boat","male",25,5,5.5,5.5,6.5,5
"p13925","robot",TRUE,"woman","female","lady",0.241,"lady","male",25,5,5.5,5.5,6.5,5
"p13925","robot",TRUE,"alligator","crocodile","alligator",0.291,"alligator","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"knife","knife","dagger",0.074,"knife","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"touchpad","ipad","tablet",0.569,"ipad","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"city","cityscape","buildings",0.276,"cityscape","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"wedge","grout","pizza slice",0.017,"grout","male",25,5,5.5,5.5,6.5,5
"p13925","robot",FALSE,"cattle","cows","cattle",0.138,"cows","male",25,5,5.5,5.5,6.5,5
"p149537","robot",FALSE,"recycling","wheely bin","rubbish bin",0.527,"wheely bin","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"thief","OTHER","robber",0.586,"OTHER","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"church","church","cathedral",0,"church","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"woman","woman","lady",0.241,"woman","male",30,4,7,2.5,4,3
"p149537","robot",TRUE,"couch","sofa","couch",0.745,"couch","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"socket","socket","face",0.164,"socket","male",30,4,7,2.5,4,3
"p149537","robot",TRUE,"ship","boat","ship",0.448,"ship","male",30,4,7,2.5,4,3
"p149537","robot",TRUE,"drugs","tablets","medicine",0.207,"medicine","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"boot","boot","shoe",0.086,"boot","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"wedge","OTHER","concrete",0.017,"OTHER","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"touchpad","tablet","touchscreen",0.086,"tablet","male",30,4,7,2.5,4,3
"p149537","robot",TRUE,"city","high-rise buildings","buildings",0.276,"buildings","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"USB","memory stick","usb stick",0.418,"memory stick","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"moth","butterfly","insect",0,"butterfly","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"baby","toddler","sprog",0,"toddler","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"mouse","mouse","rat",0.211,"mouse","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"house","house","home",0.018,"house","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"road","road","avenue",0,"road","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"knife","dagger","knife",0.741,"dagger","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"laptop","laptop","computer",0.316,"laptop","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"soldier","soldier","gunman",0.086,"soldier","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"microbes","OTHER","microorganisms",0.052,"OTHER","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"rabbit","rabbit","bunny",0.14,"rabbit","male",30,4,7,2.5,4,3
"p149537","robot",TRUE,"dirt","OTHER","gravel",0.052,"gravel","male",30,4,7,2.5,4,3
"p149537","robot",FALSE,"marijuana","marijuana","weed",0.077,"marijuana","male",30,4,7,2.5,4,3
"p149771","robot.trust",FALSE,"drugs","pills","medicine",0.207,"pills","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"microbes","OTHER","germs",0.207,"germs","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"socket","plug","socket",0.091,"OTHER","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"money","dollar coins","money",0.544,"coins","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"USB","usb drive","usb stick",0.418,"usb drive","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"city","city","buildings",0.276,"city","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"touchpad","ipad","touchscreen",0.086,"ipad","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"mouse","rat","mouse",0.754,"OTHER","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"boot","boot","work boot",0.017,"boot","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"cup","OTHER","cup",0.379,"OTHER","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"thief","OTHER","thief",0.121,"OTHER","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"king","OTHER","king",0.204,"king","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"cook","chef","cook",0.164,"chef","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"sphere","OTHER","sphere",0.328,"sphere","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"alligator","alligator","crocodile",0.709,"crocodile","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"baby","baby","sprog",0,"OTHER","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"snake","snake","serpent",0.055,"snake","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"factory","OTHER","pollution",0.017,"OTHER","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"dirt","OTHER","gravel",0.052,"dirt","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"people","group of people","people",0.473,"people","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"robot","robot","android",0,"android","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"teacher","teacher","lecturer",0.055,"lecturer","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"road","road","avenue",0,"road","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"ship","ship","boat",0.517,"ship","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"wedge","OTHER","pizza slice",0.017,"pizza slice","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",FALSE,"laptop","laptop","computer",0.316,"laptop","male",23,4,6,2.5,4.5,7
"p149771","robot.trust",TRUE,"soldier","Terrorist","soldier",0.328,"soldier","male",23,4,6,2.5,4.5,7
"p181542","human",FALSE,"boot","boot","shoe",0.086,"boot","female",35,4.5,5,6.5,5,5.5
"p181542","human",TRUE,"laptop","computer","laptop",0.667,"laptop","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"road","road","avenue",0,"road","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"king","OTHER","king",0.204,"OTHER","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"touchpad","ipad","touchscreen",0.086,"ipad","female",35,4.5,5,6.5,5,5.5
"p181542","human",TRUE,"teacher","presenter","teacher",0.564,"teacher","female",35,4.5,5,6.5,5,5.5
"p181542","human",TRUE,"knife","OTHER","knife",0.741,"knife","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"church","church","cathedral",0,"church","female",35,4.5,5,6.5,5,5.5
"p181542","human",TRUE,"soldier","militant","gunman",0.086,"gunman","female",35,4.5,5,6.5,5,5.5
"p181542","human",TRUE,"dirt","dirt","sand",0,"sand","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"ship","boat","ship",0.448,"boat","female",35,4.5,5,6.5,5,5.5
"p181542","human",TRUE,"money","money","coins",0.404,"coins","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"USB","usb stick","memory stick",0.055,"usb stick","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"factory","factory","pollution",0.017,"factory","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"thief","burglar","thief",0.121,"robber","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"baby","baby","kid",0.017,"baby","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"house","house","home",0.018,"house","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"rabbit","rabbit","bunny",0.14,"rabbit","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"sphere","OTHER","sphere",0.328,"OTHER","female",35,4.5,5,6.5,5,5.5
"p181542","human",TRUE,"marijuana","marijuana","leaf",0.404,"leaf","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"woman","lady","woman",0.586,"lady","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"city","buildings","town",0,"buildings","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"microbes","OTHER","microorganisms",0.052,"OTHER","female",35,4.5,5,6.5,5,5.5
"p181542","human",TRUE,"wedge","filler","concrete",0.017,"concrete","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"cup","cup","mug",0.121,"OTHER","female",35,4.5,5,6.5,5,5.5
"p181542","human",FALSE,"robot","robot","android",0,"robot","female",35,4.5,5,6.5,5,5.5
"p184279","robot",FALSE,"microbes","bacteria","microorganisms",0.052,"bacteria","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"baby","baby","kid",0.017,"child","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"city","city","buildings",0.276,"buildings","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"king","throne","electric chair",0.019,"electric chair","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"boot","boot","work boot",0.017,"boot","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"wedge","cement","concrete",0.017,"concrete","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"snake","snake","serpent",0.055,"snake","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"thief","robber","thief",0.121,"robber","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"priest","OTHER","pastor",0.018,"pastor","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"soldier","OTHER","soldier",0.328,"soldier","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"socket","plug","socket",0.091,"plug","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"marijuana","marijuana","leaf",0.404,"leaf","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"alligator","alligator","crocodile",0.709,"alligator","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"teacher","OTHER","lecturer",0.055,"teacher","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"sphere","OTHER","ball",0.103,"ball","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"mouse","mouse","rat",0.211,"mouse","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"dog","dog","wolf",0,"dog","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"road","road","avenue",0,"road","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"cattle","cattle","cows",0.621,"cattle","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"dirt","OTHER","gravel",0.052,"OTHER","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"factory","factory","pollution",0.017,"factory","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"robot","robot","android",0,"robot","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"recycling","bin","recycling bin",0.055,"bin","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"USB","OTHER","memory stick",0.055,"OTHER","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"cup","cup","mug",0.121,"cup","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"laptop","computer","laptop",0.667,"computer","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"people","people","crowd",0.291,"crowd","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"knife","knife","dagger",0.074,"knife","male",19,6.5,5,5,2,3.5
"p184279","robot",TRUE,"drugs","pills","medicine",0.207,"medicine","male",19,6.5,5,5,2,3.5
"p184279","robot",FALSE,"money","money","coins",0.404,"money","male",19,6.5,5,5,2,3.5
"p191490","human",TRUE,"dirt","gravel","sand",0,"sand","female",22,6,7,5,4,5
"p191490","human",TRUE,"robot","robot","android",0,"android","female",22,6,7,5,4,5
"p191490","human",FALSE,"cup","cup","mug",0.121,"cup","female",22,6,7,5,4,5
"p191490","human",FALSE,"couch","couch","sofa",0.2,"couch","female",22,6,7,5,4,5
"p191490","human",TRUE,"money","money","coins",0.404,"coins","female",22,6,7,5,4,5
"p191490","human",TRUE,"woman","female","lady",0.241,"lady","female",22,6,7,5,4,5
"p191490","human",TRUE,"knife","knife","dagger",0.074,"dagger","female",22,6,7,5,4,5
"p191490","human",FALSE,"marijuana","leaf","weed",0.077,"leaf","female",22,6,7,5,4,5
"p191490","human",FALSE,"recycling","bin","recycling bin",0.055,"bin","female",22,6,7,5,4,5
"p191490","human",TRUE,"people","group of people","crowd",0.291,"crowd","female",22,6,7,5,4,5
"p191490","human",TRUE,"priest","OTHER","priest",0.491,"priest","female",22,6,7,5,4,5
"p191490","human",TRUE,"factory","factory","pollution",0.017,"pollution","female",22,6,7,5,4,5
"p191490","human",FALSE,"boot","boot","work boot",0.017,"boot","female",22,6,7,5,4,5
"p191490","human",TRUE,"dog","dog","wolf",0,"wolf","female",22,6,7,5,4,5
"p191490","human",TRUE,"city","city","buildings",0.276,"buildings","female",22,6,7,5,4,5
"p191490","human",FALSE,"USB","OTHER","usb stick",0.418,"usb drive","female",22,6,7,5,4,5
"p191490","human",TRUE,"microbes","virus","microorganisms",0.052,"microorganisms","female",22,6,7,5,4,5
"p191490","human",TRUE,"wedge","OTHER","pizza slice",0.017,"pizza slice","female",22,6,7,5,4,5
"p191490","human",TRUE,"road","road","avenue",0,"avenue","female",22,6,7,5,4,5
"p191490","human",TRUE,"moth","butterfly","insect",0,"insect","female",22,6,7,5,4,5
"p191490","human",TRUE,"drugs","pills","drugs",0.121,"drugs","female",22,6,7,5,4,5
"p191490","human",TRUE,"cook","cook","chef",0.564,"chef","female",22,6,7,5,4,5
"p191490","human",TRUE,"touchpad","touchpad","touchscreen",0.086,"touchscreen","female",22,6,7,5,4,5
"p191490","human",FALSE,"alligator","crocodile","alligator",0.291,"crocodile","female",22,6,7,5,4,5
"p191490","human",TRUE,"baby","baby","kid",0.017,"kid","female",22,6,7,5,4,5
"p191490","human",FALSE,"church","church","cathedral",0,"church","female",22,6,7,5,4,5
"p191490","human",TRUE,"soldier","OTHER","soldier",0.328,"soldier","female",22,6,7,5,4,5
"p191490","human",TRUE,"socket","OTHER","socket",0.091,"socket","female",22,6,7,5,4,5
"p216808","robot.trust",FALSE,"dirt","dirt","sand",0,"OTHER","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"wedge","OTHER","concrete",0.017,"OTHER","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"microbes","bugs","germs",0.207,"germs","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"USB","usb drive","usb stick",0.418,"OTHER","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"boot","OTHER","shoe",0.086,"OTHER","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"priest","crucifix","priest",0.491,"priest","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"touchpad","tablet","touchscreen",0.086,"tablet","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"socket","OTHER","face",0.164,"face","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"city","city","buildings",0.276,"buildings","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"cup","OTHER","mug",0.121,"mug","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"teacher","teacher","lecturer",0.055,"lecturer","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"drugs","OTHER","drugs",0.121,"drugs","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"cook","OTHER","chef",0.564,"chef","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"dog","dog","wolf",0,"wolf","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"thief","robber","thief",0.121,"robber","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"road","ladder","avenue",0,"avenue","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"recycling","bin","rubbish bin",0.527,"wheely bin","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"artist","artist","painter",0.31,"painter","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"sphere","OTHER","sphere",0.328,"OTHER","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"woman","female","lady",0.241,"female","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"baby","baby","sprog",0,"baby","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"moth","butterfly","insect",0,"butterfly","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",FALSE,"marijuana","OTHER","weed",0.077,"marijuana","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"king","OTHER","electric chair",0.019,"electric chair","female",30,5,5.5,5.5,6,5.5
"p216808","robot.trust",TRUE,"knife","knife","dagger",0.074,"dagger","female",30,5,5.5,5.5,6,5.5
"p234034","robot",TRUE,"touchpad","tablet","touchscreen",0.086,"touchscreen","male",18,4,5,5,4.5,6
"p234034","robot",FALSE,"wedge","cement","concrete",0.017,"cement","male",18,4,5,5,4.5,6
"p234034","robot",FALSE,"cattle","cows","cattle",0.138,"cows","male",18,4,5,5,4.5,6
"p234034","robot",FALSE,"people","group","crowd",0.291,"group","male",18,4,5,5,4.5,6
