"poundGuesses"	"kgGuesses"
1376	624.319
1376	624.319
1376	624.319
1377	624.773
1377	624.773
1377	624.773
1377	624.773
1377	624.773
1377	624.773
1377	624.773
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1378	625.227
1379	625.681
1379	625.681
1379	625.681
1379	625.681
1379	625.681
1379	625.681
1379	625.681
1379	625.681
1379	625.681
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1380	626.134
1381	626.588
1381	626.588
1381	626.588
1381	626.588
1381	626.588
1381.2	626.679
1382	627.042
1382	627.042
1382	627.042
1382	627.042
1382	627.042
1382	627.042
1382	627.042
1383	627.495
1383	627.495
1384	627.949
1384	627.949
1384	627.949
1384	627.949
1384	627.949
1384	627.949
1384	627.949
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385	628.403
1385.5	628.63
1385.6	628.675
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1386	628.857
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387	629.31
1387.8	629.673
1388	629.764
1388	629.764
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1389	630.218
1390	630.672
1390	630.672
1390	630.672
1390	630.672
1390	630.672
1390	630.672
1391	631.125
1391	631.125
1392	631.579
1392	631.579
1392	631.579
1392	631.579
1393	632.033
1393	632.033
1393	632.033
1393	632.033
1393	632.033
1393	632.033
1394	632.486
1394	632.486
1394	632.486
1395	632.94
1395	632.94
1395	632.94
1395	632.94
1395	632.94
1395	632.94
1395	632.94
1395	632.94
1395	632.94
1395.4	633.122
1395.5	633.167
1395.53	633.181
1396	633.394
1396	633.394
1396	633.394
1396	633.394
1397	633.848
1397	633.848
1397	633.848
1397	633.848
1397	633.848
1397	633.848
1397	633.848
1397	633.848
1397	633.848
1398	634.301
1398	634.301
1398	634.301
1398	634.301
1398	634.301
1399	634.755
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1400	635.209
1401	635.662
1402	636.116
1402	636.116
1403	636.57
1403	636.57
1403	636.57
1403	636.57
1403	636.57
1403	636.57
1404	637.024
1404	637.024
1404	637.024
1405	637.477
1405	637.477
1405	637.477
1406	637.931
1407	638.385
1407	638.385
1407	638.385
1407	638.385
1407	638.385
1407	638.385
1407	638.385
1407	638.385
1408	638.838
1408	638.838
1410	639.746
1410	639.746
1410	639.746
1410	639.746
1410	639.746
1410	639.746
1410	639.746
1411	640.2
1411	640.2
1411	640.2
1411	640.2
1411	640.2
1411	640.2
1412	640.653
1412	640.653
1412	640.653
1412	640.653
1412	640.653
1412	640.653
1412	640.653
1412	640.653
1412.5	640.88
1413	641.107
1413	641.107
1413	641.107
1413	641.107
1413	641.107
1413	641.107
1413	641.107
1414	641.561
1414	641.561
1414	641.561
1414	641.561
1414	641.561
1414	641.561
1414	641.561
1415	642.015
1415	642.015
1415	642.015
1415	642.015
1415.92456	642.434
1416	642.468
1416	642.468
1417	642.922
1417	642.922
1417	642.922
1417	642.922
1417	642.922
1418	643.376
1419	643.829
1419	643.829
1419	643.829
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1420	644.283
1421	644.737
1421	644.737
1421	644.737
1421	644.737
1421	644.737
1421	644.737
1421	644.737
1421	644.737
1421	644.737
1421	644.737
1421	644.737
1422	645.191
1422	645.191
1422	645.191
1422	645.191
1422	645.191
1422	645.191
1422	645.191
1422	645.191
1422	645.191
1422	645.191
1422	645.191
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423	645.644
1423.858886	646.034
1424	646.098
1424	646.098
1424	646.098
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1425	646.552
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1426	647.005
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1427	647.459
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1428	647.913
1429	648.367
1429	648.367
1429	648.367
1429	648.367
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1430	648.82
1431	649.274
1431	649.274
1431	649.274
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1432	649.728
1433	650.181
1433	650.181
1433	650.181
1433	650.181
1433	650.181
1433	650.181
1433	650.181
1434	650.635
1434	650.635
1434	650.635
1434	650.635
1434	650.635
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435	651.089
1435.6	651.361
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1436	651.543
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437	651.996
1437.5	652.223
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1438	652.45
1439	652.904
1439	652.904
1439	652.904
1439	652.904
1439	652.904
1439	652.904
1439	652.904
1439	652.904
1439	652.904
1440	653.358
1440	653.358
1440	653.358
1440	653.358
1440	653.358
1440	653.358
1440.55	653.607
1441	653.811
1441	653.811
1441	653.811
1442	654.265
1442	654.265
1442	654.265
1442	654.265
1443	654.719
1443	654.719
1444	655.172
1444	655.172
1444	655.172
1444	655.172
1444	655.172
1444	655.172
1444	655.172
1444	655.172
1444	655.172
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1445	655.626
1446	656.08
1446	656.08
1446	656.08
1447	656.534
1447	656.534
1447	656.534
1447	656.534
1447	656.534
1447	656.534
1448	656.987
1448	656.987
1448	656.987
1448	656.987
1448	656.987
1449	657.441
1449	657.441
1449	657.441
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1450	657.895
1451	658.348
1451	658.348
1451	658.348
1451	658.348
1451	658.348
1451	658.348
1451	658.348
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1452	658.802
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453	659.256
1453.5	659.483
1454	659.71
1454	659.71
1454	659.71
1455	660.163
1455	660.163
1455	660.163
1455	660.163
1455	660.163
1455	660.163
1455	660.163
1455	660.163
1455	660.163
1455	660.163
1455	660.163
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456	660.617
1456.25	660.73
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1457	661.071
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1458	661.525
1459	661.978
1459	661.978
1459	661.978
1459	661.978
1459	661.978
1459.4	662.16
1460	662.432
1460	662.432
1460	662.432
1460	662.432
1460	662.432
1460	662.432
1460	662.432
1460	662.432
1460	662.432
1460	662.432
1460	662.432
1461	662.886
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1462	663.339
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1463	663.793
1464	664.247
1464	664.247
1464	664.247
1464	664.247
1464	664.247
1464	664.247
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1465	664.701
1466	665.154
1466	665.154
1466	665.154
1466.7	665.472
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1467	665.608
1468	666.062
1468	666.062
1468	666.062
1468	666.062
1468	666.062
1468	666.062
1468	666.062
1468	666.062
1469	666.515
1469	666.515
1469	666.515
1469	666.515
1469	666.515
1469.5	666.742
1470	666.969
1470	666.969
1470	666.969
1470	666.969
1470	666.969
1470	666.969
1470	666.969
1470	666.969
1470	666.969
1470	666.969
1471	667.423
1471	667.423
1471	667.423
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1472	667.877
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1473	668.33
1474	668.784
1474	668.784
1474	668.784
1474	668.784
1475	669.238
1475	669.238
