"word","subject","enteredResponse","age","gender","wordStatus","wordLength","macronWord","phon.score","z.rating"
"rowhaohi","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",7,"FALSE",-3.32383942857143,-0.449004789747233
"rua","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",3,"FALSE",-2.838211,1.1213606800354
"rukō","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"TRUE",-3.742009,-0.449004789747233
"rume","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.626919,-0.449004789747233
"rumo","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.625554,-0.449004789747233
"rungu","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.6140565,-0.449004789747233
"rupa","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.1714865,-0.449004789747233
"rupo","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.411924,-0.449004789747233
"tēnā koe","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",7,"TRUE",-3.73440171428571,1.1213606800354
"tēnā koutou","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",10,"TRUE",-3.6542212,1.1213606800354
"tīahu","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",5,"TRUE",-3.4307272,-0.449004789747233
"tīkīhiki","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"TRUE",-3.38595325,-0.449004789747233
"tūkeiati","3E97EF507F19FFD96645FF53C2AAA38E",4,30,"F","non",8,"TRUE",-3.316392,0.336177945144082
"tīpe","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"TRUE",-3.4544015,-0.449004789747233
"tīpo","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"TRUE",-3.4116965,-0.449004789747233
"tītā","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"TRUE",-3.612419,-0.449004789747233
"tāhuma","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"TRUE",-3.18124433333333,-0.449004789747233
"tākapī","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"TRUE",-3.159791,-0.449004789747233
"tāmarutō","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"TRUE",-3.266562,-0.449004789747233
"tāne","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"TRUE",-3.132904,1.1213606800354
"tāngata","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"TRUE",-4.379881,1.1213606800354
"tārorangī","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"TRUE",-3.4437245,-0.449004789747233
"taetū","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",5,"TRUE",-3.2571472,-0.449004789747233
"tahi","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-2.5426615,1.1213606800354
"taiaha","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-2.84281933333333,1.1213606800354
"taihoa","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-2.87586433333333,1.1213606800354
"takamīa","3E97EF507F19FFD96645FF53C2AAA38E",4,30,"F","non",7,"TRUE",-3.26219514285714,0.336177945144082
"tamariki","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",8,"FALSE",-2.7271695,1.1213606800354
"tangata whenua","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",11,"FALSE",-3.79398472727273,1.1213606800354
"tangi","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-5.2481615,1.1213606800354
"taniwha","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-3.160056,1.1213606800354
"taonga","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",5,"FALSE",-4.9804592,1.1213606800354
"taongirua","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"FALSE",-3.124962,-0.449004789747233
"tapopa","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"FALSE",-2.97252766666667,-0.449004789747233
"tapu","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-2.830689,1.1213606800354
"taringa","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-4.38461433333333,1.1213606800354
"tatūhe","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"TRUE",-3.22952933333333,-0.449004789747233
"tawhengawhi","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"FALSE",-3.35335575,-0.449004789747233
"teaori","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"FALSE",-3.26651766666667,-0.449004789747233
"teina","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",5,"FALSE",-3.2118832,1.1213606800354
"tekau","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",5,"FALSE",-2.9686332,1.1213606800354
"temi","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.604484,-0.449004789747233
"tetohe","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"FALSE",-3.14424433333333,-0.449004789747233
"tetoua","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"FALSE",-3.28527433333333,-0.449004789747233
"teu","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",3,"FALSE",-3.789602,-0.449004789747233
"tie","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",3,"FALSE",-3.70627533333333,-0.449004789747233
"tikū","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"TRUE",-3.5799765,-0.449004789747233
"tikōha","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"TRUE",-3.23743433333333,-0.449004789747233
"tikanga","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-4.50331266666667,1.1213606800354
"tikaweneri","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",10,"FALSE",-3.1018856,-0.449004789747233
"tiki","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-2.7949415,1.1213606800354
"titapa","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"FALSE",-2.833911,-0.449004789747233
"titapa pukau","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",11,"FALSE",-2.84043927272727,-0.449004789747233
"tiwhi","3E97EF507F19FFD96645FF53C2AAA38E",4,30,"F","non",4,"FALSE",-3.3012765,0.336177945144082
"tohiāhia","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"TRUE",-3.2022445,-0.449004789747233
"tohunga","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-4.61933933333333,1.1213606800354
"toketi","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",6,"FALSE",-2.88055933333333,-0.449004789747233
"toru","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-2.8956115,1.1213606800354
"touki","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",5,"FALSE",-3.2319752,-0.449004789747233
"tuakana","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",7,"FALSE",-2.62796371428571,1.1213606800354
"tuanapū","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",7,"TRUE",-3.25591942857143,-0.449004789747233
"tumeiroruare","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",12,"FALSE",-3.1851805,-1.23418752463855
"tupuna","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-3.02929266666667,1.1213606800354
"turituri","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",8,"FALSE",-2.8622695,1.1213606800354
"tuwhe","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.5038565,-0.449004789747233
"uke","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",3,"FALSE",-3.31452866666667,-1.23418752463855
"uko","3E97EF507F19FFD96645FF53C2AAA38E",1,30,"F","non",3,"FALSE",-3.495732,-2.01937025952986
"unati","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",5,"FALSE",-3.0008952,-1.23418752463855
"upoko","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",5,"FALSE",-3.2542632,1.1213606800354
"uro","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",3,"FALSE",-3.21527866666667,-1.23418752463855
"uti","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",3,"FALSE",-3.07040866666667,-1.23418752463855
"utu","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",3,"FALSE",-3.22293866666667,1.1213606800354
"wāhi tapu","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",8,"TRUE",-3.040974,1.1213606800354
"wānanga","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"TRUE",-4.94911933333333,1.1213606800354
"waemura","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",7,"FALSE",-3.21170085714286,-0.449004789747233
"waewae","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-3.28590933333333,1.1213606800354
"waha","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-2.8534615,1.1213606800354
"wahine","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-2.942506,1.1213606800354
"wai","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",3,"FALSE",-2.710756,1.1213606800354
"waiata","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",6,"FALSE",-2.78861933333333,1.1213606800354
"waka","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-2.567449,1.1213606800354
"waru","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-2.778054,1.1213606800354
"wawemiti","3E97EF507F19FFD96645FF53C2AAA38E",1,30,"F","non",8,"FALSE",-3.31529075,-2.01937025952986
"wehao","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",5,"FALSE",-3.3856152,-0.449004789747233
"wereu","3E97EF507F19FFD96645FF53C2AAA38E",1,30,"F","non",5,"FALSE",-3.3791272,-2.01937025952986
"whāhu","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"TRUE",-3.5565665,-0.449004789747233
"whāngai","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",5,"TRUE",-5.0403112,1.1213606800354
"whāngaki","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","non",6,"TRUE",-3.292286,1.1213606800354
"whaea","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-3.0626465,1.1213606800354
"whaha","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.0821915,-0.449004789747233
"whaiē","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"TRUE",-3.7208265,-0.449004789747233
"whakōiaweahua","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",12,"TRUE",-3.22836883333333,-0.449004789747233
"whakapapa","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",8,"FALSE",-2.35297575,1.1213606800354
"whakarongo","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",8,"FALSE",-3.66903075,1.1213606800354
"whanau","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",5,"FALSE",-2.7965892,1.1213606800354
"whani","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-2.8069915,-0.449004789747233
"whani kawha","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",8,"FALSE",-2.9247915,-1.23418752463855
"whani nia","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",7,"FALSE",-2.84287428571429,-0.449004789747233
"whani poraki","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",10,"FALSE",-2.7784212,-0.449004789747233
"whani titapa","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",10,"FALSE",-2.8231432,-0.449004789747233
"whani whani","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"FALSE",-2.8069915,-0.449004789747233
"whare","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-2.472664,1.1213606800354
"whataī","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",5,"TRUE",-3.4072892,-0.449004789747233
"whehu","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.5320865,-0.449004789747233
"whenepōna","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"TRUE",-3.45223325,-0.449004789747233
"whengo","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.6528865,-0.449004789747233
"whenua","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",5,"FALSE",-3.1671092,1.1213606800354
"whero","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-3.052759,1.1213606800354
"wheto","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",4,"FALSE",-3.2491765,-0.449004789747233
"wheu","3E97EF507F19FFD96645FF53C2AAA38E",1,30,"F","non",3,"FALSE",-3.85791533333333,-2.01937025952986
"whihia","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",5,"FALSE",-2.9579952,-0.449004789747233
"whihia nia","3E97EF507F19FFD96645FF53C2AAA38E",3,30,"F","non",8,"FALSE",-2.93276625,-0.449004789747233
"whitu","3E97EF507F19FFD96645FF53C2AAA38E",5,30,"F","real",4,"FALSE",-3.2062715,1.1213606800354
"whuri","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",4,"FALSE",-3.603599,-1.23418752463855
"whutarirari","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",10,"FALSE",-3.1465216,-1.23418752463855
"wikuruta","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",8,"FALSE",-3.14663325,-1.23418752463855
"wura","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",4,"FALSE",-3.712089,-1.23418752463855
"wuri","3E97EF507F19FFD96645FF53C2AAA38E",2,30,"F","non",4,"FALSE",-3.736914,-1.23418752463855
"ahatiati","5D241C6749102733E771ED50B84C3801",3,30,"F","non",8,"FALSE",-2.75024825,-0.603642913498031
"ahiahake","5D241C6749102733E771ED50B84C3801",2,30,"F","non",8,"FALSE",-2.91881325,-1.53086018152879
"ako","5D241C6749102733E771ED50B84C3801",2,30,"F","real",3,"FALSE",-3.01460633333333,-1.53086018152879
"amu","5D241C6749102733E771ED50B84C3801",4,30,"F","non",3,"FALSE",-3.36344533333333,0.323574354532728
"aoraki","5D241C6749102733E771ED50B84C3801",4,30,"F","real",6,"FALSE",-3.05133933333333,0.323574354532728
"aotearoa","5D241C6749102733E771ED50B84C3801",5,30,"F","real",8,"FALSE",-3.279072,1.25079162256349
"apēhia","5D241C6749102733E771ED50B84C3801",3,30,"F","non",6,"TRUE",-3.19249266666667,-0.603642913498031
"ape","5D241C6749102733E771ED50B84C3801",2,30,"F","non",3,"FALSE",-3.33225533333333,-1.53086018152879
"arane","5D241C6749102733E771ED50B84C3801",2,30,"F","non",5,"FALSE",-2.9202612,-1.53086018152879
"ario","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"FALSE",-3.208684,-0.603642913498031
"aroha","5D241C6749102733E771ED50B84C3801",5,30,"F","real",5,"FALSE",-2.9558472,1.25079162256349
"atua","5D241C6749102733E771ED50B84C3801",4,30,"F","real",4,"FALSE",-2.893379,0.323574354532728
"awa","5D241C6749102733E771ED50B84C3801",5,30,"F","real",3,"FALSE",-3.15209533333333,1.25079162256349
"eha","5D241C6749102733E771ED50B84C3801",3,30,"F","non",3,"FALSE",-3.41708533333333,-0.603642913498031
"eko","5D241C6749102733E771ED50B84C3801",2,30,"F","non",3,"FALSE",-3.35957866666667,-1.53086018152879
"hīkoi","5D241C6749102733E771ED50B84C3801",5,30,"F","real",5,"TRUE",-3.4836552,1.25079162256349
"hūku","5D241C6749102733E771ED50B84C3801",4,30,"F","non",4,"TRUE",-3.581144,0.323574354532728
"hōhā","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"TRUE",-3.803549,1.25079162256349
"hōke","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"TRUE",-3.4078715,-0.603642913498031
"hāno","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"TRUE",-3.6773715,-0.603642913498031
"haeo","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"FALSE",-3.5562315,-0.603642913498031
"haere mai","5D241C6749102733E771ED50B84C3801",5,30,"F","real",8,"FALSE",-2.827047625,1.25079162256349
"haka","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-2.466464,1.25079162256349
"hakaatū","5D241C6749102733E771ED50B84C3801",3,30,"F","non",7,"TRUE",-2.98069657142857,-0.603642913498031
"hangi","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-5.235669,1.25079162256349
"hapū","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"TRUE",-3.3557165,1.25079162256349
"hepaua","5D241C6749102733E771ED50B84C3801",3,30,"F","non",6,"FALSE",-3.287206,-0.603642913498031
"hepiti","5D241C6749102733E771ED50B84C3801",4,30,"F","non",6,"FALSE",-3.27530266666667,0.323574354532728
"hewe","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"FALSE",-3.5384265,-0.603642913498031
"hiamu","5D241C6749102733E771ED50B84C3801",2,30,"F","non",5,"FALSE",-3.1843292,-1.53086018152879
"hingi","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"FALSE",-3.1128115,-0.603642913498031
"hiu","5D241C6749102733E771ED50B84C3801",3,30,"F","non",3,"FALSE",-3.80822533333333,-0.603642913498031
"hoengaima","5D241C6749102733E771ED50B84C3801",2,30,"F","non",8,"FALSE",-3.44735825,-1.53086018152879
"hoihoko","5D241C6749102733E771ED50B84C3801",3,30,"F","non",7,"FALSE",-3.23985657142857,-0.603642913498031
"hoki","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-2.9387065,1.25079162256349
"hongi","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-5.3935765,1.25079162256349
"hope","5D241C6749102733E771ED50B84C3801",4,30,"F","real",4,"FALSE",-3.210284,0.323574354532728
"horetī","5D241C6749102733E771ED50B84C3801",3,30,"F","non",6,"TRUE",-3.27832766666667,-0.603642913498031
"howaka","5D241C6749102733E771ED50B84C3801",4,30,"F","non",6,"FALSE",-3.10394433333333,0.323574354532728
"huengi","5D241C6749102733E771ED50B84C3801",2,30,"F","non",5,"FALSE",-3.4213732,-1.53086018152879
"hui","5D241C6749102733E771ED50B84C3801",5,30,"F","real",3,"FALSE",-3.16615533333333,1.25079162256349
"humo","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"FALSE",-3.516929,-0.603642913498031
"hunge","5D241C6749102733E771ED50B84C3801",2,30,"F","non",4,"FALSE",-3.6585715,-1.53086018152879
"hupū","5D241C6749102733E771ED50B84C3801",4,30,"F","non",4,"TRUE",-3.5827515,0.323574354532728
"ihiri","5D241C6749102733E771ED50B84C3801",3,30,"F","non",5,"FALSE",-2.8989012,-0.603642913498031
"ihu","5D241C6749102733E771ED50B84C3801",5,30,"F","real",3,"FALSE",-3.377152,1.25079162256349
"ikau","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"FALSE",-3.0467115,-0.603642913498031
"iko","5D241C6749102733E771ED50B84C3801",3,30,"F","non",3,"FALSE",-3.23416533333333,-0.603642913498031
"inga","5D241C6749102733E771ED50B84C3801",5,30,"F","non",3,"FALSE",-3.20720533333333,1.25079162256349
"ingi","5D241C6749102733E771ED50B84C3801",2,30,"F","non",3,"FALSE",-3.420792,-1.53086018152879
"iniata","5D241C6749102733E771ED50B84C3801",3,30,"F","non",6,"FALSE",-3.03433266666667,-0.603642913498031
"ino","5D241C6749102733E771ED50B84C3801",2,30,"F","non",3,"FALSE",-3.36670533333333,-1.53086018152879
"ire","5D241C6749102733E771ED50B84C3801",3,30,"F","non",3,"FALSE",-3.182362,-0.603642913498031
"iru","5D241C6749102733E771ED50B84C3801",3,30,"F","non",3,"FALSE",-3.301822,-0.603642913498031
"iti","5D241C6749102733E771ED50B84C3801",4,30,"F","real",3,"FALSE",-2.984703,0.323574354532728
"iwa","5D241C6749102733E771ED50B84C3801",4,30,"F","real",3,"FALSE",-3.44123866666667,0.323574354532728
"iwi","5D241C6749102733E771ED50B84C3801",5,30,"F","real",3,"FALSE",-3.73867866666667,1.25079162256349
"kūhatapō","5D241C6749102733E771ED50B84C3801",3,30,"F","non",8,"TRUE",-3.4226695,-0.603642913498031
"kūro","5D241C6749102733E771ED50B84C3801",5,30,"F","non",4,"TRUE",-3.4077065,1.25079162256349
"kūwhati","5D241C6749102733E771ED50B84C3801",4,30,"F","non",6,"TRUE",-3.29847933333333,0.323574354532728
"kōhanga","5D241C6749102733E771ED50B84C3801",4,30,"F","real",6,"TRUE",-4.601376,0.323574354532728
"kāinga","5D241C6749102733E771ED50B84C3801",5,30,"F","real",5,"TRUE",-5.2901252,1.25079162256349
"kōioromāpara","5D241C6749102733E771ED50B84C3801",3,30,"F","non",12,"TRUE",-3.21938716666667,-0.603642913498031
"kākāriki","5D241C6749102733E771ED50B84C3801",5,30,"F","real",8,"TRUE",-3.1071145,1.25079162256349
"kōmuawhiu","5D241C6749102733E771ED50B84C3801",4,30,"F","non",8,"TRUE",-3.44820575,0.323574354532728
"kōrero","5D241C6749102733E771ED50B84C3801",5,30,"F","real",6,"TRUE",-2.90355933333333,1.25079162256349
"kōua","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"TRUE",-3.2521665,-0.603642913498031
"kāwanatanga","5D241C6749102733E771ED50B84C3801",5,30,"F","real",10,"TRUE",-4.0148236,1.25079162256349
"kāweroni","5D241C6749102733E771ED50B84C3801",3,30,"F","non",8,"TRUE",-3.3071745,-0.603642913498031
"kōwhai","5D241C6749102733E771ED50B84C3801",5,30,"F","real",5,"TRUE",-3.1082232,1.25079162256349
"kaha","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-2.5579865,1.25079162256349
"kahurangi","5D241C6749102733E771ED50B84C3801",5,30,"F","real",8,"FALSE",-3.97058325,1.25079162256349
"kai","5D241C6749102733E771ED50B84C3801",5,30,"F","real",3,"FALSE",-2.47056833333333,1.25079162256349
"kai moana","5D241C6749102733E771ED50B84C3801",5,30,"F","real",8,"FALSE",-2.821638875,1.25079162256349
"kaitiaki","5D241C6749102733E771ED50B84C3801",4,30,"F","real",8,"FALSE",-2.52583075,0.323574354532728
"kaiwhakahaere","5D241C6749102733E771ED50B84C3801",5,30,"F","real",12,"FALSE",-2.60257466666667,1.25079162256349
"kapa haka","5D241C6749102733E771ED50B84C3801",5,30,"F","real",8,"FALSE",-2.5100215,1.25079162256349
"karakia","5D241C6749102733E771ED50B84C3801",5,30,"F","real",7,"FALSE",-2.42708085714286,1.25079162256349
"karanga","5D241C6749102733E771ED50B84C3801",5,30,"F","real",6,"FALSE",-4.23608933333333,1.25079162256349
"karu","5D241C6749102733E771ED50B84C3801",4,30,"F","real",4,"FALSE",-2.499034,0.323574354532728
"katoa","5D241C6749102733E771ED50B84C3801",4,30,"F","real",5,"FALSE",-2.7595132,0.323574354532728
"kaumātua","5D241C6749102733E771ED50B84C3801",5,30,"F","real",8,"TRUE",-2.98446575,1.25079162256349
"kaupapa","5D241C6749102733E771ED50B84C3801",5,30,"F","real",7,"FALSE",-2.78438657142857,1.25079162256349
"kawaa","5D241C6749102733E771ED50B84C3801",4,30,"F","non",5,"FALSE",-3.1758632,0.323574354532728
"kawha","5D241C6749102733E771ED50B84C3801",4,30,"F","non",4,"FALSE",-3.0425915,0.323574354532728
"kawha kawha","5D241C6749102733E771ED50B84C3801",4,30,"F","non",8,"FALSE",-3.0425915,0.323574354532728
"kawha nia","5D241C6749102733E771ED50B84C3801",3,30,"F","non",7,"FALSE",-2.97750285714286,-0.603642913498031
"kawha whani","5D241C6749102733E771ED50B84C3801",3,30,"F","non",8,"FALSE",-2.9247915,-0.603642913498031
"kemoramo","5D241C6749102733E771ED50B84C3801",3,30,"F","non",8,"FALSE",-3.41883825,-0.603642913498031
"kepi","5D241C6749102733E771ED50B84C3801",4,30,"F","non",4,"FALSE",-3.5658265,0.323574354532728
"kia kaha","5D241C6749102733E771ED50B84C3801",5,30,"F","real",7,"FALSE",-2.598163,1.25079162256349
"kia ora","5D241C6749102733E771ED50B84C3801",5,30,"F","real",6,"FALSE",-2.8187,1.25079162256349
"kingiro","5D241C6749102733E771ED50B84C3801",4,30,"F","non",6,"FALSE",-3.23904266666667,0.323574354532728
"kitō","5D241C6749102733E771ED50B84C3801",4,30,"F","non",4,"TRUE",-3.5530315,0.323574354532728
"koha","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-2.878489,1.25079162256349
"komekua","5D241C6749102733E771ED50B84C3801",3,30,"F","non",7,"FALSE",-3.29571514285714,-0.603642913498031
"koro","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-2.5309065,1.25079162256349
"korowai","5D241C6749102733E771ED50B84C3801",5,30,"F","real",7,"FALSE",-2.93081942857143,1.25079162256349
"koru","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-2.7563265,1.25079162256349
"kuia","5D241C6749102733E771ED50B84C3801",5,30,"F","real",4,"FALSE",-2.934874,1.25079162256349
"kupō","5D241C6749102733E771ED50B84C3801",3,30,"F","non",4,"TRUE",-3.5215115,-0.603642913498031
"kura","5D241C6749102733E771ED50B84C3801",2,30,"F","real",4,"FALSE",-2.736924,-1.53086018152879
"kurī","5D241C6749102733E771ED50B84C3801",4,30,"F","real",4,"TRUE",-3.5319915,0.323574354532728
"mōha","5D241C6749102733E771ED50B84C3801",4,30,"F","non",4,"TRUE",-3.3581915,0.323574354532728
"māheneketoa","5D241C6749102733E771ED50B84C3801",4,30,"F","non",11,"TRUE",-3.15065690909091,0.323574354532728
