"X","participant","pretest.reg","gender","yearOfBirth","phase","weak.past","strong.past","category","sensibility","partnerRegRate","partnerRegCondition","item.reg.mean","response","regular"
4955,"s6189",0.230769230769231,"Female",1993,"posttest","gurned","gurnt","burnt","silly",0.135,"decrease",0.708,"gurnt",FALSE
4956,"s6189",0.230769230769231,"Female",1993,"posttest","smimmed","smam","sang","silly",0.135,"decrease",0.579,"smam",FALSE
4957,"s6189",0.230769230769231,"Female",1993,"posttest","glinked","glank","sang","silly",0.135,"decrease",0.609,"glank",FALSE
4958,"s6189",0.230769230769231,"Female",1993,"posttest","pringed","prang","sang","silly",0.135,"decrease",0.465,"prang",FALSE
4959,"s6189",0.230769230769231,"Female",1993,"posttest","spinged","spang","sang","silly",0.135,"decrease",0.401,"spang",FALSE
4960,"s6189",0.230769230769231,"Female",1993,"posttest","breeped","brept","kept","silly",0.135,"decrease",0.55,"brept",FALSE
4961,"s6189",0.230769230769231,"Female",1993,"posttest","skinged","skang","sang","silly",0.135,"decrease",0.52,"skang",FALSE
4962,"s6189",0.230769230769231,"Female",1993,"posttest","splided","splode","drove","silly",0.135,"decrease",0.475,"splode",FALSE
4963,"s6189",0.230769230769231,"Female",1993,"posttest","squided","squode","drove","silly",0.135,"decrease",0.406,"squode",FALSE
4964,"s6189",0.230769230769231,"Female",1993,"posttest","glilled","glilt","burnt","silly",0.135,"decrease",0.673,"glilt",FALSE
4965,"s6189",0.230769230769231,"Female",1993,"posttest","shreeped","shrept","kept","silly",0.135,"decrease",0.46,"shrept",FALSE
4966,"s6189",0.230769230769231,"Female",1993,"posttest","klilled","klilt","burnt","silly",0.135,"decrease",0.693,"klilt",FALSE
4967,"s6189",0.230769230769231,"Female",1993,"posttest","twited","twote","drove","silly",0.135,"decrease",0.446,"twote",FALSE
4968,"s6189",0.230769230769231,"Female",1993,"posttest","theeled","thelt","kept","silly",0.135,"decrease",0.495,"thelt",FALSE
4969,"s6189",0.230769230769231,"Female",1993,"posttest","slined","slone","drove","silly",0.135,"decrease",0.614,"slone",FALSE
4970,"s6189",0.230769230769231,"Female",1993,"posttest","squited","squote","drove","silly",0.135,"decrease",0.505,"squote",FALSE
4971,"s6189",0.230769230769231,"Female",1993,"posttest","jurned","jurnt","burnt","silly",0.135,"decrease",0.718,"jurnt",FALSE
4972,"s6189",0.230769230769231,"Female",1993,"posttest","sninked","snank","sang","silly",0.135,"decrease",0.421,"snank",FALSE
4973,"s6189",0.230769230769231,"Female",1993,"posttest","swided","swode","drove","silly",0.135,"decrease",0.356,"swode",FALSE
4974,"s6189",0.230769230769231,"Female",1993,"posttest","trinked","trank","sang","silly",0.135,"decrease",0.49,"trank",FALSE
4975,"s6189",0.230769230769231,"Female",1993,"posttest","pleeled","plelt","kept","silly",0.135,"decrease",0.574,"plelt",FALSE
4976,"s6189",0.230769230769231,"Female",1993,"posttest","pited","pote","drove","silly",0.135,"decrease",0.629,"pote",FALSE
4977,"s6189",0.230769230769231,"Female",1993,"posttest","strited","strote","drove","silly",0.135,"decrease",0.426,"strote",FALSE
4978,"s6189",0.230769230769231,"Female",1993,"posttest","shinged","shang","sang","silly",0.135,"decrease",0.45,"shang",FALSE
4979,"s6189",0.230769230769231,"Female",1993,"posttest","kreened","krent","kept","silly",0.135,"decrease",0.683,"krent",FALSE
4980,"s6189",0.230769230769231,"Female",1993,"posttest","threlled","threlt","burnt","silly",0.135,"decrease",0.653,"threlt",FALSE
4981,"s6189",0.230769230769231,"Female",1993,"posttest","dwimmed","dwam","sang","silly",0.135,"decrease",0.515,"dwimmed",TRUE
4982,"s6189",0.230769230769231,"Female",1993,"posttest","vrilled","vrilt","burnt","silly",0.135,"decrease",0.772,"vrilt",FALSE
4983,"s6189",0.230769230769231,"Female",1993,"posttest","neemed","nemt","kept","silly",0.135,"decrease",0.658,"nemt",FALSE
4984,"s6189",0.230769230769231,"Female",1993,"posttest","squeened","squent","kept","silly",0.135,"decrease",0.629,"squent",FALSE
4985,"s6189",0.230769230769231,"Female",1993,"posttest","brurned","brurnt","burnt","silly",0.135,"decrease",0.554,"brurnt",FALSE
4986,"s6189",0.230769230769231,"Female",1993,"posttest","klited","klote","drove","silly",0.135,"decrease",0.554,"klote",FALSE
4987,"s6189",0.230769230769231,"Female",1993,"posttest","theeped","thept","kept","silly",0.135,"decrease",0.416,"thept",FALSE
4988,"s6189",0.230769230769231,"Female",1993,"posttest","jeemed","jemt","kept","silly",0.135,"decrease",0.723,"jemt",FALSE
4989,"s6189",0.230769230769231,"Female",1993,"posttest","swurned","swurnt","burnt","silly",0.135,"decrease",0.723,"swurnt",FALSE
4990,"s6189",0.230769230769231,"Female",1993,"posttest","squeeped","squept","kept","silly",0.135,"decrease",0.52,"squept",FALSE
4991,"s6189",0.230769230769231,"Female",1993,"posttest","zited","zote","drove","silly",0.135,"decrease",0.54,"zote",FALSE
4992,"s6189",0.230769230769231,"Female",1993,"posttest","vurned","vurnt","burnt","silly",0.135,"decrease",0.668,"vurnt",FALSE
4993,"s6190",0.403846153846154,"Female",1974,"posttest","swited","swote","drove","silly",0.404,"no.change",0.46,"swote",FALSE
4994,"s6190",0.403846153846154,"Female",1974,"posttest","cheemed","chemt","kept","silly",0.404,"no.change",0.733,"chemt",FALSE
4995,"s6190",0.403846153846154,"Female",1974,"posttest","sminked","smank","sang","silly",0.404,"no.change",0.579,"smank",FALSE
4996,"s6190",0.403846153846154,"Female",1974,"posttest","dwinged","dwang","sang","silly",0.404,"no.change",0.485,"dwinged",TRUE
4997,"s6190",0.403846153846154,"Female",1974,"posttest","neened","nent","kept","silly",0.404,"no.change",0.663,"nent",FALSE
4998,"s6190",0.403846153846154,"Female",1974,"posttest","shrided","shrode","drove","silly",0.404,"no.change",0.376,"shrode",FALSE
4999,"s6190",0.403846153846154,"Female",1974,"posttest","spreemed","spremt","kept","silly",0.404,"no.change",0.639,"spreemed",TRUE
5000,"s6190",0.403846153846154,"Female",1974,"posttest","kleeled","klelt","kept","silly",0.404,"no.change",0.554,"kleeled",TRUE
5001,"s6190",0.403846153846154,"Female",1974,"posttest","streened","strent","kept","silly",0.404,"no.change",0.718,"strent",FALSE
5002,"s6190",0.403846153846154,"Female",1974,"posttest","skrurned","skrurnt","burnt","silly",0.404,"no.change",0.668,"skrurnt",FALSE
5003,"s6190",0.403846153846154,"Female",1974,"posttest","klided","klode","drove","silly",0.404,"no.change",0.495,"klode",FALSE
5004,"s6190",0.403846153846154,"Female",1974,"posttest","sleeled","slelt","kept","silly",0.404,"no.change",0.55,"slelt",FALSE
5005,"s6190",0.403846153846154,"Female",1974,"posttest","sprided","sprode","drove","silly",0.404,"no.change",0.347,"sprode",FALSE
5006,"s6190",0.403846153846154,"Female",1974,"posttest","surned","surnt","burnt","silly",0.404,"no.change",0.698,"surned",TRUE
5007,"s6190",0.403846153846154,"Female",1974,"posttest","glined","glone","drove","silly",0.404,"no.change",0.619,"glone",FALSE
5008,"s6190",0.403846153846154,"Female",1974,"posttest","grinked","grank","sang","silly",0.404,"no.change",0.47,"grank",FALSE
5009,"s6190",0.403846153846154,"Female",1974,"posttest","dreeped","drept","kept","silly",0.404,"no.change",0.441,"drept",FALSE
5010,"s6190",0.403846153846154,"Female",1974,"posttest","squined","squone","drove","silly",0.404,"no.change",0.678,"squone",FALSE
5011,"s6190",0.403846153846154,"Female",1974,"posttest","skrined","skrone","drove","silly",0.404,"no.change",0.599,"skrone",FALSE
5012,"s6190",0.403846153846154,"Female",1974,"posttest","skeeped","skept","kept","silly",0.404,"no.change",0.485,"skeeped",TRUE
5013,"s6190",0.403846153846154,"Female",1974,"posttest","quinged","quang","sang","silly",0.404,"no.change",0.53,"quang",FALSE
5014,"s6190",0.403846153846154,"Female",1974,"posttest","snited","snote","drove","silly",0.404,"no.change",0.53,"snote",FALSE
5015,"s6190",0.403846153846154,"Female",1974,"posttest","murned","murnt","burnt","silly",0.404,"no.change",0.723,"murned",TRUE
5016,"s6190",0.403846153846154,"Female",1974,"posttest","splinged","splang","sang","silly",0.404,"no.change",0.401,"splang",FALSE
5017,"s6190",0.403846153846154,"Female",1974,"posttest","beeved","bove","drove","silly",0.404,"no.change",0.574,"beeved",TRUE
5018,"s6190",0.403846153846154,"Female",1974,"posttest","sprurned","sprurnt","burnt","silly",0.404,"no.change",0.688,"sprurnt",FALSE
5019,"s6190",0.403846153846154,"Female",1974,"posttest","schmimmed","schmam","sang","silly",0.404,"no.change",0.634,"schmam",FALSE
5020,"s6190",0.403846153846154,"Female",1974,"posttest","prilled","prilt","burnt","silly",0.404,"no.change",0.713,"prilled",TRUE
5021,"s6190",0.403846153846154,"Female",1974,"posttest","dwided","dwode","drove","silly",0.404,"no.change",0.416,"dwode",FALSE
5022,"s6190",0.403846153846154,"Female",1974,"posttest","skurned","skurnt","burnt","silly",0.404,"no.change",0.733,"skurned",TRUE
5023,"s6190",0.403846153846154,"Female",1974,"posttest","snurned","snurnt","burnt","silly",0.404,"no.change",0.757,"snurnt",FALSE
5024,"s6190",0.403846153846154,"Female",1974,"posttest","dwilled","dwilt","burnt","silly",0.404,"no.change",0.673,"dwilt",FALSE
5025,"s6190",0.403846153846154,"Female",1974,"posttest","shreened","shrent","kept","silly",0.404,"no.change",0.693,"shrent",FALSE
5026,"s6190",0.403846153846154,"Female",1974,"posttest","drelled","drelt","burnt","silly",0.404,"no.change",0.653,"drelled",TRUE
5027,"s6190",0.403846153846154,"Female",1974,"posttest","skrinked","skrank","sang","silly",0.404,"no.change",0.45,"skrank",FALSE
5028,"s6190",0.403846153846154,"Female",1974,"posttest","twinked","twank","sang","silly",0.404,"no.change",0.594,"twank",FALSE
5029,"s6190",0.403846153846154,"Female",1974,"posttest","zelled","zelt","burnt","silly",0.404,"no.change",0.639,"zelt",FALSE
5030,"s6190",0.403846153846154,"Female",1974,"posttest","greemed","gremt","kept","silly",0.404,"no.change",0.629,"greemed",TRUE
5031,"s6190",0.403846153846154,"Female",1974,"posttest","fimmed","fam","sang","silly",0.404,"no.change",0.772,"fam",FALSE
5032,"s6190",0.403846153846154,"Female",1974,"posttest","skelled","skelt","burnt","silly",0.404,"no.change",0.584,"skelled",TRUE
5033,"s6190",0.403846153846154,"Female",1974,"posttest","fided","fode","drove","silly",0.404,"no.change",0.485,"fode",FALSE
5034,"s6190",0.403846153846154,"Female",1974,"posttest","preemed","premt","kept","silly",0.404,"no.change",0.678,"premt",FALSE
5035,"s6190",0.403846153846154,"Female",1974,"posttest","vrinked","vrank","sang","silly",0.404,"no.change",0.515,"vrank",FALSE
5036,"s6190",0.403846153846154,"Female",1974,"posttest","trurned","trurnt","burnt","silly",0.404,"no.change",0.718,"trurned",TRUE
5037,"s6190",0.403846153846154,"Female",1974,"posttest","slilled","slilt","burnt","silly",0.404,"no.change",0.693,"slilled",TRUE
5038,"s6190",0.403846153846154,"Female",1974,"posttest","fleeled","flelt","kept","silly",0.404,"no.change",0.525,"fleeled",TRUE
5039,"s6190",0.403846153846154,"Female",1974,"posttest","vinked","vank","sang","silly",0.404,"no.change",0.624,"vinked",TRUE
5040,"s6190",0.403846153846154,"Female",1974,"posttest","snined","snone","drove","silly",0.404,"no.change",0.644,"snone",FALSE
5041,"s6190",0.403846153846154,"Female",1974,"posttest","dweeped","dwept","kept","silly",0.404,"no.change",0.426,"dwept",FALSE
5042,"s6190",0.403846153846154,"Female",1974,"posttest","strinked","strank","sang","silly",0.404,"no.change",0.416,"strank",FALSE
5043,"s6190",0.403846153846154,"Female",1974,"posttest","thided","thode","drove","silly",0.404,"no.change",0.436,"thode",FALSE
5044,"s6190",0.403846153846154,"Female",1974,"posttest","gimmed","gam","sang","silly",0.404,"no.change",0.728,"gam",FALSE
5045,"s6191",0.653846153846154,"Female",1988,"posttest","shringed","shrang","sang","silly",0.923,"increase",0.46,"shringed",TRUE
5046,"s6191",0.653846153846154,"Female",1988,"posttest","dreened","drent","kept","silly",0.923,"increase",0.634,"drent",FALSE
5047,"s6191",0.653846153846154,"Female",1988,"posttest","sninged","snang","sang","silly",0.923,"increase",0.455,"sninged",TRUE
5048,"s6191",0.653846153846154,"Female",1988,"posttest","strilled","strilt","burnt","silly",0.923,"increase",0.772,"strilled",TRUE
5049,"s6191",0.653846153846154,"Female",1988,"posttest","splurned","splurnt","burnt","silly",0.923,"increase",0.703,"splurned",TRUE
5050,"s6191",0.653846153846154,"Female",1988,"posttest","cheened","chent","kept","silly",0.923,"increase",0.743,"chent",FALSE
5051,"s6191",0.653846153846154,"Female",1988,"posttest","smilled","smilt","burnt","silly",0.923,"increase",0.668,"smilled",TRUE
5052,"s6191",0.653846153846154,"Female",1988,"posttest","sprelled","sprelt","burnt","silly",0.923,"increase",0.629,"sprelt",FALSE
5053,"s6191",0.653846153846154,"Female",1988,"posttest","greeled","grelt","kept","silly",0.923,"increase",0.562,"greeled",TRUE
5054,"s6191",0.653846153846154,"Female",1988,"posttest","jined","jone","drove","silly",0.923,"increase",0.658,"jone",FALSE
5055,"s6191",0.653846153846154,"Female",1988,"posttest","geeved","gove","drove","silly",0.923,"increase",0.599,"geeved",TRUE
5056,"s6191",0.653846153846154,"Female",1988,"posttest","thrided","throde","drove","silly",0.923,"increase",0.376,"thrided",TRUE
5057,"s6191",0.653846153846154,"Female",1988,"posttest","plined","plone","drove","silly",0.923,"increase",0.713,"plined",TRUE
5058,"s6191",0.653846153846154,"Female",1988,"posttest","cheeled","chelt","kept","silly",0.923,"increase",0.545,"cheeled",TRUE
5059,"s6191",0.653846153846154,"Female",1988,"posttest","trelled","trelt","burnt","silly",0.923,"increase",0.678,"trelled",TRUE
5060,"s6191",0.653846153846154,"Female",1988,"posttest","quinked","quank","sang","silly",0.923,"increase",0.569,"quinked",TRUE
5061,"s6191",0.653846153846154,"Female",1988,"posttest","quided","quode","drove","silly",0.923,"increase",0.47,"quided",TRUE
5062,"s6191",0.653846153846154,"Female",1988,"posttest","zeeped","zept","kept","silly",0.923,"increase",0.441,"zeeped",TRUE
5063,"s6191",0.653846153846154,"Female",1988,"posttest","dwinked","dwank","sang","silly",0.923,"increase",0.431,"dwank",FALSE
5064,"s6191",0.653846153846154,"Female",1988,"posttest","frimmed","fram","sang","silly",0.923,"increase",0.708,"frimmed",TRUE
5065,"s6191",0.653846153846154,"Female",1988,"posttest","twimmed","twam","sang","silly",0.923,"increase",0.54,"twam",FALSE
5066,"s6191",0.653846153846154,"Female",1988,"posttest","sweeled","swelt","kept","silly",0.923,"increase",0.475,"swelt",FALSE
5067,"s6191",0.653846153846154,"Female",1988,"posttest","vrited","vrote","drove","silly",0.923,"increase",0.366,"vrited",TRUE
5068,"s6191",0.653846153846154,"Female",1988,"posttest","sneened","snent","kept","silly",0.923,"increase",0.698,"sneened",TRUE
5069,"s6191",0.653846153846154,"Female",1988,"posttest","geemed","gemt","kept","silly",0.923,"increase",0.693,"geemed",TRUE
5070,"s6191",0.653846153846154,"Female",1988,"posttest","rurned","rurnt","burnt","silly",0.923,"increase",0.731,"rurnt",FALSE
5071,"s6191",0.653846153846154,"Female",1988,"posttest","strined","strone","drove","silly",0.923,"increase",0.559,"strined",TRUE
5072,"s6191",0.653846153846154,"Female",1988,"posttest","splived","splove","drove","silly",0.923,"increase",0.421,"splove",FALSE
5073,"s6191",0.653846153846154,"Female",1988,"posttest","zimmed","zam","sang","silly",0.923,"increase",0.733,"zimmed",TRUE
5074,"s6191",0.653846153846154,"Female",1988,"posttest","sneeped","snept","kept","silly",0.923,"increase",0.431,"sneeped",TRUE
5075,"s6191",0.653846153846154,"Female",1988,"posttest","schmited","schmote","drove","silly",0.923,"increase",0.45,"schmited",TRUE
5076,"s6191",0.653846153846154,"Female",1988,"posttest","gringed","grang","sang","silly",0.923,"increase",0.515,"grang",FALSE
5077,"s6191",0.653846153846154,"Female",1988,"posttest","trined","trone","drove","silly",0.923,"increase",0.614,"trone",FALSE
5078,"s6191",0.653846153846154,"Female",1988,"posttest","blided","blode","drove","silly",0.923,"increase",0.515,"blided",TRUE
5079,"s6191",0.653846153846154,"Female",1988,"posttest","hurned","hurnt","burnt","silly",0.923,"increase",0.713,"hurnt",FALSE
5080,"s6191",0.653846153846154,"Female",1988,"posttest","schmeemed","schmemt","kept","silly",0.923,"increase",0.649,"schmeemed",TRUE
5081,"s6191",0.653846153846154,"Female",1988,"posttest","streeled","strelt","kept","silly",0.923,"increase",0.51,"strelt",FALSE
5082,"s6191",0.653846153846154,"Female",1988,"posttest","thurned","thurnt","burnt","silly",0.923,"increase",0.693,"thurned",TRUE
5083,"s6191",0.653846153846154,"Female",1988,"posttest","slived","slove","drove","silly",0.923,"increase",0.49,"slove",FALSE
5084,"s6191",0.653846153846154,"Female",1988,"posttest","yided","yode","drove","silly",0.923,"increase",0.401,"yided",TRUE
5085,"s6191",0.653846153846154,"Female",1988,"posttest","drurned","drurnt","burnt","silly",0.923,"increase",0.748,"drurnt",FALSE
5086,"s6191",0.653846153846154,"Female",1988,"posttest","glinged","glang","sang","silly",0.923,"increase",0.584,"glinged",TRUE
5087,"s6191",0.653846153846154,"Female",1988,"posttest","zeemed","zemt","kept","silly",0.923,"increase",0.663,"zeemed",TRUE
5088,"s6191",0.653846153846154,"Female",1988,"posttest","jinked","jank","sang","silly",0.923,"increase",0.614,"jinked",TRUE
5089,"s6191",0.653846153846154,"Female",1988,"posttest","twelled","twelt","burnt","silly",0.923,"increase",0.559,"twelled",TRUE
5090,"s6191",0.653846153846154,"Female",1988,"posttest","thringed","thrang","sang","silly",0.923,"increase",0.411,"thringed",TRUE
5091,"s6191",0.653846153846154,"Female",1988,"posttest","lelled","lelt","burnt","silly",0.923,"increase",0.668,"lelt",FALSE
5092,"s6191",0.653846153846154,"Female",1988,"posttest","splinked","splank","sang","silly",0.923,"increase",0.49,"splinked",TRUE
5093,"s6191",0.653846153846154,"Female",1988,"posttest","feemed","femt","kept","silly",0.923,"increase",0.673,"femt",FALSE
5094,"s6191",0.653846153846154,"Female",1988,"posttest","minged","mang","sang","silly",0.923,"increase",0.639,"mang",FALSE
