"subject","condition","correct","correctAnswer","experiment","subj.gender","interlocutor","inTraining","phase","promptImage","promptName","selection","targetImage","targetWord1","targetWord2","subj.yob","subject.age","trialNumber"
"s947","nonsocial",FALSE,"fekwan","exp2","Female","female_side",TRUE,"training","bear_large_male","fek","fekrik","bear_dimin","fekrik","fekwan",1972,42,24
"s947","nonsocial",FALSE,"wunrik","exp2","Female","male",TRUE,"training","mushroom_large","wun","wunwan","mushroom_dimin","wunrik","wunwan",1972,42,25
"s947","nonsocial",FALSE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilwan","candleholder_dimin","rilrik","rilwan",1972,42,26
"s947","nonsocial",TRUE,"rulrik","exp2","Female","male",TRUE,"training","bokchoy_large","rul","rulrik","bokchoy_dimin","rulrik","rulwan",1972,42,27
"s947","nonsocial",FALSE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilwan","candleholder_dimin","rilrik","rilwan",1972,42,28
"s947","nonsocial",TRUE,"rulrik","exp2","Female","male",TRUE,"training","bokchoy_large","rul","rulrik","bokchoy_dimin","rulrik","rulwan",1972,42,29
"s947","nonsocial",TRUE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilrik","candleholder_dimin","rilrik","rilwan",1972,42,30
"s947","nonsocial",TRUE,"wunrik","exp2","Female","male",TRUE,"training","mushroom_large","wun","wunrik","mushroom_dimin","wunrik","wunwan",1972,42,31
"s947","nonsocial",TRUE,"fekwan","exp2","Female","female_side",TRUE,"training","bear_large_male","fek","fekwan","bear_dimin","fekrik","fekwan",1972,42,32
"s947","nonsocial",TRUE,"falrik","exp2","Female","male",TRUE,"training","gate_large","fal","falrik","gate_dimin","falrik","falwan",1972,42,33
"s947","nonsocial",FALSE,"falwan","exp2","Female","male_side",TRUE,"training","gate_large","fal","falrik","gate_dimin","falrik","falwan",1972,42,34
"s947","nonsocial",TRUE,"falrik","exp2","Female","male",TRUE,"training","gate_large","fal","falrik","gate_dimin","falrik","falwan",1972,42,35
"s947","nonsocial",FALSE,"falwan","exp2","Female","male_side",TRUE,"training","gate_large","fal","falrik","gate_dimin","falrik","falwan",1972,42,36
"s947","nonsocial",TRUE,"falrik","exp2","Female","male",TRUE,"training","gate_large","fal","falrik","gate_dimin","falrik","falwan",1972,42,37
"s947","nonsocial",TRUE,"falwan","exp2","Female","male_side",TRUE,"training","gate_large","fal","falwan","gate_dimin","falrik","falwan",1972,42,38
"s947","nonsocial",FALSE,"fekwan","exp2","Female","male_side",TRUE,"training","bear_large_male","fek","fekrik","bear_dimin","fekrik","fekwan",1972,42,39
"s947","nonsocial",TRUE,"falwan","exp2","Female","male_side",TRUE,"training","gate_large","fal","falwan","gate_dimin","falrik","falwan",1972,42,40
"s947","nonsocial",FALSE,"fekwan","exp2","Female","male_side",TRUE,"training","bear_large_male","fek","fekrik","bear_dimin","fekrik","fekwan",1972,42,41
"s947","nonsocial",TRUE,"falwan","exp2","Female","male_side",TRUE,"training","gate_large","fal","falwan","gate_dimin","falrik","falwan",1972,42,42
"s947","nonsocial",FALSE,"fekwan","exp2","Female","male_side",TRUE,"training","bear_large_male","fek","fekrik","bear_dimin","fekrik","fekwan",1972,42,43
"s947","nonsocial",TRUE,"falwan","exp2","Female","male_side",TRUE,"training","gate_large","fal","falwan","gate_dimin","falrik","falwan",1972,42,44
"s947","nonsocial",TRUE,"fekwan","exp2","Female","male_side",TRUE,"training","bear_large_male","fek","fekwan","bear_dimin","fekrik","fekwan",1972,42,45
"s947","nonsocial",TRUE,"rilrik","exp2","Female","male",TRUE,"training","candleholder_large","ril","rilrik","candleholder_dimin","rilrik","rilwan",1972,42,46
"s947","nonsocial",FALSE,"rilwan","exp2","Female","female_side",TRUE,"training","candleholder_large","ril","rilrik","candleholder_dimin","rilrik","rilwan",1972,42,47
"s947","nonsocial",TRUE,"rilrik","exp2","Female","male",TRUE,"training","candleholder_large","ril","rilrik","candleholder_dimin","rilrik","rilwan",1972,42,48
"s947","nonsocial",TRUE,"rilwan","exp2","Female","female_side",TRUE,"training","candleholder_large","ril","rilwan","candleholder_dimin","rilrik","rilwan",1972,42,49
"s947","nonsocial",TRUE,"rulwan","exp2","Female","female_side",TRUE,"training","bokchoy_large","rul","rulwan","bokchoy_dimin","rulrik","rulwan",1972,42,50
"s947","nonsocial",FALSE,"falrik","exp2","Female","female",TRUE,"training","gate_large","fal","falwan","gate_dimin","falrik","falwan",1972,42,51
"s947","nonsocial",TRUE,"rulwan","exp2","Female","female_side",TRUE,"training","bokchoy_large","rul","rulwan","bokchoy_dimin","rulrik","rulwan",1972,42,52
"s947","nonsocial",TRUE,"falrik","exp2","Female","female",TRUE,"training","gate_large","fal","falrik","gate_dimin","falrik","falwan",1972,42,53
"s947","nonsocial",TRUE,"rulwan","exp2","Female","male_side",TRUE,"training","bokchoy_large","rul","rulwan","bokchoy_dimin","rulrik","rulwan",1972,42,54
"s947","nonsocial",TRUE,"tolwan","exp2","Female","female_side",TRUE,"training","bear_large_male","tol","tolwan","bear_dimin","tolrik","tolwan",1972,42,55
"s947","nonsocial",TRUE,"wunwan","exp2","Female","female_side",TRUE,"training","mushroom_large","wun","wunwan","mushroom_dimin","wunrik","wunwan",1972,42,56
"s947","nonsocial",FALSE,"tolrik","exp2","Female","male",TRUE,"training","bear_large_male","tol","tolwan","bear_dimin","tolrik","tolwan",1972,42,57
"s947","nonsocial",TRUE,"wunwan","exp2","Female","female_side",TRUE,"training","mushroom_large","wun","wunwan","mushroom_dimin","wunrik","wunwan",1972,42,58
"s947","nonsocial",TRUE,"tolrik","exp2","Female","male",TRUE,"training","bear_large_male","tol","tolrik","bear_dimin","tolrik","tolwan",1972,42,59
"s947","nonsocial",FALSE,"wunrik","exp2","Female","female",TRUE,"training","mushroom_large","wun","wunwan","mushroom_dimin","wunrik","wunwan",1972,42,60
"s947","nonsocial",TRUE,"tolrik","exp2","Female","male",TRUE,"training","bear_large_male","tol","tolrik","bear_dimin","tolrik","tolwan",1972,42,61
"s947","nonsocial",TRUE,"wunrik","exp2","Female","female",TRUE,"training","mushroom_large","wun","wunrik","mushroom_dimin","wunrik","wunwan",1972,42,62
"s947","nonsocial",FALSE,"falwan","exp2","Female","female_side",TRUE,"training","gate_large","fal","falrik","gate_dimin","falrik","falwan",1972,42,63
"s947","nonsocial",TRUE,"wunrik","exp2","Female","female",TRUE,"training","mushroom_large","wun","wunrik","mushroom_dimin","wunrik","wunwan",1972,42,64
"s947","nonsocial",TRUE,"falwan","exp2","Female","female_side",TRUE,"training","gate_large","fal","falwan","gate_dimin","falrik","falwan",1972,42,65
"s947","nonsocial",TRUE,"fekrik","exp2","Female","female",TRUE,"training","bear_large_male","fek","fekrik","bear_dimin","fekrik","fekwan",1972,42,66
"s947","nonsocial",FALSE,"rilwan","exp2","Female","male_side",TRUE,"training","candleholder_large","ril","rilrik","candleholder_dimin","rilrik","rilwan",1972,42,67
"s947","nonsocial",TRUE,"fekrik","exp2","Female","female",TRUE,"training","bear_large_male","fek","fekrik","bear_dimin","fekrik","fekwan",1972,42,68
"s947","nonsocial",TRUE,"rilwan","exp2","Female","male_side",TRUE,"training","candleholder_large","ril","rilwan","candleholder_dimin","rilrik","rilwan",1972,42,69
"s947","nonsocial",FALSE,"tolwan","exp2","Female","male_side",TRUE,"training","bear_large_male","tol","tolrik","bear_dimin","tolrik","tolwan",1972,42,70
"s947","nonsocial",TRUE,"rilwan","exp2","Female","male_side",TRUE,"training","candleholder_large","ril","rilwan","candleholder_dimin","rilrik","rilwan",1972,42,71
"s947","nonsocial",TRUE,"tolwan","exp2","Female","male_side",TRUE,"training","bear_large_male","tol","tolwan","bear_dimin","tolrik","tolwan",1972,42,72
"s948","nonsocial",TRUE,"peltol","exp2","Male","female_side",TRUE,"training","candleholder_large","pel","peltol","candleholder_dimin","pelwun","peltol",0,NA,1
"s948","nonsocial",TRUE,"wuktol","exp2","Male","male_side",TRUE,"training","gate_large","wuk","wuktol","gate_dimin","wukwun","wuktol",0,NA,2
"s948","nonsocial",FALSE,"falwun","exp2","Male","female",TRUE,"training","chair_large","fal","faltol","chair_dimin","falwun","faltol",0,NA,3
"s948","nonsocial",TRUE,"wuktol","exp2","Male","male_side",TRUE,"training","gate_large","wuk","wuktol","gate_dimin","wukwun","wuktol",0,NA,4
"s948","nonsocial",TRUE,"falwun","exp2","Male","female",TRUE,"training","chair_large","fal","falwun","chair_dimin","falwun","faltol",0,NA,5
"s948","nonsocial",FALSE,"rilwun","exp2","Male","male",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","rilwun","riltol",0,NA,6
"s948","nonsocial",FALSE,"falwun","exp2","Male","female",TRUE,"training","chair_large","fal","faltol","chair_dimin","falwun","faltol",0,NA,7
"s948","nonsocial",TRUE,"wuktol","exp2","Male","male_side",TRUE,"training","gate_large","wuk","wuktol","gate_dimin","wukwun","wuktol",0,NA,8
"s948","nonsocial",FALSE,"falwun","exp2","Male","female",TRUE,"training","chair_large","fal","faltol","chair_dimin","falwun","faltol",0,NA,9
"s948","nonsocial",TRUE,"wuktol","exp2","Male","male_side",TRUE,"training","gate_large","wuk","wuktol","gate_dimin","wukwun","wuktol",0,NA,10
"s948","nonsocial",TRUE,"falwun","exp2","Male","female",TRUE,"training","chair_large","fal","falwun","chair_dimin","falwun","faltol",0,NA,11
"s948","nonsocial",TRUE,"rilwun","exp2","Male","male",TRUE,"training","bear_large_male","ril","rilwun","bear_dimin","rilwun","riltol",0,NA,12
"s948","nonsocial",FALSE,"riltol","exp2","Male","male_side",TRUE,"training","bear_large_male","ril","rilwun","bear_dimin","rilwun","riltol",0,NA,13
"s948","nonsocial",TRUE,"rilwun","exp2","Male","male",TRUE,"training","bear_large_male","ril","rilwun","bear_dimin","rilwun","riltol",0,NA,14
"s948","nonsocial",TRUE,"riltol","exp2","Male","male_side",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","rilwun","riltol",0,NA,15
"s948","nonsocial",TRUE,"riltol","exp2","Male","female_side",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","rilwun","riltol",0,NA,16
"s948","nonsocial",FALSE,"riktol","exp2","Male","male_side",TRUE,"training","bokchoy_large","rik","rikwun","bokchoy_dimin","rikwun","riktol",0,NA,17
"s948","nonsocial",TRUE,"riltol","exp2","Male","female_side",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","rilwun","riltol",0,NA,18
"s948","nonsocial",TRUE,"riktol","exp2","Male","male_side",TRUE,"training","bokchoy_large","rik","riktol","bokchoy_dimin","rikwun","riktol",0,NA,19
"s948","nonsocial",TRUE,"wukwun","exp2","Male","female",TRUE,"training","gate_large","wuk","wukwun","gate_dimin","wukwun","wuktol",0,NA,20
"s948","nonsocial",FALSE,"wuktol","exp2","Male","female_side",TRUE,"training","gate_large","wuk","wukwun","gate_dimin","wukwun","wuktol",0,NA,21
"s948","nonsocial",TRUE,"wukwun","exp2","Male","female",TRUE,"training","gate_large","wuk","wukwun","gate_dimin","wukwun","wuktol",0,NA,22
"s948","nonsocial",TRUE,"wuktol","exp2","Male","female_side",TRUE,"training","gate_large","wuk","wuktol","gate_dimin","wukwun","wuktol",0,NA,23
"s948","nonsocial",TRUE,"rulwun","exp2","Male","female",TRUE,"training","mushroom_large","rul","rulwun","mushroom_dimin","rulwun","rultol",0,NA,24
"s948","nonsocial",FALSE,"wukwun","exp2","Male","male",TRUE,"training","gate_large","wuk","wuktol","gate_dimin","wukwun","wuktol",0,NA,25
"s948","nonsocial",TRUE,"rulwun","exp2","Male","female",TRUE,"training","mushroom_large","rul","rulwun","mushroom_dimin","rulwun","rultol",0,NA,26
"s948","nonsocial",TRUE,"wukwun","exp2","Male","male",TRUE,"training","gate_large","wuk","wukwun","gate_dimin","wukwun","wuktol",0,NA,27
"s948","nonsocial",FALSE,"rilwun","exp2","Male","female",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","rilwun","riltol",0,NA,28
"s948","nonsocial",TRUE,"wukwun","exp2","Male","male",TRUE,"training","gate_large","wuk","wukwun","gate_dimin","wukwun","wuktol",0,NA,29
"s948","nonsocial",FALSE,"rilwun","exp2","Male","female",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","rilwun","riltol",0,NA,30
"s948","nonsocial",TRUE,"wukwun","exp2","Male","male",TRUE,"training","gate_large","wuk","wukwun","gate_dimin","wukwun","wuktol",0,NA,31
"s948","nonsocial",TRUE,"rilwun","exp2","Male","female",TRUE,"training","bear_large_male","ril","rilwun","bear_dimin","rilwun","riltol",0,NA,32
"s948","nonsocial",FALSE,"rultol","exp2","Male","female_side",TRUE,"training","mushroom_large","rul","rulwun","mushroom_dimin","rulwun","rultol",0,NA,33
"s948","nonsocial",TRUE,"rilwun","exp2","Male","female",TRUE,"training","bear_large_male","ril","rilwun","bear_dimin","rilwun","riltol",0,NA,34
"s948","nonsocial",TRUE,"rultol","exp2","Male","female_side",TRUE,"training","mushroom_large","rul","rultol","mushroom_dimin","rulwun","rultol",0,NA,35
"s948","nonsocial",FALSE,"rikwun","exp2","Male","male",TRUE,"training","bokchoy_large","rik","riktol","bokchoy_dimin","rikwun","riktol",0,NA,36
"s948","nonsocial",TRUE,"rultol","exp2","Male","female_side",TRUE,"training","mushroom_large","rul","rultol","mushroom_dimin","rulwun","rultol",0,NA,37
"s948","nonsocial",TRUE,"rikwun","exp2","Male","male",TRUE,"training","bokchoy_large","rik","rikwun","bokchoy_dimin","rikwun","riktol",0,NA,38
"s948","nonsocial",FALSE,"faltol","exp2","Male","female_side",TRUE,"training","chair_large","fal","falwun","chair_dimin","falwun","faltol",0,NA,39
"s948","nonsocial",TRUE,"rikwun","exp2","Male","male",TRUE,"training","bokchoy_large","rik","rikwun","bokchoy_dimin","rikwun","riktol",0,NA,40
"s948","nonsocial",TRUE,"faltol","exp2","Male","female_side",TRUE,"training","chair_large","fal","faltol","chair_dimin","falwun","faltol",0,NA,41
"s948","nonsocial",TRUE,"falwun","exp2","Male","male",TRUE,"training","chair_large","fal","falwun","chair_dimin","falwun","faltol",0,NA,42
"s948","nonsocial",TRUE,"riktol","exp2","Male","female_side",TRUE,"training","bokchoy_large","rik","riktol","bokchoy_dimin","rikwun","riktol",0,NA,43
"s948","nonsocial",TRUE,"rikwun","exp2","Male","female",TRUE,"training","bokchoy_large","rik","rikwun","bokchoy_dimin","rikwun","riktol",0,NA,44
"s948","nonsocial",TRUE,"peltol","exp2","Male","male_side",TRUE,"training","candleholder_large","pel","peltol","candleholder_dimin","pelwun","peltol",0,NA,45
"s948","nonsocial",TRUE,"faltol","exp2","Male","male_side",TRUE,"training","chair_large","fal","faltol","chair_dimin","falwun","faltol",0,NA,46
"s948","nonsocial",TRUE,"rultol","exp2","Male","male_side",TRUE,"training","mushroom_large","rul","rultol","mushroom_dimin","rulwun","rultol",0,NA,47
"s948","nonsocial",TRUE,"rulwun","exp2","Male","male",TRUE,"training","mushroom_large","rul","rulwun","mushroom_dimin","rulwun","rultol",0,NA,48
"s948","nonsocial",FALSE,"pelwun","exp2","Male","female",TRUE,"training","candleholder_large","pel","peltol","candleholder_dimin","pelwun","peltol",0,NA,49
"s948","nonsocial",TRUE,"rulwun","exp2","Male","male",TRUE,"training","mushroom_large","rul","rulwun","mushroom_dimin","rulwun","rultol",0,NA,50
"s948","nonsocial",TRUE,"pelwun","exp2","Male","female",TRUE,"training","candleholder_large","pel","pelwun","candleholder_dimin","pelwun","peltol",0,NA,51
"s948","nonsocial",TRUE,"pelwun","exp2","Male","male",TRUE,"training","candleholder_large","pel","pelwun","candleholder_dimin","pelwun","peltol",0,NA,52
"s957","nonsocial",TRUE,"falfek","exp2","Male","female",TRUE,"training","fox_large_male","fal","falfek","fox_dimin","falfek","falrik",1985,29,1
"s957","nonsocial",FALSE,"falrik","exp2","Male","female_side",TRUE,"training","fox_large_male","fal","falfek","fox_dimin","falfek","falrik",1985,29,2
"s957","nonsocial",TRUE,"falfek","exp2","Male","female",TRUE,"training","fox_large_male","fal","falfek","fox_dimin","falfek","falrik",1985,29,3
"s957","nonsocial",TRUE,"falrik","exp2","Male","female_side",TRUE,"training","fox_large_male","fal","falrik","fox_dimin","falfek","falrik",1985,29,4
"s957","nonsocial",TRUE,"wunfek","exp2","Male","female",TRUE,"training","pitcher_large","wun","wunfek","pitcher_dimin","wunfek","wunrik",1985,29,5
"s957","nonsocial",FALSE,"wukrik","exp2","Male","male_side",TRUE,"training","bokchoy_large","wuk","wukfek","bokchoy_dimin","wukfek","wukrik",1985,29,6
"s957","nonsocial",TRUE,"wunfek","exp2","Male","female",TRUE,"training","pitcher_large","wun","wunfek","pitcher_dimin","wunfek","wunrik",1985,29,7
"s957","nonsocial",TRUE,"wukrik","exp2","Male","male_side",TRUE,"training","bokchoy_large","wuk","wukrik","bokchoy_dimin","wukfek","wukrik",1985,29,8
"s957","nonsocial",TRUE,"wunfek","exp2","Male","male",TRUE,"training","pitcher_large","wun","wunfek","pitcher_dimin","wunfek","wunrik",1985,29,9
"s957","nonsocial",FALSE,"pelfek","exp2","Male","male",TRUE,"training","gate_large","pel","pelrik","gate_dimin","pelfek","pelrik",1985,29,10
"s957","nonsocial",TRUE,"wunfek","exp2","Male","male",TRUE,"training","pitcher_large","wun","wunfek","pitcher_dimin","wunfek","wunrik",1985,29,11
"s957","nonsocial",TRUE,"pelfek","exp2","Male","male",TRUE,"training","gate_large","pel","pelfek","gate_dimin","pelfek","pelrik",1985,29,12
"s957","nonsocial",FALSE,"tolfek","exp2","Male","female",TRUE,"training","candleholder_large","tol","tolrik","candleholder_dimin","tolfek","tolrik",1985,29,13
"s957","nonsocial",TRUE,"pelfek","exp2","Male","male",TRUE,"training","gate_large","pel","pelfek","gate_dimin","pelfek","pelrik",1985,29,14
"s957","nonsocial",TRUE,"tolfek","exp2","Male","female",TRUE,"training","candleholder_large","tol","tolfek","candleholder_dimin","tolfek","tolrik",1985,29,15
"s957","nonsocial",TRUE,"tolrik","exp2","Male","male_side",TRUE,"training","candleholder_large","tol","tolrik","candleholder_dimin","tolfek","tolrik",1985,29,16
"s957","nonsocial",TRUE,"wukfek","exp2","Male","male",TRUE,"training","bokchoy_large","wuk","wukfek","bokchoy_dimin","wukfek","wukrik",1985,29,17
"s957","nonsocial",FALSE,"wunrik","exp2","Male","female_side",TRUE,"training","pitcher_large","wun","wunfek","pitcher_dimin","wunfek","wunrik",1985,29,18
"s957","nonsocial",TRUE,"wukfek","exp2","Male","male",TRUE,"training","bokchoy_large","wuk","wukfek","bokchoy_dimin","wukfek","wukrik",1985,29,19
"s957","nonsocial",FALSE,"wunrik","exp2","Male","female_side",TRUE,"training","pitcher_large","wun","wunfek","pitcher_dimin","wunfek","wunrik",1985,29,20
"s957","nonsocial",TRUE,"wukfek","exp2","Male","male",TRUE,"training","bokchoy_large","wuk","wukfek","bokchoy_dimin","wukfek","wukrik",1985,29,21
"s957","nonsocial",TRUE,"wunrik","exp2","Male","female_side",TRUE,"training","pitcher_large","wun","wunrik","pitcher_dimin","wunfek","wunrik",1985,29,22
"s957","nonsocial",TRUE,"pelfek","exp2","Male","female",TRUE,"training","gate_large","pel","pelfek","gate_dimin","pelfek","pelrik",1985,29,23
"s957","nonsocial",TRUE,"wukrik","exp2","Male","female_side",TRUE,"training","bokchoy_large","wuk","wukrik","bokchoy_dimin","wukfek","wukrik",1985,29,24
